Star Name,Star Mass [Ms],Star Temperature [K],Star Radius [Rs],Star Distance [pc],Star log(g),Star H Mag,Star J Mag,Star K Mag,Star V Mag,Star W1 Mag,Star W2 Mag,Star W3 Mag,Star T Mag,Star Metallicity,Star RA,Star Dec,Planet Name,Planet Radius [Re],Planet Radius [Rj],Planet Mass [Me],Planet Mass [Mj],Planet Period [days],Planet Temperature [K],Planet Semi-major Axis [m],Planet Albedo,Molecular Weight,Transit Duration [s],Impact Parameter,Heat Redistribution Factor,FGS1_Flag,FGS2_Flag,FGS_Flag,Tier 1 Transits,Tier 1 Eclipses,Tier 2 Transits,Tier 2 Eclipses,Tier 3 Transits,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,Max Tier
1130.01,0.6610400000000001,4236.0,0.741921,58.2609,4.5169,8.493,9.055,8.351,11.595,8.266,8.339,8.244,10.1429,0,286.376004,-41.43764,1130.01,11.1424,0.9940600548313098,85.89680253985163,0.270261564912275,8.34998,684.0522133107487,10496858209.595394,0.1,2.3,6609.6,0.5,1,0,0,0,1.0,1.0,1.0,9.0,3.0,16.0,Transit,1.0,1.0,3.0,3
1130.02,0.6610400000000001,4236.0,0.741921,58.2609,4.5169,8.493,9.055,8.351,11.595,8.266,8.339,8.244,10.1429,0,286.376004,-41.43764,1130.02,3.51616,0.3136913234487775,12.369374693767291,0.0389184051428792,4.06719,816.4572687111784,6498283904.592523,0.3,2.3,6418.799999999999,0.5,1,0,0,0,2.0,39.0,19.0,228.0,39.0,449.0,Transit,2.0,19.0,39.0,2
1133.01,1.2025,6244.0,2.19683,233.369,3.83726,8.361,8.556,8.311,9.56,8.294,8.318,8.328,9.11458,0,294.824079,31.958037,1133.01,4.86242,0.4337968024674089,21.127356057106468,0.0664740961434894,1.80709,2456.3399108019908,4618929613.232325,0.3,2.3,11869.2,0.5,1,0,0,0,5.0,7.0,42.0,45.0,82.0,89.0,Transit,5.0,42.0,82.0,1
1135.01,1.125625,6121.0,1.15415,114.048,4.37613,8.265,8.458,8.192,9.54,8.144,8.151,8.127,9.02855,0,193.39637,85.129495,1135.01,9.46001,0.8439670142253679,65.82562511438147,0.2071105783767421,8.0277162,1073.4751670589092,12210095045.904686,0.3,2.3,17366.399999999998,0.5,1,0,0,0,1.0,1.0,2.0,5.0,4.0,10.0,Transit,1.0,2.0,4.0,2
1136.02,0.9736,5767.0,0.977727,84.5362,4.47047,8.088,8.363,8.034,9.534,7.954,7.986,7.961,8.9361,0,192.184898,64.855276,1136.02,2.49177,0.2223012118418844,6.885805124185496,0.0216651657979927,6.2587919,1036.175400264805,9854781291.939589,0.3,2.3,10976.4,0.5,1,0,0,0,5.0,139.0,43.0,768.0,83.0,1416.0,Transit,5.0,43.0,83.0,1
1136.01,0.9736,5767.0,0.977727,84.5362,4.47047,8.088,8.363,8.034,9.534,7.954,7.986,7.961,8.9361,0,192.184898,64.855276,1136.01,5.58857,0.4985796776842164,26.87447941050693,0.0845565684277549,12.5187279,822.3879057038596,15644443379.259092,0.3,2.3,19368.0,0.5,1,0,0,0,1.0,17.0,5.0,70.0,9.0,132.0,Transit,1.0,5.0,9.0,2
1136.03,0.9736,5767.0,0.977727,84.5362,4.47047,8.088,8.363,8.034,9.534,7.954,7.986,7.961,8.9361,0,192.184898,64.855276,1136.03,2.71349,0.2420817793459408,7.871240068196771,0.0247656908724176,26.3179537,683.594971359089,25673676318.83976,0.1,2.3,15890.4,0.5,1,0,0,0,8.0,1380.0,55.0,6178.0,105.0,10585.0,Transit,8.0,55.0,105.0,1
1136.04,0.9736,5767.0,0.977727,84.5362,4.47047,8.088,8.363,8.034,9.534,7.954,7.986,7.961,8.9361,0,192.184898,64.855276,1136.04,2.5408067,0.2266759807149052,7.105014894001653,0.022354876866191,18.8047556,718.0822918520901,20519421442.829323,0.3,2.3,16528.589640000002,0.5,1,0,0,0,9.0,1175.0,58.0,5122.0,111.0,8877.0,Transit,9.0,58.0,111.0,1
1158.01,0.7479333333333333,4884.5,1.3,98.35708142184323,4.5,8.227,8.71,8.092,10.321,7.994,8.087,8.03,9.5967,0,293.427359,29.596296,1158.01,11.6113,1.0358925828064678,91.96656388140292,0.2893591698324419,2.92564,1362.5186857052474,5436190665.580288,0.3,2.3,14497.2,0.5,1,0,0,0,1.0,1.0,1.0,1.0,2.0,1.0,Eclipse,1.0,1.0,1.0,3
1166.01,1.1025,6084.0,1.12685,153.743,4.39124,8.959,9.233,8.902,10.27,8.861,8.89,8.812,9.7604,0,293.764981,37.53859,1166.01,3.79016,0.3381360081687461,14.106174347895305,0.0443829879746553,1.88327,1715.3644981646762,4612408023.831001,0.3,2.3,8899.2,0.5,1,0,0,0,2.0,10.0,26.0,69.0,51.0,143.0,Transit,2.0,26.0,51.0,1
1159.01,1.37207125,6592.19,2.08204,292.83,3.93781,8.916,9.092,8.877,10.074,8.855,8.88,8.83,9.5937,0,282.42081,48.098942,1159.01,5.28215,0.4712426693196441,24.44931444741532,0.0769261461219714,0.73774,3329.240348652424,2656160025.896344,0.3,2.3,2289.6,0.5,1,0,0,0,8.0,10.0,122.0,90.0,244.0,179.0,Eclipse,10.0,90.0,179.0,1
1168.01,1.1875,6220.0,1.49567,274.162,4.16722,9.577,9.822,9.517,11.018,9.466,9.496,9.375,10.381,0,301.710466,38.431023,1168.01,17.6596,1.575486694455324,570.7160641409816,1.795673553084301,2.136,1913.5377907881468,5142076092.984765,0.3,2.3,6264.0,0.5,1,0,0,0,2.0,1.0,26.0,1.0,51.0,2.0,Eclipse,1.0,1.0,2.0,3
1171.01,1.74,7550.0,2.0466,482.763,4.05904,9.934,10.001,9.862,10.568,9.668,9.705,9.762,10.3075,0,299.273862,35.988359,1171.01,14.9183,1.330923868824484,255.56786012770544,0.8041064134762191,11.18644,1468.0563165822005,17613167905.80528,0.3,2.3,11617.2,0.5,1,0,0,0,4.0,3.0,57.0,23.0,115.0,46.0,Eclipse,3.0,23.0,46.0,1
1170.01,1.8136,7734.0,3.50078,880.107,3.60981,9.955,10.006,9.909,10.461,9.9,9.915,9.882,10.349,0,300.805115,52.040842,1170.01,10.9073,0.9730858016281542,82.94526697527259,0.260974995482554,0.91397,4501.464186770035,3362494559.292692,0.3,2.3,7038.0,0.5,1,0,0,0,5.0,2.0,65.0,23.0,131.0,47.0,Eclipse,2.0,23.0,47.0,1
1174.01,0.7736000000000001,5077.0,0.75865,94.6375,4.6074,9.031,9.467,8.964,10.964,8.904,8.956,8.9,10.2549,0,209.217175,68.618211,1174.01,2.37092,0.2115196784535332,6.3418294964030615,0.0199536270667296,8.9534549,740.9912066791486,11588459696.50524,0.3,2.3,9752.4,0.5,1,0,0,0,8.0,857.0,89.0,5300.0,177.0,10446.0,Transit,8.0,89.0,177.0,1
1173.01,0.82172,5322.0,0.9554,132.353,4.44007,9.228,9.564,9.134,11.038,9.096,9.157,9.108,10.2938,0,197.683097,70.768012,1173.01,9.3403,0.8332871849997201,64.4535162936214,0.2027934412288663,7.0643995,933.8774357010544,10096044295.370289,0.3,2.3,8715.599999999999,0.5,1,0,0,0,1.0,3.0,5.0,19.0,10.0,36.0,Transit,1.0,5.0,10.0,2
1176.01,1.3795000000000002,6612.0,1.57435,295.561,4.18374,9.565,9.761,9.521,10.591,9.495,9.517,9.448,10.1772,0,247.35668,71.505873,1176.01,12.764,1.1387297655681754,108.51958011186404,0.3414407833289067,14.0077482,1087.44812706143,18938514608.02659,0.3,2.3,20732.4,0.5,1,0,0,0,1.0,3.0,8.0,19.0,15.0,37.0,Transit,1.0,8.0,15.0,2
1182.01,1.3362625,6496.7,2.33,380.81427225522816,4.5,9.235,9.558,9.234,10.377,9.201,9.236,9.157,10.0049,0,201.614657,65.306346,1182.01,18.5438,1.6543698704750185,672.3663913538145,2.115501249739708,7.64245,1599.2366269178506,12511579075.43376,0.3,2.3,9662.4,0.5,1,0,0,0,9.0,1.0,111.0,4.0,219.0,9.0,Eclipse,1.0,4.0,9.0,2
1180.01,0.7233333333333334,4700.0,0.727165,72.0238,4.58986,8.716,9.237,8.594,11.017,8.535,8.605,8.518,10.112,0,214.555774,82.193764,1180.01,2.96379,0.26441208805181,9.181575121499217,0.0288884660118138,9.686741,704.4544817470007,11942385306.922152,0.1,2.3,8794.800000000001,0.5,1,0,0,0,3.0,295.0,35.0,1768.0,70.0,3313.0,Transit,3.0,35.0,70.0,1
1184.01,0.7012,4534.0,0.692384,58.5946,4.60863,8.439,8.981,8.317,10.988,8.248,8.311,8.233,9.9469,0,272.20452,60.678785,1184.01,2.30502,0.2056404641358473,6.04519735845633,0.0190203179861318,5.7484316,744.9029718736081,8346543771.798347,0.3,2.3,5907.6,0.5,1,0,0,0,5.0,413.0,58.0,2531.0,117.0,4980.0,Transit,5.0,58.0,117.0,1
1193.01,1.722,7505.0,1.87353,501.963,4.5,9.937,10.036,9.893,10.568,9.736,9.796,9.972,10.4813,0,301.41088,33.049205,1193.01,22.2948,1.9890122514407205,1103.5927851282272,3.4722912182473182,2.22223,2397.0694438310534,5975810916.35738,0.3,2.3,8571.599999999999,0.5,1,0,0,0,3.0,1.0,45.0,1.0,90.0,2.0,Eclipse,1.0,1.0,2.0,3
119.01,0.7806666666666667,5130.0,0.819657,66.6187,4.5453,8.125,8.539,8.032,10.07,7.972,8.045,7.982,9.2789,0,99.238421,-58.016153,119.01,2.00193,0.1786005389833827,4.685226494468448,0.0147413711211896,5.5411116,911.8533323356912,8441370017.821844,0.3,2.3,8726.4,0.5,1,0,0,0,7.0,309.0,59.0,1634.0,116.0,3343.0,Transit,7.0,59.0,116.0,1
1185.01,1.04925,5997.0,1.73248,246.798,4.0041,9.066,9.358,8.998,10.527,8.969,9.011,9.035,9.94025,0,297.459433,34.829667,1185.01,5.07792,0.4530224577854864,22.83293353098624,0.0718404430101963,1.19573,2459.491988799361,3351517852.265744,0.3,2.3,5648.4,0.5,1,0,0,0,4.0,6.0,55.0,52.0,110.0,104.0,Eclipse,6.0,52.0,104.0,1
1197.01,1.7796,7649.0,2.1241,405.634,4.03608,9.592,9.82,9.517,11.079,9.433,9.464,9.446,10.4247,0,293.26832,15.736136,1197.01,16.2166,1.4467506358753426,404.8243855975322,1.2737199608271736,4.5960377,2030.5421084961104,9807454788.099669,0.3,2.3,17078.399999999998,0.5,1,0,0,0,2.0,1.0,23.0,2.0,46.0,4.0,Eclipse,1.0,2.0,4.0,2
1194.01,0.82198,5323.0,0.992671,149.667,4.4073,9.42,9.791,9.34,11.302,9.302,9.368,9.284,10.4782,0,167.821481,69.964775,1194.01,8.88618,0.7927732425725955,59.252700170837606,0.186429843718791,2.3106444,1381.781393371236,4793311139.288918,0.3,2.3,4741.2,0.5,1,0,0,0,1.0,1.0,7.0,8.0,14.0,15.0,Transit,1.0,7.0,14.0,2
1196.01,1.4083750000000002,6689.0,2.05935,424.442,3.96198,9.551,9.734,9.557,10.922,9.283,9.267,9.377,10.4318,0,291.707693,17.808736,1196.01,15.6557,1.396710403541655,340.3416118657091,1.0708344654030415,5.5376617,1708.4379365734617,10271885674.675743,0.3,2.3,9061.2,0.5,1,0,0,0,5.0,1.0,69.0,7.0,138.0,14.0,Eclipse,1.0,7.0,14.0,2
1195.01,0.80196,5246.0,3.6427,500.014,4.5,9.144,9.592,9.082,11.284,9.052,9.116,9.064,10.4717,0,291.12047,33.273702,1195.01,14.2359,1.2700441138868686,177.11707604035294,0.5572726426125579,4.05135,2172.281332051198,6912638923.416057,0.3,2.3,8640.0,0.5,1,0,0,0,10.0,2.0,124.0,13.0,249.0,25.0,Eclipse,2.0,13.0,25.0,2
1199.01,0.89868,5618.0,1.53552,248.427,4.06119,9.542,9.83,9.466,11.093,9.41,9.464,9.398,10.4221,0,166.880658,61.352572,1199.01,10.678,0.9526289906562974,80.06654683508557,0.2519175289992065,3.6714634,1531.4295158022535,6723895498.300398,0.3,2.3,7736.4,0.5,1,0,0,0,1.0,1.0,13.0,10.0,25.0,19.0,Eclipse,1.0,10.0,19.0,2
1215.01,0.5571999999999999,3693.0,0.518,34.6633,4.5,7.743,8.383,7.525,12.314,7.346,7.32,7.252,10.42,0,146.87585,-77.296816,1215.01,0.879419,0.0784566430355843,0.6235749656136279,0.0019619862563413,1.2124484,916.0574296119216,2739296272.270135,0.3,2.3,3484.24884,0.5,1,0,0,0,5.0,1083.0,66.0,7249.0,131.0,14432.0,Transit,5.0,66.0,131.0,1
1224.01,0.4367999999999999,3392.0,0.404403,37.3312,4.82262,9.405,10.018,9.134,13.95,9.036,8.89,8.758,11.556,0,37.197836,-80.899105,1224.01,2.1832235,0.1947744895281989,5.479912013258647,0.0172417313857258,4.1782736,545.8054510988118,5762601490.564806,0.1,2.3,6250.156919999999,0.5,1,0,0,0,2.0,572.0,29.0,4185.0,58.0,7184.0,Transit,2.0,29.0,58.0,1
1227.01,0.3040714285714285,3055.0,0.44128,100.641,4.78929,11.312,11.89,11.034,16.999,10.887,10.649,10.516,13.802,0,186.767363,-72.45185,1227.01,6.5448325,0.5838918503923516,35.07588004259469,0.1103610606062874,27.363343,291.54365025255373,17877128773.924465,0.1,2.3,14904.3924,0.5,1,1,0,1,2.0,52783.0,35.0,565166.0,70.0,1461696.0,Transit,2.0,35.0,70.0,1
1234.01,0.4572,3443.0,0.411471,104.912,4.81617,11.566,12.174,11.328,16.27,11.135,11.007,10.698,13.7991,0,290.57223,26.319493,1234.01,5.1936764,0.463349569837744,23.74908902192553,0.0747229905482068,2.2645386,680.2208346665781,3889391730.982156,0.1,2.3,13749.73236,0.5,1,1,0,1,1.0,14.0,10.0,100.0,21.0,206.0,Transit,1.0,10.0,21.0,2
1232.01,1.0045,5818.0,1.09597,328.604,4.37966,10.77,11.081,10.697,12.68,10.662,10.714,10.712,11.7835,0,116.501399,-61.879794,1232.01,10.759,0.9598553390589156,81.08345189987035,0.2551170701468347,14.2545346,836.8195783861083,17237666315.35225,0.3,2.3,17906.4,0.5,1,0,0,0,1.0,16.0,17.0,133.0,33.0,262.0,Transit,1.0,17.0,33.0,2
1238.01,0.60742,3853.0,0.62326,70.7145,4.63168,9.348,10.039,9.184,12.796,9.106,9.139,9.037,11.2582,0,201.382339,68.836068,1238.01,2.36106,0.2106400266603256,6.297447206871124,0.0198139847672654,3.2947591,740.5351659462809,5489994811.629058,0.3,2.3,5958.0,0.5,1,0,0,0,6.0,341.0,87.0,2255.0,176.0,4547.0,Transit,6.0,87.0,176.0,1
124.01,0.82718,5343.0,4.09498,809.252,4.5,9.885,10.331,9.799,11.848,9.737,9.776,9.708,11.1311,0,66.58263,-67.806354,124.01,21.2705,1.8976301691098303,985.8361348634628,3.101787362011022,1.8428078,3034.4908707598274,4130917266.3445854,0.3,2.3,5216.400000000001,0.5,1,0,0,0,67.0,1.0,961.0,4.0,1931.0,9.0,Eclipse,1.0,4.0,9.0,2
1242.01,0.6637000000000001,4255.0,0.711609,110.015,4.55641,9.903,10.53,9.772,12.777,9.696,9.76,9.696,11.598,0,248.553295,60.195927,1242.01,2.0605,0.1838258133777205,4.921072049082108,0.0154834242219196,0.3814849,1766.582728719842,1343286452.7423923,0.3,2.3,2034.0,0.5,1,0,0,0,10.0,45.0,154.0,388.0,313.0,775.0,Transit,10.0,154.0,313.0,1
1243.01,0.4755999999999999,3489.0,0.490729,43.1865,4.74553,9.093,9.731,8.878,13.427,8.719,8.648,8.546,11.1966,0,135.732641,71.636416,1243.01,4.49096,0.4006573039780675,18.54832470414681,0.058359556034906,4.6594992,587.9711457080825,6375289397.265288,0.1,2.3,2127.6,0.5,1,0,0,0,1.0,91.0,20.0,690.0,40.0,1217.0,Transit,1.0,20.0,40.0,2
1248.01,0.7970200000000001,5227.0,0.874131,168.735,4.50479,9.939,10.365,9.87,11.806,9.854,9.913,9.823,11.1153,0,259.023592,63.105607,1248.01,6.7138689,0.5989722938383315,36.60434667816103,0.1151701544564655,4.3601536,1035.6907124301524,7244649738.142738,0.3,2.3,8152.81452,0.5,1,0,0,0,1.0,7.0,15.0,63.0,29.0,124.0,Transit,1.0,15.0,29.0,2
1245.01,0.5568,3692.0,0.524555,80.0982,4.71598,10.222,10.863,10.013,14.37,9.908,9.86,9.758,12.1819,0,283.53553,69.633534,1245.01,2.36747,0.2112118895400884,6.326300196313286,0.0199047664244221,4.8204512,619.5347587438916,6873078909.258492,0.1,2.3,6321.6,0.5,1,1,0,1,9.0,1229.0,126.0,8501.0,255.0,16753.0,Transit,9.0,126.0,255.0,1
1251.01,0.80898,5273.0,0.942541,185.952,4.5,9.629,9.925,9.54,11.513,9.523,9.546,9.489,10.6479,0,273.529238,62.858243,1251.01,10.0859,0.8998052759749343,73.08423257157912,0.2299487114906727,5.9630544,974.9824437536488,8970532761.407587,0.3,2.3,10623.6,0.5,1,0,0,0,1.0,2.0,6.0,19.0,12.0,38.0,Transit,1.0,6.0,12.0,2
1250.01,1.376125,6603.0,1.58365,66.3631,4.17863,6.323,6.48,6.315,7.31,6.13,6.178,6.282,6.895,0,269.807391,64.142644,1250.01,3.8345209,0.3420936293891624,14.38736411350409,0.0452677099182397,1.4415044,2325.1842988206536,4155497932.4516826,0.3,2.3,3338.82864,0.5,1,0,0,0,2.0,5.0,15.0,27.0,29.0,51.0,Transit,2.0,15.0,29.0,2
1249.01,0.85578,5453.0,0.999576,139.49,4.41707,9.204,9.536,9.126,11.089,9.093,9.149,9.06,10.2108,0,200.561576,66.308533,1249.01,3.19898,0.2853943705309685,10.358870626992385,0.0325926519217742,13.0791729,791.694714229051,15430050908.176,0.3,2.3,10540.8,0.5,1,0,0,0,10.0,613.0,110.0,3788.0,220.0,7836.0,Transit,10.0,110.0,220.0,1
1256.01,0.2720571428571429,2972.0,0.156193,22.97029574172092,5.15741,10.966,11.55,10.69,17.2,10.272893782578652,10.056524178485011,9.763738847250398,13.5608,0,301.346363,38.228325,1256.01,4.087988,0.364706488317574,15.994012185083768,0.0503227900754662,1.0332441,512.3768415742292,1938868973.9595077,0.1,2.3,13686.42096,0.5,1,1,0,1,1.0,2.0,1.0,13.0,1.0,23.0,Transit,1.0,1.0,1.0,3
1260.03,0.6595,4225.0,0.693431,73.5977,4.5756,9.105,9.698,8.95,11.922,8.891,8.964,8.88,10.8116,0,157.144071,65.854199,1260.03,3.8319135,0.3418610123419404,14.370836626576452,0.0452157086289128,49.825166,363.8009753903927,34506207552.58232,0.1,2.3,13937.39136,0.5,1,0,0,0,5.0,44877.0,50.0,284719.0,101.0,719510.0,Transit,5.0,50.0,101.0,1
1258.01,1.1275,6124.0,1.49192,154.944,4.15391,8.378,8.589,8.35,9.634,8.274,8.315,8.282,9.13619,0,209.484313,79.583322,1258.01,3.62419,0.3233291310776031,13.05414282017404,0.0410729266148382,10.2613222,1124.8351266571312,14389118655.901796,0.3,2.3,17546.399999999998,0.5,1,0,0,0,9.0,109.0,64.0,570.0,124.0,1104.0,Transit,9.0,64.0,124.0,1
1263.01,0.7764000000000001,5098.0,0.818229,46.5539,4.54682,7.203,7.636,7.102,9.358,6.919,7.066,7.032,8.5325,0,309.353641,22.654366,1263.01,1.35281,0.1206898318832876,2.397005684894744,0.0075418233082974,1.0228925,1591.5286679611147,2731754282.183629,0.3,2.3,4161.599999999999,0.5,1,0,0,0,6.0,78.0,56.0,535.0,111.0,1045.0,Transit,6.0,56.0,111.0,1
1264.01,0.7686666666666667,5040.0,0.974457,141.755,4.38482,9.258,9.648,9.106,11.471,8.958,9.034,9.004,10.634,0,287.242092,57.344126,1264.01,7.84317,0.6997219629748783,47.65324272925941,0.1499338691586223,2.7441672,1237.808513215188,5256695929.2372265,0.3,2.3,5104.8,0.5,1,0,0,0,1.0,2.0,10.0,16.0,20.0,32.0,Transit,1.0,10.0,20.0,2
1272.01,0.7616,4987.0,0.809032,137.572,4.53859,9.793,10.218,9.701,11.758,9.632,9.698,9.613,11.0244,0,199.196204,49.861059,1272.01,4.5947,0.4099123827840877,19.205899872465203,0.060428518892455,3.3159772,1049.3781175006077,5945336811.846427,0.3,2.3,5378.4,0.5,1,0,0,0,2.0,25.0,34.0,214.0,69.0,413.0,Transit,2.0,34.0,69.0,1
1275.01,0.87268,5518.0,0.824734,138.591,4.59176,9.553,9.921,9.484,11.234,9.392,9.428,9.347,10.5954,0,320.201905,28.055829,1275.01,4.2917226,0.3828825031480445,17.285421611411902,0.054386018533126,11.3246821,761.0074737941794,14108975569.686396,0.3,2.3,21493.48896,0.5,1,0,0,0,2.0,92.0,19.0,529.0,38.0,1114.0,Transit,2.0,19.0,38.0,2
1277.02,0.87944,5544.0,0.857648,100.772,4.5609,8.784,9.14,8.725,10.366,8.671,8.726,8.676,9.76775,0,172.747799,66.796529,1277.02,2.61253,0.2330747159542326,7.423263375680823,0.0233561985702167,14.856058,711.3395950283611,16951088446.659054,0.3,2.3,13230.0,0.5,1,0,0,0,8.0,1037.0,74.0,5910.0,145.0,11232.0,Transit,8.0,74.0,145.0,1
1274.01,0.7212000000000001,4684.0,0.80494,178.141,4.49986,10.505,10.997,10.322,12.784,10.321,10.398,10.313,11.8994,0,254.816154,65.747438,1274.01,9.38964,0.8376890125328709,65.01904840636305,0.2045728042467946,19.3203478,587.090805326406,18904055931.55125,0.1,2.3,15174.0,0.5,1,0,0,0,1.0,60.0,11.0,398.0,23.0,790.0,Transit,1.0,11.0,23.0,2
1279.01,0.86202,5477.0,0.840608,107.055,4.5707,8.968,9.334,8.887,10.714,8.836,8.877,8.83,9.99454,0,185.062873,56.201409,1279.01,3.09223,0.2758707570497398,9.770230011770236,0.0307405814239573,9.6142606,807.0171550973499,12598229086.375835,0.3,2.3,10296.0,0.5,1,0,0,0,5.0,267.0,50.0,1614.0,99.0,3299.0,Transit,5.0,50.0,99.0,1
1280.01,0.7186666666666667,4665.0,0.746003,92.4381,4.56182,9.181,9.682,9.107,11.5833,9.063351106036112,8.953983101183105,8.799660791534183,10.6355,0,291.465322,61.776153,1280.01,3.21431,0.2867620238767974,10.456042666035383,0.0328983893480922,9.692636,708.8281464489781,11921481531.058027,0.1,2.3,9982.8,0.5,1,0,0,0,4.0,298.0,42.0,1856.0,84.0,3660.0,Transit,4.0,42.0,84.0,1
128.01,1.086875,6059.0,1.12777,68.4727,4.3867,7.018,7.311,6.932,8.44,6.834,6.873,6.885,7.9849,0,79.520938,-80.964384,128.01,2.16127,0.1928159260756448,5.3777446979177705,0.0169202770625093,4.9404783,1242.109097876013,8731703724.969976,0.3,2.3,6958.8,0.5,1,0,0,0,8.0,156.0,59.0,784.0,113.0,1503.0,Transit,8.0,59.0,113.0,1
1287.01,1.02275,5891.0,1.21037,92.7225,4.30161,7.713,8.041,7.659,9.16,7.568,7.641,7.618,8.593,0,308.747621,63.474938,1287.01,2.5248873,0.225255744532675,7.034377808434712,0.0221326277402435,9.5972807,1012.9124388978132,13321355602.783298,0.3,2.3,18147.94272,0.5,1,0,0,0,10.0,250.0,51.0,925.0,96.0,1817.0,Transit,10.0,51.0,96.0,1
1286.01,1.3705,6588.0,1.56661,278.771,4.1855,9.467,9.684,9.401,10.599,9.352,9.379,9.221,10.1653,0,310.953619,59.576628,1286.01,5.32912,0.4754330592513848,24.82105910610736,0.0780957856223391,0.616694,3064.307965373905,2356130218.913306,0.3,2.3,2739.6,0.5,1,0,0,0,4.0,5.0,61.0,51.0,121.0,102.0,Eclipse,5.0,51.0,102.0,1
1284.01,0.6077,3855.0,0.560391,110.246,4.68499,10.708,11.296,10.497,14.182,10.395,10.361,10.298,12.5313,0,311.513651,56.86715,1284.01,2.558112,0.2282198588261623,7.181801453599475,0.0225964744012274,1.283251,961.9503755044128,2928401453.7562127,0.3,2.3,7244.1396,0.5,1,1,0,1,5.0,76.0,70.0,622.0,143.0,1273.0,Transit,5.0,70.0,143.0,1
1285.01,0.4903999999999999,3526.0,0.53023,41.9934,4.71105,8.835,9.488,8.577,13.152,8.456,8.437,8.245,10.9313,0,316.86724,46.865373,1285.01,1.866263,0.1664971191224193,4.138932165327737,0.0130225369395823,1.2284388,899.9940898150863,2648168597.565527,0.3,2.3,6908.442480000001,0.5,1,0,0,0,3.0,44.0,29.0,292.0,57.0,555.0,Transit,3.0,29.0,57.0,1
1291.01,1.193125,6229.0,1.8109,428.123,4.00146,10.114,10.345,10.083,11.516,10.031,10.077,9.981,10.8722,0,245.818009,62.925121,1291.01,5.05452,0.45093484602473,22.64773393521461,0.0712577399165492,7.16199,1407.6935615131997,11537478804.474764,0.3,2.3,27604.8,0.5,1,0,0,0,10.0,55.0,115.0,406.0,227.0,798.0,Transit,10.0,115.0,227.0,1
1294.01,0.9312,5714.0,1.58143,332.648,4.04857,10.012,10.337,9.964,11.314,9.925,9.974,9.827,10.9458,0,223.092641,70.476557,1294.01,9.43435,0.8416777784227606,65.53151173754827,0.2061851942048727,3.9152737,1538.0559676465136,7102025074.092723,0.3,2.3,9223.2,0.5,1,0,0,0,2.0,3.0,28.0,25.0,57.0,52.0,Eclipse,3.0,25.0,52.0,1
1289.01,0.4584,3446.0,0.38621,89.21544,4.83941,10.972,11.518,10.754,15.73,10.525,10.388,10.104,12.9984,0,307.210941,33.413959,1289.01,2.2014886,0.1964039954073182,5.564914233015525,0.01750917827843,0.581322,974.201504588834,1572361868.2984324,0.3,2.3,4774.02372,0.5,1,1,0,1,5.0,54.0,81.0,469.0,163.0,921.0,Transit,5.0,81.0,163.0,1
1297.01,1.2325,6292.0,1.3721,283.32,4.5,9.893,10.132,9.803,11.019,9.818,9.854,9.79,10.9873,0,195.821133,67.823436,1297.01,14.8838,1.3278459796900353,251.6016349650243,0.7916272735365998,3.93034,1503.6330203541409,7817637303.10275,0.3,2.3,13201.2,0.5,1,0,0,0,1.0,1.0,10.0,2.0,19.0,4.0,Eclipse,1.0,2.0,4.0,2
1303.01,1.486375,6897.0,2.29289,387.708,3.89339,9.294,9.463,9.261,10.262,9.202,9.216,9.155,9.87278,0,301.717674,45.499227,1303.01,18.4825,1.648901041375259,665.3191564995433,2.0933281692093115,1.56029,2809.938290775589,4494756214.142368,0.3,2.3,9903.6,0.5,1,0,0,0,3.0,1.0,33.0,1.0,66.0,1.0,Eclipse,1.0,1.0,1.0,3
1295.01,1.3262500000000002,6470.0,1.59715,388.227,4.15195,10.123,10.341,10.08,11.303,10.072,10.091,10.088,10.7973,0,256.672203,67.871503,1295.01,14.9685779,1.3354093703350025,261.3479607684813,0.8222926439101373,3.1968838,1765.3550754948242,6980494034.803471,0.3,2.3,13512.13092,0.5,1,0,0,0,1.0,1.0,18.0,3.0,35.0,5.0,Eclipse,1.0,3.0,5.0,2
1301.01,0.7341333333333334,4781.0,0.731699,90.8693,4.59589,9.136,9.676,9.044,11.337,9.004,9.056,8.995,10.5216,0,275.862543,71.581748,1301.01,2.47802,0.2210745168969954,6.823912986146535,0.0214704313540137,6.0963967,785.7773945920346,8813875701.221472,0.3,2.3,8445.37536,0.5,1,0,0,0,6.0,416.0,74.0,2616.0,149.0,5396.0,Transit,6.0,74.0,149.0,1
1313.01,1.6292,7273.0,1.7904,303.313,4.5,9.202,9.348,9.187,9.846,8.998,9.039,9.47,9.6996,0,303.824831,36.651807,1313.01,6.24412,0.5570640319476305,32.35676733581825,0.1018057752687999,0.61944,3508.5520727756866,2503326088.4590373,0.3,2.3,5695.2,0.5,1,0,0,0,1.0,2.0,19.0,16.0,38.0,33.0,Eclipse,2.0,16.0,33.0,2
1312.01,1.268125,6349.0,1.85543,316.176,4.00155,9.33,9.594,9.307,10.591,9.29,9.322,9.279,10.1098,0,301.562631,52.164181,1312.01,12.8076,1.142619503720696,109.1685683502763,0.3434827286835267,11.0765119,1243.1810574484714,15746444053.633133,0.3,2.3,16891.2,0.5,1,0,0,0,1.0,2.0,12.0,17.0,23.0,33.0,Transit,1.0,12.0,23.0,2
