TIC ID,Star Name,Star Temperature [K],Star Temperature Error Upper [K],Star Temperature Error Lower [K],Star Radius [Rs],Star Radius Error Upper [Rs],Star Radius Error Lower [Rs],Star Mass [Ms],Star Mass Error Upper [Ms],Star Mass Error Lower [Ms],Star log(g),Star log(g) Error Upper,Star log(g) Error Lower,Star Distance [pc],Star Distance Error Upper [pc],Star Distance Error Lower [pc],Star Metallicity [Fe/H],Star Metallicity Error Upper [Fe/H],Star Metallicity Error Lower [Fe/H],Star TESS Mag,Star V Mag,Star T Mag,Star J Mag,Star H Mag,Star Ks Mag,Star W1 Mag,Star W2 Mag,Star W3 Mag,Star RA,Star Dec,TFOPWG Disposition,Comments,TFOP Master,TFOP SG1b,TFOP SG2,TFOP SG3,TFOP SG4,TFOP SG5,Imaging Observations,Spectroscopy Observations,Time Series Observations,TESS SNR,Planet Number,Planet Name,Rp/Rs,Planet Radius [Re],Planet Radius Error Upper [Re],Planet Radius Error Lower [Re],Planet Radius [Rjup],Planet Radius Error Upper [Rjup],Planet Radius Error Lower [Rjup],Planet Mass [Me],Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Planet Mass [Mjup],Planet Mass Error Upper [Mjup],Planet Mass Error Lower [Mjup],Mass Flag,Expected Radial Velocity Amplitude [m/s],Expected Radial Velocity Amplitude Error Upper [m/s],Expected Radial Velocity Amplitude Error Lower [m/s],Planet Period [days],Planet Period Error Upper [days],Planet Period Error Lower [days],Planet Semi-major Axis [au],Planet Semi-major Axis [m],a/Rs,Eccentricity,Inclination,Periastron,Impact Parameter,Planet Insolation Flux [W/m2],Planet Insolation Flux [Earth],Planet Temperature [K],Transit Mid Time,Transit Mid Time Error Upper [days],Transit Mid Time Error Lower [days],Transit Depth [%],Transit Depth Error Upper [%],Transit Depth Error Lower [%],Transit Duration [hr],Transit Duration Error Upper [hr],Transit Duration Error Lower [days],Transit Duration T14 [s],Eclipse Duration E14 [s],Eclipse Mid Time,Available Transits,Available Eclipses,Planet Albedo,Heat Redistribution Factor,Mean Molecular Weight,In PLATO FOV,Assumed Parameters,Tier 1 Transits,Tier 2 Transits,Tier 3 Transits,Tier 1 Eclipses,Tier 2 Eclipses,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS1_Flag,FGS2_Flag,FGS_Flag,Max Tier
402319411,TOI-317,5391.0,127.5,127.5,0.947585,0.052789,0.052789,0.94,0.121342,0.121342,4.45796,0.08,0.08,446.344,5.5945,5.5945,,,,12.9238,13.809,12.9238,12.281,11.898,11.781,11.707,11.763,11.85,353.540235,-14.860039,PC,,3.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,4.0,78.41019,1.0,TOI-317b,0.1556394168705505,16.08675514719191,0.84335023,0.84335023,1.4351666340891946,0.0752387973754126,0.0752387973754126,353.11,409.69,-190.0,1.1110083072288743,1.2890288957792115,-0.5978068544461672,True,157.6,182.9,84.9,3.3262976796754,1.9578106e-06,1.9578106e-06,0.0427347317061231,6393024868.171808,9.697643462876862,0.0,90,0.0,0.0,508841.9163052462,373.8257481939296,1224.1122032102844,2459090.203596,0.00029328626,0.00029328626,2.4223628083805,0.03193481,0.03193481,2.9439228871263,0.039153244,0.039153244,10598.12239365468,10598.12239365468,2459091.86674484,101.0,101.0,0.2,0.8,2.3,False,,3.0,39.0,78.0,1.0,7.0,15.0,Eclipse,1.0,7.0,15.0,orange,orange,orange,2
198077394,TOI-322,5868.2,,,2.76442,,,3.740361516895738,,,,,,277.798,,,0.07,0.1,0.1,10.7074,11.311,10.7074,10.181,9.939,9.877,9.828,9.867,9.784,63.825203,-56.253674,PC,,3.0,4.0,3.0,3.0,4.0,4.0,6.0,7.0,2.0,62.982124,1.0,TOI-322b,0.057501348606304,17.338548439829417,0.5979652,0.5979652,1.5468443434800536,0.0533469736770547,0.0533469736770547,335.02,340.95000000000005,-169.18999999999997,1.054090801981868,1.0727486685443195,-0.5323312721249842,True,56.1,56.99999999999999,28.300000000000004,3.9905329983195,3.949368e-06,3.949368e-06,0.0764360880920499,11434676023.208303,5.945629388246861,0.0,90,0.0,0.0,1900834.6586627443,1396.4669884650125,1701.7313195098163,2459089.946422,0.0003475587,0.0003475587,0.33064050915437,0.0049619854,0.0049619854,3.4539055664537,0.0749885,0.0749885,12434.06003923332,12434.06003923332,2459091.941688499,311.0,312.0,0.2,0.8,2.3,True,"Star Mass, ",3.0,24.0,48.0,1.0,2.0,5.0,Eclipse,1.0,2.0,5.0,green,green,green,2
251852984,TOI-323,4558.0,122.0,122.0,0.775641,,,0.72,,,4.51608,,,315.141,2.503,2.503,,,,13.3547,14.353,13.3547,12.412,11.869,11.747,11.687,11.776,11.589,8.20273,-32.059418,PC,,3.0,4.0,3.0,4.0,4.0,4.0,3.0,0.0,3.0,9.44852,1.0,TOI-323b,0.076694324662336,6.488654715869768,0.81842166,0.81842166,0.5788799955699795,0.0730148154988809,0.0730148154988809,35.09,53.84,-21.260000000000005,0.1104054869606105,0.1693995844388507,-0.0668914406606606,True,19.9,30.5,12.0,2.7723915433358,0.0005796898,0.0005796898,0.0346180642827767,5178788704.459126,9.597219574348284,0.0,90,0.0,0.0,265343.652378513,194.93733947696973,1040.3670942553968,2458355.57459,0.00404,0.00404,0.58820194354118,0.0503295,0.0503295,1.8223368925204,0.45648584,0.45648584,6560.41281307344,6560.41281307344,2458356.960785772,146.0,146.0,0.2,0.8,2.3,False,,5.0,79.0,160.0,42.0,309.0,610.0,Transit,5.0,79.0,160.0,orange,orange,orange,1
156002449,TOI-324,6113.0,122.0,122.0,1.27295,,,1.15,,,4.28914,,,944.552,18.162,18.162,,,,13.4081,14.034,13.4081,12.835,12.544,12.527,12.428,12.461,12.545,8.481996,-50.729434,PC,~2300 ppm secondary in spoc-s01-s69,3.0,4.0,3.0,1.0,4.0,4.0,0.0,2.0,3.0,59.74587,1.0,TOI-324b,0.1651578005673725,22.93195681895348,0.27079666,0.27079666,2.045855673179757,0.0241589013756224,0.0241589013756224,275.35,196.31,-114.98000000000002,0.8663479861671166,0.6176603347175109,-0.3617675374958963,True,92.1,65.70000000000002,38.400000000000006,5.284869067171,5.2987384e-06,5.2987384e-06,0.062224376315911,9308634202.495798,10.511207647170522,0.0,90,0.0,0.0,716251.9549141427,526.2015851314479,1333.254598163823,2459092.324667,0.0006679345,0.0006679345,2.7277099088252,0.042046158,0.042046158,4.7725494272836,0.07910947,0.07910947,17181.17793822096,17181.17793822096,2459094.967101534,102.0,104.0,0.2,0.8,2.3,False,,1.0,13.0,27.0,2.0,11.0,22.0,Eclipse,2.0,11.0,22.0,orange,orange,orange,2
66413476,TOI-325,4391.0,122.6,122.6,0.904336,0.08,0.08,0.69,0.0809133,0.0809133,4.36426,0.1,0.1,180.753,1.393,1.393,,,,12.004,13.117,12.004,10.919,10.355,10.211,10.146,10.17,10.063,13.877098,-33.512305,PC,There might be some odd even difference.,3.0,3.0,3.0,3.0,4.0,4.0,3.0,0.0,4.0,20.0,1.0,TOI-325b,0.0630079360080934,6.21520921430426,0.577653,0.577653,0.554484779971941,0.0515348374545403,0.0515348374545403,33.1,49.04,-19.74,0.1041442467482533,0.1542970954844212,-0.0621089858250912,True,16.6,24.5,9.9,4.36907,1e-05,1e-05,0.0462201060026098,6914429441.518718,10.990172932474666,0.0,90,0.0,0.0,174251.86152422286,128.01585408188205,936.582796377254,2458357.72126,0.00274,0.00274,0.397,0.000869028,0.000869028,1.308,0.323,0.323,4708.8,4708.8,2458359.905795,97.0,96.0,0.2,0.8,2.3,False,,4.0,61.0,124.0,33.0,288.0,555.0,Transit,4.0,61.0,124.0,orange,green,green,1
27966179,TOI-330,4314.0,123.7,123.7,0.703041,0.061892,0.061892,0.674,0.0770132,0.0770132,4.57277,0.1,0.1,200.326,1.5575,1.5575,,,,12.8696,13.979,12.8696,11.771,11.181,10.962,10.827,10.867,10.724,358.751682,-22.538908,PC,,3.0,3.0,3.0,4.0,4.0,4.0,4.0,0.0,6.0,62.723557,1.0,TOI-330b,0.1304272972073714,10.001838250908056,0.87455803,0.87455803,0.8923057761444172,0.0780229755936748,0.0780229755936748,187.22,340.43999999999994,-120.67,0.5890599962600601,1.0711440290929113,-0.3796702796106262,True,95.9,174.49999999999997,61.900000000000006,4.2794668945911,3.0960223e-06,3.0960223e-06,0.0452412769109216,6767998693.622947,13.837499234672867,0.0,90,0.0,0.0,102400.58778195252,75.22960494497276,820.042456638079,2459091.763748,0.00044520167,0.00044520167,1.701127985682,0.029666782,0.029666782,2.4641339348506,0.0788265,0.0788265,8870.88216546216,8870.88216546216,2459093.903481447,82.0,83.0,0.2,0.8,2.3,False,,4.0,65.0,132.0,6.0,47.0,92.0,Eclipse,6.0,47.0,92.0,orange,yellow,yellow,1
33911302,TOI-341,4775.0,125.0,125.0,0.939382,,,0.77,,,4.37887,,,415.551,8.7935,8.7935,,,,13.3302,14.357,13.3302,12.453,11.876,11.788,11.656,11.679,11.857,355.844989,-23.998023,PC,,3.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,5.0,22.0,1.0,TOI-341b,0.1147606204235581,11.758875735944354,,,1.0490584307534645,,,404.33,683.23,-254.3,1.2721644497800988,2.1496819850697624,-0.8001172793982121,True,252.4,426.4,158.70000000000002,1.81383,0.00024,0.00024,0.0266925754712691,3993152454.0009127,6.110146930626505,0.0,90,0.0,0.0,788622.9940792541,579.3696850787027,1365.9429191590457,2458355.75117,0.00169,0.00169,1.317,0.00188225,0.00188225,1.113,0.123,0.123,4006.8,4006.8,2458356.658085,195.0,198.0,0.2,0.8,2.3,False,,47.0,698.0,1415.0,4.0,31.0,61.0,Eclipse,4.0,31.0,61.0,orange,orange,orange,1
13023378,TOI-344,6149.0,126.6,126.6,1.0794,0.0536482,0.0536482,1.17,0.163908,0.163908,4.43989,0.08,0.08,404.201,8.737001,8.737001,,,,11.9221,12.511,11.9221,11.373,11.08,11.054,11.022,11.058,10.979,347.053748,-28.007825,PC,,3.0,3.0,3.0,3.0,4.0,4.0,5.0,3.0,4.0,52.88886,1.0,TOI-344b,0.0864198696058157,10.174819172727991,0.5739224,0.5739224,0.9077381268614166,0.0512020150428019,0.0512020150428019,203.57,368.13000000000005,-131.16,0.6405028492610856,1.1582665122487763,-0.4126755106797857,True,64.3,116.2,41.400000000000006,6.0672186512535,5.439676e-06,5.439676e-06,0.0686117345220626,10264169389.534254,13.66845393605194,0.0,90,0.0,0.0,433647.7477805085,318.58360833114745,1176.0608649466114,2459092.388012,0.0005514956,0.0005514956,0.74683938626862,0.013745818,0.013745818,3.0803438146939,0.098059714,0.098059714,11089.23773289804,11089.23773289804,2459095.4216213254,60.0,57.0,0.2,0.8,2.3,False,,12.0,173.0,344.0,8.0,58.0,115.0,Eclipse,8.0,58.0,115.0,yellow,green,green,1
70785910,TOI-348,5879.0,124.1,124.1,1.5121,0.0864573,0.0864573,1.07,0.131183,0.131183,4.10829,0.08,0.08,607.923,22.4195,22.4195,,,,12.2494,12.799,12.2494,11.597,11.32,11.251,11.175,11.235,11.094,1.583584,-30.336391,PC,a/Rs < 2; 5+ sigma odd-even in s1-s69 SPOC TEC plots,3.0,4.0,3.0,4.0,4.0,4.0,3.0,1.0,8.0,19.91589,1.0,TOI-348b,0.0539774133911407,8.90273121947431,1.3032895,1.3032895,0.7942498460097507,0.1162719011910423,0.1162719011910423,107.81,195.87,-69.53999999999999,0.3392081946202173,0.6162759398966883,-0.2187973087272971,True,83.3,151.39999999999998,53.8,0.49479378788187,6.320613e-06,6.320613e-06,0.0125234004936259,1873474047.769769,1.7809230900535584,0.0,90,0.0,0.0,21342508.7466391,15679.485209236858,3115.0561546127287,2459088.639473,0.00040820977,0.00040820977,0.29135611563981,0.014470316,0.014470316,0.94490384193071,0.1364694,0.1364694,3401.653830950556,3401.653830950556,2459088.886869894,777.0,777.0,0.2,0.8,2.3,False,,16.0,239.0,476.0,3.0,30.0,60.0,Eclipse,3.0,30.0,60.0,orange,green,green,1
100099031,TOI-353,4965.0,122.0,122.0,2.63993,,,3.452098241779009,,,,,,1367.8,33.885,33.885,,,,13.4735,14.282,13.4735,12.585,12.173,12.054,11.987,12.043,11.779,24.272371,-46.945342,PC,Too large radius for a planet; 3 sigma odd-even in multisector report,3.0,4.0,3.0,3.0,4.0,4.0,2.0,0.0,12.0,25.92455,1.0,TOI-353b,0.1041904785449659,30.002063320822792,16.82401,16.82401,2.6766094117739025,1.5009402196189785,1.5009402196189785,240.21,260.52,-125.23,0.7557851816132307,0.8196875880016603,-0.3940176441173343,True,61.6,66.9,32.2,1.2979921009592,3.4225718e-06,3.4225718e-06,0.0351971135380311,5265413240.075609,2.866936319320536,0.0,90,0.0,0.0,4187716.870440969,3076.547631303692,2073.457947751101,2459088.397582,0.0007091705,0.0007091705,1.0855655819429,0.043968103,0.043968103,2.5298876072783,0.10460259,0.10460259,9107.59538620188,9107.59538620188,2459089.0465780506,460.0,459.0,0.2,0.8,2.3,False,"Star Mass, ",1.0,15.0,31.0,1.0,6.0,12.0,Eclipse,1.0,6.0,12.0,orange,orange,orange,2
251878904,TOI-366,5504.0,122.0,122.0,1.27966,,,0.97,,,4.21065,,,841.958,19.0435,19.0435,,,,13.5477,14.328,13.5477,12.851,12.466,12.376,12.362,12.421,12.159,9.692072,-34.214907,PC,~2000 ppm secondary in spoc-s01-s69,3.0,3.0,3.0,3.0,4.0,4.0,2.0,0.0,7.0,14.001339,1.0,TOI-366b,0.0864099067362423,12.061152550520882,0.98564166,0.98564166,1.076025808236967,0.0879332103122867,0.0879332103122867,430.05,716.53,-268.47,1.3530886197609169,2.254455502191117,-0.8447010853324343,True,235.0,391.6,146.8,1.7025848217705,6.5792137e-06,6.5792137e-06,0.0276348283996447,4134111485.746738,4.643715301221632,0.0,90,0.0,0.0,2411251.719050471,1771.4499318432977,1806.0535969178509,2459088.314332,0.0011087498,0.0011087498,0.74666719821661,0.05583052,0.05583052,1.8483509729972,0.1867628,0.1867628,6654.063502789921,6654.063502789921,2459089.165624411,247.0,247.0,0.2,0.8,2.3,False,,126.0,1883.0,3752.0,9.0,69.0,136.0,Eclipse,9.0,69.0,136.0,orange,orange,orange,1
251855940,TOI-370,5805.0,123.0,123.0,1.05486,,,1.04,,,4.40871,,,748.227,16.246,16.246,,,,13.5134,14.157,13.5134,12.928,12.609,12.568,12.482,12.512,12.212,8.659679,-32.166578,PC,,3.0,4.0,3.0,3.0,4.0,4.0,2.0,0.0,10.0,52.734154,1.0,TOI-370b,0.1664530952043728,19.15214313721452,0.28962117,0.28962117,1.7086427032880314,0.0258383145579505,0.0258383145579505,312.46,267.47,-143.89999999999998,0.9831091038960492,0.841554733466928,-0.4527600334463339,True,122.2,104.5,56.2,4.0463708752526,3.604655e-06,3.604655e-06,0.0503639587030052,7534340981.992322,10.266642595235068,0.0,90,0.0,0.0,610468.0721020915,448.486409018968,1281.070423131291,2459090.735093,0.0005311712,0.0005311712,2.7706632903116,0.0491426499999999,0.0491426499999999,3.0383534393042,0.06945403,0.06945403,10938.07238149512,10938.07238149512,2459092.7582784374,100.0,100.0,0.2,0.8,2.3,False,,3.0,39.0,78.0,3.0,17.0,34.0,Eclipse,3.0,17.0,34.0,orange,orange,orange,2
156016136,TOI-371,5389.0,132.7,132.7,0.910221,0.0504121,0.0504121,0.94,0.119654,0.119654,4.4929,0.08,0.08,383.318,2.2245,2.2245,,,,12.6635,13.312,12.6635,11.992,11.618,11.573,11.509,11.567,11.249,8.923918,-50.316967,PC,,3.0,4.0,3.0,4.0,4.0,4.0,4.0,0.0,3.0,15.29476,1.0,TOI-371b,0.0719443096895661,7.142890297184084,1.2485672,1.2485672,0.637247085051052,0.1113898961886644,0.1113898961886644,40.39,66.56,-25.15,0.1270811518477931,0.2094211801680889,-0.0791307494174795,True,17.8,29.2,11.0,3.4813813723607,7.051537e-06,7.051537e-06,0.0440382529874698,6588028876.273398,10.403671714738037,0.0,90,0.0,0.0,441465.7616536722,324.3271895729348,1181.4078871866498,2459088.526738,0.00096303364,0.00096303364,0.51759836967082,0.02600032,0.02600032,2.2906804287483,0.262316,0.262316,8246.44954349388,8246.44954349388,2459090.2674286864,156.0,153.0,0.2,0.8,2.3,False,,4.0,59.0,119.0,26.0,180.0,384.0,Transit,4.0,59.0,119.0,orange,yellow,yellow,1
183675732,TOI-374,5719.0,130.0,130.0,1.28194,0.0657236,0.0657236,1.02,0.125591,0.125591,4.23094,0.08,0.08,702.626,11.2775,11.2775,,,,12.9998,13.588,12.9998,12.345,12.065,11.997,11.952,12.001,11.905,358.227453,-41.700468,PC,,3.0,4.0,3.0,3.0,4.0,4.0,1.0,0.0,4.0,22.11883,1.0,TOI-374b,0.0916682477310862,12.817912656659129,0.8101916,0.8101916,1.143539538905578,0.0722805774626531,0.0722805774626531,414.56,654.6200000000001,-253.84,1.3043516293642268,2.059664858197632,-0.7986699575400794,True,148.4,234.3,90.79999999999998,5.4820953615025,1.8852954e-05,1.8852954e-05,0.0612738879845911,9166443172.005146,10.278059986927856,0.0,90,0.0,0.0,573793.3842043022,421.5429867028207,1261.390409497988,2459091.224648,0.0024131914,0.0024131914,0.84030676420878,0.036385187,0.036385187,4.4375744332217,0.20992284,0.20992284,15975.26795959812,15975.26795959812,2459093.965695681,77.0,79.0,0.2,0.8,2.3,False,,41.0,604.0,1202.0,9.0,59.0,117.0,Eclipse,9.0,59.0,117.0,orange,orange,orange,1
280097543,TOI-375,5001.63,76.0,76.0,3.27393,,,4.92015926213411,,,,,,396.213,3.3565,3.3565,0.0,0.1,0.1,10.4471,11.516,10.4471,9.633,9.172,9.084,8.975,9.036,8.935,47.149903,-77.383328,PC,evolved host star,3.0,4.0,3.0,3.0,4.0,4.0,1.0,4.0,4.0,37.925182,1.0,TOI-375b,0.0368093215188734,13.144917999027674,0.47221896,0.47221896,1.1727130516644997,0.0421286262627426,0.0421286262627426,407.51,623.47,-246.38,1.2821698487124085,1.961655997587115,-0.7751981726234035,True,42.6,65.19999999999999,25.800000000000004,9.4546477766107,2.483796e-05,2.483796e-05,0.1488425194756638,22266523983.1826,9.775996376919322,0.0,90,0.0,0.0,370911.7978580679,272.49402202366923,1131.1391848814578,2458660.207682,0.0023342816,0.0023342816,0.13549261506798,0.003023651,0.003023651,10.294773499324,0.20727122,0.20727122,37061.1845975664,37061.1845975664,2458664.9350058883,131.0,132.0,0.2,0.8,2.3,False,"Star Mass, ",79.0,516.0,993.0,8.0,40.0,78.0,Eclipse,8.0,40.0,78.0,green,green,green,1
144301273,TOI-376,5317.0,134.8,134.8,1.07114,0.0627538,0.0627538,0.92,0.117593,0.117593,4.34216,0.09,0.09,398.356,4.1875,4.1875,,,,12.4502,13.163,12.4502,11.737,11.335,11.339,11.27,11.338,11.165,354.44576,-42.966387,PC,,3.0,4.0,3.0,3.0,4.0,4.0,1.0,0.0,3.0,58.146,1.0,TOI-376b,0.1033774468593464,12.07821396826639,0.77094305,0.77094305,1.077547928593407,0.0687790503441643,0.0687790503441643,430.41,714.81,-268.91,1.354221306432499,2.249043776982446,-0.846085480153257,True,207.7,344.8,129.7,2.7509863275893,2.405547e-06,2.405547e-06,0.0373874534235666,5593083423.060999,7.505559221671993,0.0,90,0.0,0.0,803753.8689654552,590.4857320157041,1372.3349833741058,2459062.452226,0.00037821228,0.00037821228,1.0686896519157,0.021508722,0.021508722,1.9989789848189,0.042868827,0.042868827,7196.32434534804,7196.32434534804,2459063.827719164,155.0,157.0,0.2,0.8,2.3,False,,24.0,359.0,721.0,2.0,17.0,33.0,Eclipse,2.0,17.0,33.0,orange,yellow,yellow,2
189013224,TOI-426,5731.0,123.9,123.9,0.98926,0.046402,0.046402,1.023,0.124767,0.124767,4.45732,0.07,0.07,113.59,0.425,0.425,,,,9.59689,10.116,9.59689,8.995,8.769,8.584,,,,79.102193,-15.510242,PC,out-of-transit is not flat; possibly stellar variability; two stars in the same pixel; target could also be on 189013222; need SG1,1.0,4.0,4.0,3.0,1.0,4.0,3.0,27.0,4.0,7.5729556,1.0,TOI-426b,0.0216668813664643,2.3379624609917373,2.4197206,2.4197206,0.2085793987082666,0.215873383859173,0.215873383859173,8.91,4.42,-2.95,0.0280339951216597,0.0139068752455371,-0.0092817380032431,True,5.1,2.6000000000000005,1.7000000000000002,1.320503710007,1.2123584e-05,1.2123584e-05,0.0237350306750268,3550710049.983201,5.159204669103772,0.0,90,0.0,0.0,2296442.0852585803,1687.103898474501,1784.1198786093305,2458438.524066,0.0011066938,0.0011066938,0.046945374814844,0.0068435509999999,0.0068435509999999,2.0155519325873,0.4714316,0.4714316,7255.98695731428,7255.98695731428,2458439.1843178547,350.0,349.0,0.2,0.8,2.3,False,,8.0,96.0,190.0,27.0,197.0,405.0,Transit,8.0,96.0,190.0,green,green,green,1
44647437,TOI-435,4040.0,165.0,165.0,0.672832,0.0658292,0.0658292,0.632,0.0821204,0.0821204,4.58297,,,165.285,0.549,0.549,,,,12.9383,14.338,12.9383,11.746,11.101,10.945,10.875,10.902,10.786,59.410574,-25.189938,PC,,1.0,4.0,1.0,3.0,4.0,4.0,3.0,3.0,7.0,16.897882,1.0,TOI-435b,0.0648474833865555,4.7591615172245145,0.60129565,0.60129565,0.4245846818246752,0.0536440970355424,0.0536440970355424,23.14,25.73,-12.23,0.0728065821678121,0.080955633499473,-0.0384798833151401,True,13.4,14.999999999999998,7.1,3.3529069824106,1.420936e-05,1.420936e-05,0.037624464762939,5628539814.762857,12.024502050921088,0.0,90,0.0,0.0,104265.233027425,76.59948502298673,823.8209213664209,2458411.844766,0.0017278813,0.0017278813,0.42051961015696,0.0300431699999999,0.0300431699999999,2.3906730999636,0.15382452,0.15382452,8606.42315986896,8606.42315986896,2458413.521219491,151.0,155.0,0.2,0.8,2.3,False,,4.0,63.0,129.0,58.0,493.0,943.0,Transit,4.0,63.0,129.0,orange,yellow,yellow,1
468880077,TOI-438,5210.75,145.0,145.0,0.796856,0.054392,0.054392,0.89,0.113957,0.113957,4.5847,0.1,0.1,72.4646,0.2504,0.2504,0.149,0.02,0.02,9.4464,10.236,9.4464,8.688,8.305,8.207,8.107,8.139,8.185,56.504694,9.990299,PC,potential L1 planet; variable host,1.0,1.0,5.0,4.0,2.0,4.0,12.0,10.0,5.0,25.348969,1.0,TOI-438b,0.0309446952987514,2.6896559912174896,0.24752986,0.24752986,0.2399554478484903,0.0220831729433503,0.0220831729433503,10.74,6.110000000000001,-3.890000000000001,0.0337918190355359,0.0192242098982425,-0.0122393087568188,True,4.1,2.4000000000000004,1.5,5.8123508034854,5.58161e-06,5.58161e-06,0.0608561083570228,9103944229.299095,16.422063918362987,0.0,90,0.0,0.0,154861.81984147063,113.7707681184488,909.2250036201788,2458441.048516,0.0007603472,0.0007603472,0.095757416713257,0.0036766376,0.0036766376,2.2002130322098,0.11411066,0.11411066,7920.76691595528,7920.76691595528,2458443.9546914017,61.0,61.0,0.2,0.8,2.3,False,,6.0,63.0,125.0,114.0,649.0,1343.0,Transit,6.0,63.0,125.0,green,green,green,1
14091704,TOI-445,6240.9,124.2,124.2,1.64748,0.07,0.07,1.21,0.178101,0.178101,4.08721,0.11,0.11,176.617,1.117,1.117,-0.38,0.1,0.1,9.1577,9.583,9.1577,8.689,8.479,8.412,8.356,8.383,8.358,77.323576,-36.591034,PC,,4.0,4.0,5.0,3.0,5.0,5.0,3.0,11.0,8.0,45.0,1.0,TOI-445b,0.0435889894354067,7.832991058587352,4.0656,4.0656,0.6988138570857717,0.3627091613047614,0.3627091613047614,58.62,102.39,-37.23,0.1844391463559701,0.3221549675091739,-0.1171386799527936,True,36.1,62.99999999999999,22.9,0.7649571,4e-07,4e-07,0.0174438343944339,2609560482.2507424,2.2768017293048617,0.0,90,0.0,0.0,16584686.728956604,12184.10419100573,2924.621172225793,2459199.549231,0.0002767,0.0002767,0.19,0.0492738,0.0492738,1.094,0.065,0.065,3938.4,3938.4,2459199.93170955,1086.0,1086.0,0.2,0.8,2.3,True,,1.0,12.0,24.0,1.0,4.0,7.0,Eclipse,1.0,4.0,7.0,green,green,green,2
420049884,TOI-462,5695.6,183.0,183.0,1.30055,,,1.241882867494531,,,4.45924,2.00371,2.00371,205.366,,,0.199,0.018,0.018,10.6573,11.658,10.6573,10.023,9.699,9.629,9.584,9.643,9.574,36.276465,1.32355,PC,two nearby fainter stars; Stellar companion < 0.2â¿ on ExoFOP,1.0,1.0,4.0,4.0,4.0,4.0,9.0,10.0,6.0,17.660145,1.0,TOI-462b,0.0300153589893162,4.257957032723593,1.5647959,1.5647959,0.3798701358251881,0.1396019796591227,0.1396019796591227,19.92,19.46,-9.820000000000002,0.0626753291608823,0.0612280073027495,-0.0308971753192703,True,6.9,6.699999999999999,3.4000000000000004,4.1074291138134,8.442139e-06,8.442139e-06,0.0539529198219979,8071241923.418719,8.920543350155276,0.0,90,0.0,0.0,749322.7963894851,550.497406017608,1348.4313143259994,2458414.822983,0.001397624,0.001397624,0.090092177525753,0.0052960644,0.0052960644,3.0844055449383,0.3923001,0.3923001,11103.85996177788,11103.85996177788,2458416.876697557,89.0,87.0,0.2,0.8,2.3,False,"Star Mass, ",7.0,85.0,169.0,32.0,260.0,511.0,Transit,7.0,85.0,169.0,green,green,green,1
100608026,TOI-475,3996.0,171.0,171.0,0.6194,0.0644472,0.0644472,0.62,0.0790156,0.0790156,4.64652,0.224825,0.224825,58.7502,0.0718,0.0718,,,,10.8835,12.196,10.8835,9.665,9.012,8.847,8.759,8.793,8.686,86.748329,-32.532543,PC,,1.0,1.0,4.0,3.0,2.0,4.0,1.0,5.0,6.0,17.709795,1.0,TOI-475b,0.0376607341733389,2.54443090736494,0.9299485,0.9299485,0.2269993113951816,0.08296459083324,0.08296459083324,9.97,5.369999999999999,-3.49,0.0313691280990962,0.0168959095177679,-0.0109807680106164,True,4.3,2.4000000000000004,1.6000000000000003,8.2617663002222,2.2897199e-05,2.2897199e-05,0.0682004448673757,10202641332.952148,23.67660425818879,0.0,90,0.0,0.0,25738.528400595085,18.90906454135599,580.6985934728427,2458442.486555,0.0013021544,0.0013021544,0.14183308984749,0.007453241,0.007453241,2.5663307144977,0.328758,0.328758,9238.79057219172,9238.79057219172,2458446.61743815,85.0,86.0,0.2,0.8,2.3,True,,8.0,94.0,188.0,976.0,6322.0,11025.0,Transit,8.0,94.0,188.0,green,green,green,1
156987351,TOI-476,7451.0,215.0,215.0,2.05242,0.07,0.07,1.71,0.285295,0.285295,4.04653,0.365191,0.365191,244.897,1.922,1.922,,,,8.8742,9.167,8.8742,8.534,8.432,8.387,8.335,8.358,8.336,99.581416,-47.613867,PC,pulsating host,3.0,4.0,3.0,4.0,4.0,4.0,3.0,1.0,8.0,113.65973571139,1.0,TOI-476b,0.0648165190606491,14.51050813551108,0.0067157369053053,0.0067157369053053,1.2945430529164552,0.0005991389463957,0.0005991389463957,380.51,517.22,-219.51,1.1972183483437424,1.6273561118770874,-0.6906556979972533,True,117.2,159.2,67.60000000000001,3.0629783254367,2.6110148063833e-06,2.6110148063833e-06,0.0493695407626118,7385578175.523585,5.172449486289062,0.0,90,0.0,0.0,6530316.322700939,4797.561496117533,2316.602051098271,2460687.473242,0.0008485342054405,0.0008485342054405,0.4201181143139499,7.2758109101548e-05,7.2758109101548e-05,3.0551871296501,0.0022550624838738,0.0022550624838738,10998.67366674036,10998.67366674036,2460689.004731163,406.0,406.0,0.2,0.8,2.3,True,,2.0,17.0,34.0,1.0,1.0,2.0,Eclipse,1.0,1.0,2.0,green,green,green,3
