Star Name,Star Mass [Ms],Star Temperature [K],Star Radius [Rs],Star Distance [pc],Star K Mag,Star V Mag,Star Metallicity,Star Age [Gyr],Star RA,Star Dec,Planet Name,Planet Period [days],Planet Temperature [K],Planet Semi-major Axis [m],Planet Radius [Re],Planet Albedo,Planet Mass [Me],Molecular Weight,Transit Duration [s],Impact Parameter,Heat Redistribution Factor,Inclination,Eccentricity,Transit Mid Time,Transit Mid Time Flag,"Known (Y=1,N=0)",Tier 1 Transits,Tier 1 Eclipses,Tier 2 Transits,Tier 2 Eclipses,Tier 3 Transits,Tier 3 Eclipses,Best Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS Flag,Tier,Number Observations,Time [s]
229436921,1.21213,6173.0,3.16681,161.9672,6.882000000000001,8.19,,,293.34413900000004,62.053065000000004,229436921 b,2.220377095,2874.0220440000003,5313314695.0,12.63328295,0.3,106.57385009999999,2.3,23688.99519,0.352449028,1,81.59892549,0.055425460999999995,2458485.68,1,0,1.0,1.0,2.0,1.0,3.0,1.0,Eclipse,1.0,1.0,1.0,0.0,2.0,1.0,59222.487975000004
WASP-49,0.929,5600.0,0.973,170.0,9.749,11.36,-0.23,,91.08942601,-16.96529424,WASP-49 b,2.7817391330000003,1401.370449,5650854841.0,12.21695914,0.3,119.28711770000001,2.3,7934.356692,0.5,1,84.89,0.0,2458487.203,1,1,1.0,1.0,3.0,2.0,6.0,3.0,Eclipse,1.0,2.0,3.0,0.0,2.0,2.0,39671.78346
KELT-10,1.111333333,5948.0,1.209333333,183.0,9.338,10.827,0.09,4.5,284.5471032,-47.00328767,KELT-10 b,4.1662816330000005,1407.679007,7852570476.0,15.35166991,0.3,215.7973878,2.3,11943.91552,0.23,1,88.61666667,0.0,2457066.72,0,1,1.0,1.0,3.0,1.0,5.0,2.0,Eclipse,1.0,1.0,2.0,0.0,2.0,1.0,29859.788800000002
HAT-P-8,1.275,6200.0,1.575,230.0,8.953,10.235,0.01,3.4,343.04136689999996,35.447165600000005,HAT-P-8 b,3.0763401000000004,1810.723269,6715694615.0,15.91130906,0.3,416.3395847,2.3,11951.44994,0.5,1,87.8,0.0,2458485.659,1,1,1.0,1.0,13.0,1.0,25.0,2.0,Eclipse,1.0,1.0,2.0,0.0,2.0,1.0,29878.62485
271006000,1.01216,5688.0,2.3232,211.78470359999997,8.238999999999999,10.019,,,252.30195319999996,3.8211284560000003,271006000 b,4.132148066,1900.28757,7570041957.0,20.92539958,0.3,946.1623386,2.3,24200.74996,0.067829406,1,89.17044294,0.002847363,2458485.935,1,0,2.0,1.0,12.0,1.0,23.0,1.0,Eclipse,1.0,1.0,1.0,0.0,2.0,1.0,60501.8749
KELT-11,1.439,5372.5,2.705,98.0,6.122000000000001,8.02,0.175,,161.7077967,-9.399095844,KELT-11 b,4.7363145,1745.2313649999999,9322776359.0,14.92371056,0.3,58.16041527,2.3,24292.75636,0.382,1,85.55,0.0007,2457483.431,0,1,1.0,1.0,1.0,1.0,1.0,1.0,Transit,1.0,1.0,1.0,0.0,2.0,1.0,60731.8909
TRAPPIST-1,0.083,2540.0,0.11933333300000001,12.1,10.296,18.8,0.04,0.5,346.6214232,-5.041331448,TRAPPIST-1 b,1.510913873,434.5012817,1681707586.0,1.074982671,0.1,0.907895736,2.3,2034.4260530000001,0.126,1,89.76666667,0.081,2457322.517,0,1,1.0,-99.0,6.0,-99.0,12.0,-99.0,Transit,1.0,6.0,12.0,1.0,2.0,6.0,30516.390795000003
144309685,1.10885,6006.0,1.60691,224.3370909,9.065,10.429,,,170.29501499999998,31.54744824,144309685 b,2.352237646,1983.163403,5360143018.0,14.10645313,0.3,162.23546930000003,2.3,12317.302590000001,0.407571335,1,85.12507783,0.090143877,2458486.242,1,0,1.0,1.0,3.0,1.0,7.0,2.0,Eclipse,1.0,1.0,2.0,0.0,2.0,1.0,30793.256475000002
401313323,1.058953798,5859.0,1.16547,349.348,10.829,12.683,,,187.9884401,-52.12204841,401313323 b,2.8590053010000003,1555.748839,6011741403.0,17.58130214,0.3,561.7147035,2.3,8226.582726999999,0.6307857060000001,1,85.1209821,0.028119856000000002,2458486.456,1,0,2.0,1.0,34.0,2.0,-99.0,3.0,Eclipse,1.0,2.0,3.0,0.0,2.0,2.0,41132.913635
HAT-P-49,1.8815,6820.0,1.9465,322.0,9.346,10.267999999999999,0.07200000000000001,1.5,305.4415319,26.6927149,HAT-P-49 b,2.691549,2169.751705,6994138817.0,16.47643486,0.3,624.5093771,2.3,12408.4942,0.5,1,86.2,0.0,2458486.695,1,1,3.0,1.0,43.0,1.0,-99.0,2.0,Eclipse,1.0,1.0,2.0,0.0,2.0,1.0,31021.2355
WASP-50,0.937,5400.0,0.861666667,230.0,9.969,11.6,-0.12,8.1,43.6877865,-10.898067800000002,WASP-50 b,1.9550973000000003,1428.238084,4479780766.0,12.83146487,0.3,482.7632284,2.3,6229.418943,0.5,1,84.49333333,0.009333333000000001,2458485.876,1,1,4.0,1.0,-99.0,2.0,-99.0,4.0,Eclipse,1.0,2.0,4.0,0.0,2.0,2.0,31147.094715
5345419,0.891794815,5229.0,0.9269149999999999,354.675,11.448,13.613,,,139.011108,-21.58647467,5345419 b,3.1885293110000004,1228.704821,6105387548.0,21.25652115,0.3,984.2290837000002,2.3,8313.024473000001,0.44041869899999997,1,87.33452969,0.025302881,2458485.473,1,0,3.0,1.0,41.0,2.0,-99.0,3.0,Eclipse,1.0,2.0,3.0,1.0,2.0,2.0,41565.122365
