Star Name,Star Mass [Ms],Star Temperature [K],Star Radius [Rs],Star Distance [pc],Star log(g),Star H Mag,Star J Mag,Star K Mag,Star V Mag,Star W1 Mag,Star W2 Mag,Star W3 Mag,Star T Mag,Star Metallicity,Star RA,Star Dec,Planet Name,Planet Radius [Re],Planet Radius [Rj],Planet Mass [Me],Planet Mass [Mj],Planet Period [days],Planet Temperature [K],Planet Semi-major Axis [m],Planet Albedo,Molecular Weight,Transit Duration [s],Impact Parameter,Heat Redistribution Factor,FGS1_Flag,FGS2_Flag,FGS_Flag,Tier 1 Transits,Tier 1 Eclipses,Tier 2 Transits,Tier 2 Eclipses,Tier 3 Transits,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,Max Tier
5953.01,0.80092,5242,2.12482,219.343,4.5,8.603,8.982,8.524,10.598,8.457,8.518,8.418,9.77894,0,333.026487,26.474465,5953.01,5.16592,0.460873305,23.52941064,0.074031805,7.4702557,1352.226773,10389942690,0.3,2.3,18118.8,0.5,1,0,0,0,10,31,81,181,157,357,Transit,10,81,157,1
5955.01,0.60616,3844,0.590924,42.8747,4.6589,8.429,9.098,8.274,11.98,8.164,8.16,8.057,10.3224,0,355.467833,14.106803,5955.01,1.6802901,0.1499057,3.519952385,0.011075009,0.5902387,1276.566786,1743441340,0.3,2.3,3762.1872,0.5,1,0,0,0,3,23,39,183,78,368,Transit,3,39,78,1
5962.01,0.8376138,5383.13,0.678984,127.29,4.7447,9.815,10.263,9.741,11.7,9.728914196,9.643067193,9.519660003,10.9417,0,341.769762,29.851994,5962.01,4.8624405,0.433798631,21.1275183,0.066474607,1.9261183,1224.140129,4272312781,0.3,2.3,3847.8312,0.5,1,0,0,0,1,8,17,70,34,139,Transit,1,17,34,2
5957.01,1.43361625,6756.31,1.27857,783.179,4.38298,12.036,12.285,11.936,13.755,11.888,11.895,11.676,13.0091,0,326.477915,39.654557,5957.01,12.5826,1.122546314,105.8194318,0.332945167,3.2520192,1618.887825,7246130754,0.3,2.3,12567.6,0.5,1,0,0,0,2,6,35,41,69,82,Transit,2,35,69,1
5958.01,1.004,5816,0.963996,108.991,4.48945,8.646,8.957,8.565,10.102,8.501,8.545,8.489,9.5236,0,345.63745,24.24957,5958.01,2.0651033,0.184236493,4.939608294,0.015541746,2.3062125,1439.930092,5117257205,0.3,2.3,5435.63172,0.5,1,0,0,0,9,127,108,1031,216,2045,Transit,9,108,216,1
5961.01,0.6140952,3900.68,0.70171,26.2533,4.5239,7.223,7.857,7.034,10.51,6.878,6.975,6.909,9.0392,0,349.216044,5.695887,5961.01,1.6366746,0.146014579,3.381723965,0.010640094,1.6174852,1006.548148,3428982264,0.3,2.3,5792.80428,0.5,1,0,0,0,4,64,26,263,49,520,Transit,4,26,49,1
5964.01,0.9768,5771,1.13719,494.908,4.33924,11.569,11.914,11.495,13.197,11.476,11.525,11.664,12.6108,0,339.474237,44.965228,5964.01,14.4616,1.290179754,203.064236,0.638911538,3.9816471,1299.512656,7297434202,0.3,2.3,11689.2,0.5,1,0,0,0,2,2,30,13,61,26,Eclipse,2,13,26,2
5968.02,1.035,5940,1.05723,122.831,4.42516,8.645,8.95,8.599,10.076,8.579,8.617,8.57,9.50492,0,349.267516,31.353989,5968.02,2.50867,0.223808931,6.961876188,0.021904512,9.2255167,965.277862,13026678962,0.3,2.3,13266,0.5,1,0,0,0,10,382,94,2362,184,4365,Transit,10,94,184,1
5966.01,1.1025,6084,1.04244,202.773,4.45887,9.68,9.954,9.629,11.013,9.602,9.634,9.601,10.5332,0,336.147609,16.878856,5966.01,12.0728557,1.077069895,98.35569141,0.309461613,3.5381039,1337.096952,7022628828,0.3,2.3,8790.9732,0.5,1,0,0,0,1,1,3,4,6,7,Transit,1,3,6,2
5965.01,0.9432,5729,1.75516,408.59,3.95931,10.466,10.757,10.295,12.471,9.888,9.931,9.947,11.7066,0,324.751784,62.94426,5965.01,7.6400361,0.681599539,45.59076202,0.143444579,4.2254748,1580.445392,7504320987,0.3,2.3,17420.4954,0.5,1,0,0,0,4,7,46,53,92,108,Transit,4,46,92,1
5971.01,1.34801875,6528.05,1.75165,427.467,4.0799,10.199,10.454,10.15,11.534,10.106,10.124,10.092,10.9852,0,322.75454,30.003448,5971.01,17.0087765,1.517424011,495.8954107,1.560261451,3.9914012,1727.630286,8137831517,0.3,2.3,15328.66824,0.5,1,0,0,0,3,1,40,2,79,4,Eclipse,1,2,4,2
597.01,0.8017,5245,2.60247,253.619,4.5,8.453,8.957,8.332,10.637,8.311,8.4,8.35,9.796,0,133.457963,-48.81268,597.01,8.46817,0.755480824,54.48877907,0.171440872,6.5224,1566.397645,9494425874,0.3,2.3,9468,0.5,1,0,0,0,6,7,62,49,123,95,Eclipse,7,49,95,1
5973.01,1.19875,6238,1.2344,552.989,4.33794,11.571,11.876,11.492,13.136,11.514,11.54,11.816,12.4884,0,342.559971,43.659987,5973.01,6.79941,0.606603773,37.3778293,0.117603803,3.1643744,1526.947327,6703391367,0.3,2.3,9021.6,0.5,1,0,0,0,8,37,122,273,242,545,Transit,8,122,242,1
5974.01,0.4748,3487,0.371684,25.6553,4.85306,8.824,9.421,8.558,13.019,8.412,8.282,8.154,10.8221,0,349.765951,7.915601,5974.01,1.1783582,0.105126258,1.720156397,0.005412217,1.7267217,712.1976734,3287342305,0.1,2.3,3336.2658,0.5,1,0,0,0,4,543,47,3615,94,6758,Transit,4,47,94,1
5981.01,0.5684,3721,0.539525,70.6891,4.703,9.872,10.496,9.653,14.42,9.549,9.506,9.339,11.8086,0,283.967767,39.062238,5981.01,2.3954787,0.213710663,6.452374256,0.02030144,7.0142458,556.908298,8886521672,0.1,2.3,9559.91808,0.5,1,0,0,0,6,1672,81,11906,162,20820,Transit,6,81,162,1
5996.01,2.521307692,8953,1.92506,547.169,4.22329,10.11,10.08,10.052,10.226,10.028,10.061,10.119,10.2403,0,296.106671,58.375608,5996.01,12.6721874,1.13053878,107.1529448,0.337140868,109.0502946,742.9830687,90953546753,0.3,2.3,26500.69548,0.5,1,0,0,0,4,208,42,1294,84,2637,Transit,4,42,84,1
599.01,3.07316,9981,2.57096,618.602,4.02612,9.9,10.023,9.817,10.7,9.777,9.793,9.53,10.4708,0,133.145204,-50.008798,599.01,20.1053,1.793677809,851.8811911,2.680317975,0.82967,4708.947458,3758302872,0.3,2.3,6318,0.5,1,0,0,0,2,1,33,1,67,2,Eclipse,1,1,2,3
5997.01,0.719866667,4674,0.704768,46.521,4.61121,7.796,8.325,7.677,10.21,7.692583867,7.583559677,7.429687725,9.2576,0,263.152578,33.570556,5997.01,1.5874236,0.141620691,3.225635236,0.010148983,5.655018,775.5799534,8328493987,0.3,2.3,6414.67656,0.5,1,0,0,0,10,1033,85,5516,168,10641,Transit,10,85,168,1
5998.01,0.63724,4066,0.723481,95.6465,4.52539,9.683,10.37,9.589,12.78,9.459,9.549,10.408,11.5118,0,292.576514,18.394928,5998.01,3.093161,0.275953815,9.774496889,0.030754007,9.3380252,628.4918613,11171997542,0.1,2.3,10286.31852,0.5,1,0,0,0,6,741,74,4876,150,8977,Transit,6,74,150,1
6002.01,0.3888,3272,0.242121,32.0266,4.99712,10.425,10.997,10.175,14.6,9.848243359,9.659869897,9.403039793,12.6396,0,299.614252,32.28717,6002.01,1.5489482,0.13818814,3.103697076,0.009765323,10.9048392,301.6867922,10507870781,0.1,2.3,5591.03328,0.5,1,1,0,1,6,684424,80,7198719,160,19439933,Transit,6,80,160,1
601.01,1.188125,6221,3.09894,409.766,3.53482,8.971,9.287,8.871,10.585,8.804,8.864,8.835,9.9223,0,129.462346,-43.042017,601.01,11.3342,1.011171334,88.3047333,0.277837762,3.477756,2341.485719,7117813064,0.3,2.3,7196.4,0.5,1,0,0,0,4,2,50,18,98,36,Eclipse,2,18,36,2
6010.01,1.16125,6178,1.48333,274.738,4.16747,9.594,9.859,9.521,11.144,9.469,9.502,9.462,10.4963,0,336.737635,45.971999,6010.01,6.44104,0.574632088,34.137364,0.107408159,0.586806,2922.463603,2156906903,0.3,2.3,1746,0.5,1,0,0,0,4,4,59,35,118,70,Eclipse,4,35,70,1
6008.01,0.320657143,3098,0.235048,23.1008,5.00721,9.832,10.416,9.541,15.97,9.334,9.183,9.234,12.2936,0,310.448734,49.646899,6008.01,1.2465478,0.111209737,2.004911011,0.006308156,0.8573727,678.3969617,1808505640,0.1,2.3,1972.29528,0.5,1,1,0,1,3,258,37,1812,73,3610,Transit,3,37,73,1
6011.01,0.976,5770,1.33,374.145,4.5,11.319,11.741,11.239,13.43,11.003,11.084,10.997,12.7509,0,336.690787,57.434161,6011.01,14.5204,1.295425547,209.8240633,0.660180333,2.3179699,1683.031276,5086451737,0.3,2.3,5385.6,0.5,1,0,0,0,2,1,28,5,57,11,Eclipse,1,5,11,2
6018.01,0.761137333,4983.53,0.708945,88.1971,4.65066,9.052,9.532,8.973,11.058,8.923,8.964,8.915,10.3337,0,9.347123,40.905168,6018.01,1.902342,0.169715877,4.284212544,0.01347964,2.3322524,1103.932321,4701082087,0.3,2.3,5186.72016,0.5,1,0,0,0,8,201,99,1611,198,3209,Transit,8,99,198,1
6012.01,1.124375,6119,1.18343,226.572,4.35436,9.721,9.98,9.67,11.014,9.612,9.645,9.628,10.5418,0,355.02941,32.015761,6012.01,7.2826036,0.649711492,41.96164035,0.132026085,16.2117629,859.8537359,19500706683,0.3,2.3,19258.41024,0.5,1,0,0,0,2,32,20,225,40,427,Transit,2,20,40,2
6016.01,1.00175,5807,1.57165,364.715,4.06406,10.308,10.629,10.224,11.886,10.154,10.194,10.121,11.3864,0,4.52396,59.766198,6016.01,14.9702,1.335554085,261.5344423,0.822879381,4.0236805,1525.4459,7410745574,0.3,2.3,13356,0.5,1,0,0,0,2,1,23,4,46,7,Eclipse,1,4,7,2
6019.01,0.8834804,5559.54,1.97941,260.342,3.83622,9.043,9.391,8.94,10.791,8.884,8.945,8.875,10.0651,0,355.09135,35.94084,6019.01,12.189719,1.087495758,99.97338246,0.314551438,14.5465245,1090.491518,16740365232,0.3,2.3,19757.38932,0.5,1,0,0,0,1,3,13,21,26,41,Transit,1,13,26,2
6020.01,1.341625,6511,1.48364,507.236,4.5,10.895,11.209,10.835,12.787,10.754,10.795,11.203,12.0471,0,331.313408,64.098143,6020.01,13.5278,1.206871555,122.0012163,0.383858754,9.1099373,1205.41455,14084683754,0.3,2.3,34236,0.5,1,0,0,0,1,2,9,16,19,30,Transit,1,9,19,2
6022.02,0.3856,3264,0.369847,86.9388,4.8548,11.474,12.103,11.222,16.63,11.049,10.887,10.923,13.7057,0,340.001249,60.8235,6022.02,2.4829303,0.221512585,6.846015456,0.021539974,1.5454492,714.3993029,2848450162,0.1,2.3,10015.75008,0.5,1,1,0,1,3,125,51,921,101,1875,Transit,3,51,101,1
6025.01,2.171692308,8448,2.4585,486.144,3.97895,9.376,9.426,9.343,9.805,9.302,9.331,9.309,9.6457,0,1.074045,42.5736,6025.01,8.97675,0.800853371,60.28652806,0.18968263,1.0222806,3852.128001,3847446928,0.3,2.3,7455.6,0.5,1,0,0,0,1,2,19,14,38,27,Eclipse,2,14,27,2
6024.01,0.731066667,4758,5.53122,365.845,4.5,7.843,8.333,7.672,10.293,7.563,7.71,7.629,9.3185,0,356.038387,26.42567,6024.01,11.8283,1.055252059,94.97040648,0.298810316,2.7238937,2814.36319,5144054467,0.3,2.3,6004.8,0.5,1,0,0,0,15,2,134,15,265,29,Eclipse,2,15,29,2
6027.01,0.681866667,4389,1.02903,416.463,4.24954,12.05,12.628,12.006,15.108,11.867,11.895,12.122,13.8504,0,12.740739,68.185903,6027.01,24.2892126,2.166942132,1332.876537,4.193698579,2.8406462,1117.100107,5168577646,0.3,2.3,9878.62032,0.5,1,1,0,1,5,1,79,2,161,4,Eclipse,1,2,4,2
6026.01,0.702057333,4540.43,0.791128,42.0564,4.49891,7.463,8.037,7.402,9.93,7.277,7.407,7.363,8.9553,0,0.223191,35.752445,6026.01,1.28307,0.114468035,2.139673515,0.006732166,1.2757761,1316.744658,3060790669,0.3,2.3,4726.8,0.5,1,0,0,0,8,139,71,868,139,1666,Transit,8,71,139,1
6029.01,1.013,5852,2.55042,603.119,3.64892,10.479,10.788,10.369,12.858,10.294,10.312,10.478,11.6593,0,8.386256,61.860766,6029.01,11.022,0.983318668,84.38525476,0.265505704,5.7998626,1730.364039,9491643382,0.3,2.3,20462.4,0.5,1,0,0,0,5,5,55,34,110,68,Eclipse,5,34,68,1
6033.01,1.265625,6345,1.44457,309.804,4.21827,9.926,10.137,9.856,11.113,9.832,9.857,9.853,10.6492,0,43.372328,39.260148,6033.01,11.1154985,0.99166006,85.55907079,0.269198942,18.0401494,932.0477408,21783194150,0.3,2.3,21736.52136,0.5,1,0,0,0,1,9,14,64,27,130,Transit,1,14,27,2
603.01,1.0251875,5900.75,1.62952,205.924,4.04414,8.86,9.207,8.844,10.312,8.791,8.832,8.8,9.74179,0,141.107854,5.766056,603.01,7.89958,0.704754535,48.22599074,0.151735936,16.1798045,988.7356856,18884684835,0.3,2.3,23382,0.5,1,0,0,0,2,15,17,81,33,151,Transit,2,17,33,2
6042.01,2.854307692,9434,3.78146,897.633,3.66296,9.687,9.707,9.645,10.069,9.593,9.6,9.487,10.0201,0,32.085966,56.409783,6042.01,18.0417,1.609575432,614.6434449,1.933884549,7.7966237,2589.652106,16329182363,0.3,2.3,5259.6,0.5,1,0,0,0,47,5,645,41,1295,82,Eclipse,5,41,82,1
6040.01,1.35950875,6558.69,1.80262,273.3754191,4.5,9.11,9.322,9.055,10.3872,8.952,9.012,8.971,9.8781,0,34.445951,53.807582,6040.01,15.7585,1.405881621,352.1598132,1.108018685,3.4925674,1838.338081,7465925646,0.3,2.3,15760.8,0.5,1,0,0,0,1,1,12,1,23,2,Eclipse,1,1,2,3
6038.01,1.240625,6305,1.62119,179.147,4.11147,8.502,8.727,8.445,9.913,8.406,8.453,8.413,9.3229,0,51.657269,40.81727,6038.01,4.615,0.411723431,19.33457518,0.060833377,5.8267724,1434.786878,10186508217,0.3,2.3,16552.8,0.5,1,0,0,0,4,20,32,121,63,235,Transit,4,32,63,1
6046.01,1.01125,5845,1.01592,653.446,4.44554,12.567,12.955,12.486,14.533,12.404,12.454,12.193,13.7471,0,72.096663,62.06265,6046.01,12.9118144,1.151916906,110.8060235,0.348634739,3.413702,1301.959374,6662384759,0.3,2.3,10497.63276,0.5,1,1,0,1,2,7,35,49,69,97,Transit,2,35,69,1
6045.01,1.13,6128,2.2912,398.105,3.7824,9.539,9.869,9.484,11.216,9.433,9.452,9.455,10.5547,0,60.640787,34.004137,6045.01,11.8138164,1.053959917,94.7699159,0.298179502,7.4826325,1549.127503,11666006638,0.3,2.3,23632.96896,0.5,1,0,0,0,2,2,17,13,33,26,Eclipse,2,13,26,2
6053.01,1.796,7690,2.12813,359.465,4.03855,9.267,9.408,9.215,10.322,9.161,9.184,9.218,9.89943,0,70.979903,61.859336,6053.01,10.3424055,0.922689203,76.10729742,0.239460337,2.2118281,2603.506648,6041287246,0.3,2.3,9265.91544,0.5,1,0,0,0,1,1,11,8,21,16,Eclipse,1,8,16,2
6050.01,1.201875,6243,1.85996,462.414,3.98185,10.433,10.635,10.32,11.874,10.249,10.271,10.316,11.2873,0,84.398599,64.981529,6050.01,15.2816665,1.363341312,297.3415806,0.935541237,5.4823596,1561.160427,9678125295,0.3,2.3,17838.3528,0.5,1,0,0,0,3,1,40,5,79,11,Eclipse,1,5,11,2
6051.01,1.36537,6574.32,1.47238,915.507,4.23875,12.259,12.55,12.109,14.363,12.016,12.025,11.437,13.4593,0,62.377542,47.556648,6051.01,22.5941886,2.015721959,1138.011411,3.580584327,3.9200919,1601.358018,8074966795,0.3,2.3,14821.03584,0.5,1,1,0,1,14,1,200,6,399,13,Eclipse,1,6,13,2
6048.01,1.196875,6235,1.70647,280.271,4.05522,9.427,9.775,9.389,10.8,9.333,9.354,9.471,10.3971,0,53.357584,59.988799,6048.01,5.5323212,0.493561487,26.42929757,0.08315587,5.4928246,1493.529702,9676980815,0.3,2.3,12243.07656,0.5,1,0,0,0,6,22,67,174,133,337,Transit,6,67,133,1
6060.01,1.6695,7373.75,3.54149,384.79,3.56449,9.211,9.365,9.153,10.282,9.111,9.124,9.112,9.86105,0,57.561241,50.620837,6060.01,8.3102,0.74138766,52.68844746,0.165776395,3.3906311,2827.211432,7838668457,0.3,2.3,8438.4,0.5,1,0,0,0,7,7,60,47,120,93,Eclipse,7,47,93,1
6057.01,1.30088125,6402.35,2.40847,305.581,3.78349,8.624,8.879,8.565,10.059,8.448,8.46,8.442,9.51295,0,64.056257,50.409606,6057.01,8.6575486,0.77237608,56.64706406,0.178231596,10.327438,1455.81999,15156563489,0.3,2.3,31687.60104,0.5,1,0,0,0,3,6,21,32,40,62,Transit,3,21,40,1
6058.01,0.683733333,4403,0.709177,47.6869,4.57541,8.002,8.611,7.895,10.764,7.802,7.888,7.809,9.5951,0,81.402245,37.118266,6058.01,1.78396,0.159154525,3.84850821,0.012108761,2.3673676,988.1535485,4581410197,0.3,2.3,3762,0.5,1,0,0,0,6,182,71,1247,143,2322,Transit,6,71,143,1
6065.01,1.088125,6061,1.37753,162.125,4.21294,8.632,8.873,8.597,9.914,8.546,8.584,8.549,9.4526,0,97.619224,31.880556,6065.01,4.6173,0.411928623,19.34915415,0.060879247,8.2065998,1159.298802,12251658807,0.3,2.3,13626,0.5,1,0,0,0,4,35,36,218,71,434,Transit,4,36,71,1
6062.01,1.034,5936,1.00015,115.362,4.47297,8.661,8.914,8.583,10.044,8.528,8.559,8.543,9.47632,0,77.169833,36.416746,6062.01,2.76845,0.246984991,8.14280007,0.025620114,8.2125432,975.4730375,12050870469,0.3,2.3,11397.6,0.5,1,0,0,0,7,213,63,1380,125,2542,Transit,7,63,125,1
6064.01,1.45136875,6803.65,1.74788,347.587,4.11859,9.656,9.853,9.603,10.81,9.561,9.569,9.552,10.409,0,57.248111,49.111008,6064.01,13.4962,1.204052387,121.019111,0.380768706,15.3058859,1135.05465,20434218412,0.3,2.3,12466.8,0.5,1,0,0,0,1,4,17,36,33,69,Transit,1,17,33,2
6069.01,0.90908,5658,1.5037,122.51,4.08591,7.965,8.283,7.919,9.528,7.815,7.889,7.854,8.92071,0,291.148444,67.527964,6069.01,3.94559,0.352002568,15.09139614,0.047482842,1.6290926,1997.236015,3926669440,0.3,2.3,16673.46804,0.5,1,0,0,0,2,4,12,19,23,36,Transit,2,12,23,2
6071.01,0.83108,5358,1.07573,478.189,4.34315,11.837,12.221,11.734,13.617,11.656,11.718,11.876,12.9311,0,93.042393,43.120288,6071.01,10.9418064,0.976164262,83.37847355,0.262338016,5.3664457,1091.322438,8437204275,0.3,2.3,8271.3438,0.5,1,1,0,1,3,17,51,114,102,242,Transit,3,51,102,1
6070.01,0.763066667,4998,0.767312,140.442,4.58615,9.886,10.357,9.802,12,9.784,9.841,9.727,11.1878,0,118.325326,44.025016,6070.01,2.7531721,0.245621985,8.058699941,0.025355506,9.5128916,720.5859177,12011271586,0.3,2.3,11251.50156,0.5,1,0,0,0,10,1102,125,7305,251,15248,Transit,10,125,251,1
6078.01,0.79312,5212,0.86356,68.6994,4.51487,8.042,8.447,7.964,9.928,7.919,7.982,7.932,9.1641,0,243.216051,16.305882,6078.01,1.9849932,0.177089536,4.61702658,0.01452679,9.6704614,787.7345676,12300918992,0.3,2.3,9799.23708,0.5,1,0,0,0,10,981,84,4971,165,9613,Transit,10,84,165,1
6078.02,0.79312,5212,0.86356,68.6994,4.51487,8.042,8.447,7.964,9.928,7.919,7.982,7.932,9.1641,0,243.216051,16.305882,6078.02,2.7372395,0.244200571,7.976620639,0.025097255,25.0881153,610.4626169,23224771647,0.1,2.3,10665.27828,0.5,1,0,0,0,7,1955,56,10302,110,17481,Transit,7,56,110,1
6077.01,0.5844,3761,0.656735,124.484,4.60411,10.408,11.06,10.235,14.052,10.102,10.06,9.682,12.3475,0,314.913879,40.706012,6077.01,2.9944585,0.267148153,9.322132288,0.029330708,2.2111104,852.9914753,4154353814,0.3,2.3,7581.70044,0.5,1,1,0,1,7,139,105,1127,213,2249,Transit,7,105,213,1
608.01,2.085153846,8323,2.13972,500.647,4.5,9.767,9.837,9.701,10.442,9.651,9.664,9.637,10.1978,0,132.838846,-34.431856,608.01,14.221,1.268714823,175.4041266,0.551883101,1.1908287,3387.820353,4202154576,0.3,2.3,6602.4,0.5,1,0,0,0,1,1,12,3,24,6,Eclipse,1,3,6,2
6079.01,1.337875,6501,1.43159,306.839,4.25028,9.879,10.04,9.813,10.826,9.79,9.82,9.796,10.5083,0,233.497291,69.350285,6079.01,7.5126605,0.67023583,44.29747853,0.139375454,104.2892798,558.8491383,71475645434,0.1,2.3,21143.17044,0.5,1,0,0,0,9,2274,101,15265,200,26314,Transit,9,101,200,1
6080.01,0.9148,5680,1.06221,188.183,4.38997,9.665,9.946,9.604,11.178,9.565,9.627,9.523,10.5912,0,266.604423,38.078708,6080.01,3.3778836,0.301355108,11.49288417,0.036160658,8.0555716,988.1021295,11420876119,0.3,2.3,12907.14192,0.5,1,0,0,0,8,206,102,1520,204,3034,Transit,8,102,204,1
609.01,0.9672,5759,1.19285,144.623,4.29773,8.845,9.169,8.731,10.618,8.415,8.452,8.621,9.836,0,122.339812,-39.164589,609.01,21.4073,1.909834669,1001.56308,3.151269865,4.9699991,1235.577425,8432106764,0.3,2.3,4906.8,0.5,1,0,0,0,1,1,14,1,29,1,Eclipse,1,1,1,3
6094.01,1.20694375,6251.11,2.33186,310.559,3.78688,8.891,9.102,8.82,10.256,8.81,8.836,8.809,9.65609,0,117.671104,-6.494944,6094.01,12.1856,1.087128285,99.91636482,0.314372041,3.0519843,2126.18587,6558587761,0.3,2.3,10324.8,0.5,1,0,0,0,1,1,11,4,22,9,Eclipse,1,4,9,2
6095.01,0.8056,5260,0.797352,99.172,4.58901,8.971,9.357,8.901,10.804,8.868,8.902,8.833,10.0956,0,100.766731,-44.251859,6095.01,1.86733,0.166592311,4.143228686,0.013036055,2.1613171,1255.508051,4553848795,0.3,2.3,4640.4,0.5,1,0,0,0,10,208,133,1725,268,3457,Transit,10,133,268,1
6086.01,0.4,3300,0.256456,31.4566,4.97775,10.248,10.816,9.989,14.981,9.802,9.615,9.528,12.4106,0,265.370424,30.303776,6086.01,0.9650619,0.086097204,0.867027738,0.002727974,1.3888584,619.4581258,2685252344,0.1,2.3,2976.12072,0.5,1,1,0,1,4,2633,50,18829,101,35704,Transit,4,50,101,1
6097.01,1.6932,7433,1.84764,452.889,4.5,9.986,10.089,9.975,10.568,9.846,9.895,9.965,10.4284,0,119.496736,-21.013365,6097.01,10.2362,0.913214167,74.85560452,0.235522071,1.1256838,2965.860696,3776071057,0.3,2.3,6382.8,0.5,1,0,0,0,1,1,15,9,31,19,Eclipse,1,9,19,2
6096.01,1.3801675,6613.78,1.41821,181.94,4.27572,8.811,8.997,8.692,9.725,8.644,8.663,8.651,9.34567,0,141.403549,3.661936,6096.01,2.55559,0.227994861,7.170610911,0.022561265,1.3154291,2271.138861,3913349980,0.3,2.3,7185.6,0.5,1,0,0,0,9,46,101,354,200,701,Transit,9,101,200,1
6098.01,0.8938076,5599.26,1.07889,82.2325,4.36775,7.843,8.174,7.74,9.42,7.658,7.755,7.726,8.7699,0,118.936795,-48.041772,6098.01,2.11652,0.188823592,5.169486909,0.016265025,2.7297541,1413.531493,5508374931,0.3,2.3,5180.4,0.5,1,0,0,0,9,103,85,723,169,1416,Transit,9,85,169,1
6099.01,0.711333333,4610,0.752315,52.5883,4.54859,7.968,8.536,7.874,10.518,7.793,7.886,7.83,9.4499,0,135.335989,-20.97341,6099.01,1.80945,0.161428594,3.929292391,0.012362936,5.2887576,809.789532,7933289252,0.3,2.3,8222.4,0.5,1,0,0,0,7,516,62,2648,122,5132,Transit,7,62,122,1
6103.01,1.550875,7069,1.30309,295.408,4.40124,9.991,10.186,9.905,11.068,9.785,9.858,9.858,10.6664,0,128.717977,-49.932522,6103.01,13.8082328,1.231890136,131.803813,0.414701173,3.2422424,1689.411119,7423619658,0.3,2.3,11398.50684,0.5,1,0,0,0,1,1,3,2,6,5,Eclipse,1,2,5,2
6101.01,0.9434,5729.25,1.06702,211.73,4.3916,9.864,10.208,9.825,11.687,9.758,9.812,9.786,10.8042,0,124.073681,-8.686581,6101.01,15.3206915,1.366822896,301.8280135,0.949657133,1.3328252,1810.2774,3477553993,0.3,2.3,7378.62264,0.5,1,0,0,0,1,1,5,1,11,1,Eclipse,1,1,1,3
6105.01,1.589875,7173,1.12074,266.809,4.54318,10.058,10.282,10.029,11.304,9.975,10.003,9.983,10.8235,0,123.656967,-41.156136,6105.01,14.3844522,1.283297076,194.1950898,0.611006083,3.1122402,1604.980848,7283881296,0.3,2.3,8881.37388,0.5,1,0,0,0,1,1,4,2,9,4,Eclipse,1,2,4,2
6107.01,2.826615385,9394,2.64206,1311.48,3.97258,11.356,11.42,11.33,12.122,11.276,11.291,11.315,11.8338,0,119.888415,-32.706065,6107.01,23.926255,2.134561168,1291.149825,4.06241166,3.7899018,2745.804264,10062379014,0.3,2.3,14320.58616,0.5,1,0,0,0,14,1,201,6,401,11,Eclipse,1,6,11,2
6104.01,1.2475,6316,3.18048,614.477,3.52651,9.678,9.929,9.601,11.047,9.564,9.589,9.525,10.4146,0,126.585367,5.2584,6104.01,17.4517774,1.556945972,546.8241446,1.720501167,6.4095555,1948.380821,10874899542,0.3,2.3,30505.47768,0.5,1,0,0,0,12,1,118,4,230,8,Eclipse,1,4,8,2
6106.01,0.89868,5618,1.04006,294.59,4.39959,10.654,10.997,10.6,12.303,10.523,10.563,10.309,11.646,0,127.019217,-24.166962,6106.01,14.8362261,1.323601713,246.1323944,0.774419118,6.4240944,1045.941916,9763437767,0.3,2.3,14510.64312,0.5,1,0,0,0,1,1,13,8,26,15,Eclipse,1,8,15,2
6109.01,0.970648,5763.31,0.953223,151.738,4.49336,9.316,9.656,9.251,11.05,9.233,9.259,9.223,10.3622,0,50.131921,42.606956,6109.01,4.04578,0.360940936,15.72646897,0.049481005,8.5386633,922.3528623,12109893056,0.3,2.3,8413.2,0.5,1,0,0,0,5,119,58,883,116,1726,Transit,5,58,116,1
6109.02,0.970648,5763.31,0.953223,151.738,4.49336,9.316,9.656,9.251,11.05,9.233,9.259,9.223,10.3622,0,50.131921,42.606956,6109.02,3.92346,0.350028258,14.95112104,0.047041488,5.6952223,1055.65863,9244586755,0.3,2.3,3985.2,0.5,1,0,0,0,7,118,101,977,202,1950,Transit,7,101,202,1
611.01,0.745866667,4869,0.787173,97.3234,4.54355,9.173,9.605,9.044,11.456,8.924,8.986,8.957,10.4259,0,122.034347,-28.066189,611.01,5.30134,0.472954689,24.60119394,0.077404012,3.1471655,1031.952234,5701991709,0.3,2.3,12247.2,0.5,1,0,0,0,1,3,5,23,11,46,Transit,1,5,11,2
6112.01,1.35882625,6556.87,1.57367,471.571,4.17778,10.454,10.693,10.432,12.154,10.412,10.426,10.325,11.2223,0,332.453393,22.566069,6112.01,7.26339,0.647997367,41.76655878,0.13141229,1.8859353,2108.880357,4949928926,0.3,2.3,4942.8,0.5,1,0,0,0,6,12,96,103,192,206,Transit,6,96,192,1
6111.01,0.91948,5698,1.05546,302.326,4.39765,10.615,10.97,10.513,12.311,10.458,10.505,9.949,11.6894,0,309.708254,44.791967,6111.01,12.1719,1.085906051,99.7267213,0.313775356,5.8340292,1099.33876,9226131114,0.3,2.3,4640.4,0.5,1,0,0,0,1,5,21,44,42,88,Transit,1,21,42,1
