Star Name,Star Mass [Ms],Star Mass Error Lower [Ms],Star Mass Error Upper [Ms],Star Temperature [K],Star Temperature Error Lower [K],Star Temperature Error Upper [K],Star Radius [Rs],Star Radius Error Lower [Rs],Star Radius Error Upper [Rs],Star Distance [pc],Star Distance Error Lower [pc],Star Distance Error Upper [pc],Star log(g),Star log(g) Error Lower,Star log(g) Error Upper,Gaia ID,Star H Mag,Star J Mag,Star K Mag,Star V Mag,Star Gaia Mag,Star W1 Mag,Star W2 Mag,Star W3 Mag,Star W4 Mag,Star T Mag,Star Metallicity,Star Metallicity Error Lower,Star Metallicity Error Upper,Metallicity Ratio,Star Age [Gyr],Star Age Error Lower [Gyr],Star Age Error Upper [Gyr],Star Spectral Type,Star RA,Star Dec,Planet Name,Planet Radius [Re],Planet Radius Error Upper [Re],Planet Radius Error Lower [Re],Planet Radius [Rj],Planet Radius Error Upper [Rj],Planet Radius Error Lower [Rj],Planet Mass [Me],Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Planet Mass [Mj],Planet Mass Error Upper [Mj],Planet Mass Error Lower [Mj],Mass Flag,RV Flag,RV Amplitude [m/s],Planet Period [days],Planet Period Error Lower [days],Planet Period Error Upper [days],Planet Temperature [K],Transit Temperature [K],Eclipse Temperature [K],Planet Semi-major Axis [AU],Planet Semi-major Axis [m],Planet-Star Separation Transit [m],Planet-Star Separation Eclipse [m],Planet Albedo,Molecular Weight,Transit Duration [s],Impact Parameter,Heat Redistribution Factor,Inclination,Inclination Error Upper,Inclination Error Lower,Eccentricity,Eccentricity Error Upper,Eccentricity Error Lower,Eccentricity Flag,Periastron,Periastron Error Upper,Periastron Error Lower,Transit Mid Time [JD - 2450000],Transit Mid Time Error Upper [days],Transit Mid Time Error Lower [days],Transit Mid Time Flag,Eclipse Mid Time [JD - 2450000],Eclipse Duration [s],Transit Flag,Transit Depth [%],Transit Depth Error Upper [%],Transit Depth Error Lower [%],"Known (Y=1,N=0)",Discovery Year,FGS1_Flag,FGS2_Flag,FGS_Flag,Tier 1 Transits,Tier 1 Eclipses,Tier 2 Transits,Tier 2 Eclipses,Tier 3 Transits,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,Max Tier
WASP-132,0.78,-0.03,0.03,4714.0,-88.0,87.0,0.75,-0.03,0.03,122.91,-0.562,0.568,4.58,-0.04,0.03,Gaia DR2 6099012478412247296,9.745,10.257,9.674,11.938,11.7538,9.557,9.638,9.575,8.281,0,0.18,-0.12,0.12,[Fe/H],3.2,-0.5,0.5,K4,217.6091998,-46.159516,WASP-132 b,10.054455715651995,0.3362694219281604,-0.3362694219281604,0.897,0.03,-0.03,130.30964670381667,9.534852197840245,-9.534852197840245,0.41,0.03,-0.03,0,1,51.0,7.133514,-4e-06,4e-06,736.7594141349763,736.4163391082833,740.922932095173,0.0668073122740457,9987693184.96984,9999761050.479357,9878485814.576233,0.3,2.3,11398.149224714669,0.16,1,89.51,-0.49,0.14,0.07,-0.05,0.15,0,-5.0,-153.0,146.0,9337.608000000007,0.0002,-0.0002,0,9341.174757000008,11398.149224714669,1,1.821,0.000139,-0.000139,1,2016,0,0,0,1.0,4.0,11.0,22.0,21.0,46.0,Transit,1.0,11.0,21.0,2
WASP-14,1.62,-0.39,0.39,6475.0,-100.0,100.0,1.4,-0.08,0.08,161.997,-0.802,0.81,4.07,-0.2,0.2,Gaia DR2 1242084170974175232,8.65,8.869,8.621,9.745,9.64647,8.567,8.595,8.575,8.439,0,0.0,,,[Fe/H],0.75,-0.25,0.25,,218.2766247,21.8946875,WASP-14 b,15.468393408695375,0.8967184584750945,-0.8967184584750945,1.38,0.08,-0.08,2294.7210956135523,155.73591923139065,-158.9142032973374,7.22,0.49,-0.5,0,1,984.2,2.24375,-1e-05,1e-05,1799.902125960606,1728.580376387608,1883.0877147038857,0.0394225551399145,5893671993.417231,6391818856.422426,5385952455.028905,0.3,2.3,11005.054958810537,0.499,1,84.32,-0.62,0.62,0.09,0.0,0.0,0,251.61,-0.41,0.41,5643.797919999808,0.00011,-0.00011,0,5644.919794999808,9273.213791654623,1,1.0,0.025,-0.025,1,2008,0,0,0,21.0,1.0,191.0,1.0,374.0,1.0,Eclipse,1.0,1.0,1.0,3
WASP-136,1.41,-0.07,0.07,6260.0,-100.0,100.0,2.21,-0.22,0.22,275.587,-4.46,4.606,3.9,-0.06,0.06,Gaia DR2 2441013811932929280,8.792,9.016,8.805,9.974,9.81929,8.727,8.754,8.747,8.191,0,-0.18,-0.1,0.1,[Fe/H],3.62,-0.7,0.7,,0.325761,-8.9262512,WASP-136 b,15.468393408695375,1.793436916950189,-1.793436916950189,1.38,0.16,-0.16,479.9208939579589,25.426272527573985,-25.426272527573985,1.51,0.08,-0.08,0,1,0.0,5.215357,-6e-06,6e-06,1689.1246288890868,1689.1246288890868,1689.1246288890868,0.0660469123374298,9874013394.445765,9874013394.445765,9874013394.445765,0.3,2.3,19928.91710593744,0.59,1,84.7,-1.3,1.6,0.0,,,0,,,,6776.90615000017,0.00109,-0.00109,0,6779.513828500169,19928.91710593744,1,0.411,0.015,-0.015,1,2016,0,0,0,5.0,1.0,37.0,2.0,72.0,4.0,Eclipse,1.0,2.0,4.0,2
WASP-138,1.22,-0.05,0.05,6272.0,-96.0,96.0,1.36,-0.05,0.05,414.234,-7.379,7.647,4.25,-0.02,0.02,Gaia DR2 2498515516990171392,10.54,10.782,10.494,11.796,11.6873,10.464,10.486,10.571,8.717,0,-0.09,-0.1,0.1,[Fe/H],3.44,-0.93,0.93,,41.6391598,-0.4641252,WASP-138 b,12.21778899672316,0.560449036546934,-0.560449036546934,1.09,0.05,-0.05,387.7506560455032,25.426272527573985,-25.426272527573985,1.22,0.08,-0.08,0,1,0.0,3.634433,-5e-06,5e-06,1534.0013204134698,1534.0013204134698,1534.0013204134698,0.0494691569046072,7395638957.23878,7395638957.23878,7395638957.23878,0.3,2.3,13673.052048115249,0.19,1,88.5,-1.2,0.9,0.0,,,0,,,,7326.621830000076,0.000319,-0.000319,0,7328.439046500076,13673.052048115249,1,0.683,0.013,-0.013,1,2016,0,0,0,11.0,2.0,153.0,9.0,302.0,18.0,Eclipse,2.0,9.0,18.0,2
WASP-139,0.92,-0.1,0.1,5310.0,-90.0,90.0,0.8,-0.04,0.04,212.472,-1.098,1.11,4.59,-0.06,0.06,Gaia DR2 4851398799032507776,10.575,10.982,10.472,12.456,12.2715,10.432,10.504,10.418,9.185,0,0.2,-0.09,0.09,[Fe/H],0.5,,,K0,49.562173,-41.3020235,WASP-139 b,8.967184584750944,0.560449036546934,-0.560449036546934,0.8,0.05,-0.05,37.18592357157696,5.403082912109472,-5.403082912109472,0.117,0.017,-0.017,0,1,14.0,5.924262,-4e-06,4e-06,887.1271718117314,887.1271718117314,887.1271718117314,0.0623651877634539,9323595570.636362,9323595570.636362,9323595570.636362,0.3,2.3,10242.430448734009,0.33,1,88.9,-0.5,0.5,0.0,,,0,,,,7196.793300000019,0.0003,-0.0003,0,7199.75543100002,10242.430448734009,1,1.07,0.03,-0.03,1,2016,0,0,0,1.0,8.0,4.0,65.0,8.0,124.0,Transit,1.0,4.0,8.0,2
WASP-140,0.9,-0.04,0.04,5260.0,-100.0,100.0,0.87,-0.04,0.04,117.598,-0.594,0.601,4.51,-0.04,0.04,Gaia DR2 5094154336330994688,9.24,9.609,9.165,11.118,10.8202,9.101,9.15,9.09,8.481,0,0.12,-0.1,0.1,[Fe/H],0.5,,,K0,60.3855387,-20.4509991,WASP-140 b,16.1409322525517,4.707771906994246,-2.0176165315689625,1.44,0.42,-0.18,775.5013120910064,22.24798846162724,-22.24798846162724,2.44,0.07,-0.07,0,1,403.0,2.2359835,-8e-07,8e-07,1272.7345814568205,1272.7345814568205,1272.7345814568205,0.0323332991147842,4833828217.66024,4833828217.66024,4833828217.66024,0.3,2.3,5512.471868493333,0.93,1,83.3,-0.8,0.5,0.047,-0.0035,0.0035,0,,,,6912.351050000172,0.00015,-0.00015,0,6913.469041750172,5512.471868493333,1,2.05,0.2,-0.05,1,2016,0,0,0,2.0,1.0,16.0,1.0,31.0,1.0,Eclipse,1.0,1.0,1.0,3
WASP-141,1.25,-0.06,0.06,5900.0,-120.0,120.0,1.37,-0.07,0.07,516.543,-8.366,8.641,4.26,-0.04,0.04,Gaia DR2 2980392087185289216,11.261,11.499,11.194,12.65,12.4822,11.148,11.187,11.136,9.162,0,0.29,-0.09,0.09,[Fe/H],5.0,,,F9,71.8244347,-17.1151736,WASP-141 b,13.562866684435804,0.8967184584750945,-0.8967184584750945,1.21,0.08,-0.08,854.9584137396752,47.674260989201215,-47.674260989201215,2.69,0.15,-0.15,0,1,315.0,3.310651,-5e-06,5e-06,1488.0307859858458,1488.0307859858458,1488.0307859858458,0.0468636084192484,7006109458.677646,7006109458.677646,7006109458.677646,0.3,2.3,13008.99790357138,0.31,1,87.6,-1.3,1.3,0.0,,,0,,,,7019.595300000161,0.0003,-0.0003,0,7021.250625500161,13008.99790357138,1,0.83,0.02,-0.02,1,2016,0,0,0,56.0,2.0,797.0,12.0,1582.0,24.0,Eclipse,2.0,12.0,24.0,2
WASP-144,0.81,-0.04,0.04,5200.0,-140.0,140.0,0.81,-0.04,0.04,355.513,-10.075,10.668,4.53,-0.03,0.03,Gaia DR2 6582435924022652672,11.008,11.487,10.897,13.085,12.915,10.847,10.909,10.825,9.037,0,0.18,-0.14,0.14,,8.71,-4.12,4.12,K2 V,320.7628761,-40.0484393,WASP-144 b,9.52763362129788,0.560449036546934,-0.560449036546934,0.85,0.05,-0.05,139.84449890165692,19.069704395680485,-19.069704395680485,0.44,0.06,-0.06,0,1,78.0,2.2783152,-1.3e-06,1.3e-06,1227.8618458563749,1227.8618458563749,1227.8618458563749,0.0316102306811004,4725729486.824515,4725729486.824515,4725729486.824515,0.3,2.3,7593.390237501239,0.45,1,86.9,-0.5,0.5,0.0,,,0,,,,7157.27492999984,0.00015,-0.00015,0,7158.414087599839,7593.390237501239,1,1.165,0.028,-0.028,1,2018,1,0,1,7.0,6.0,94.0,35.0,187.0,70.0,Eclipse,6.0,35.0,70.0,1
WASP-142,1.33,-0.08,0.08,6010.0,-140.0,140.0,1.64,-0.08,0.08,730.933,-22.702,24.175,4.13,-0.04,0.04,Gaia DR2 5674618444832114304,11.484,11.726,11.442,12.871,12.7568,11.198,11.262,11.069,8.851,0,0.26,-0.12,0.12,[Fe/H],2.0,,,F8,140.5063164,-23.946102,WASP-142 b,17.14974051833618,0.8967184584750945,-0.8967184584750945,1.53,0.08,-0.08,266.9758615395268,28.604556593520734,-28.604556593520734,0.84,0.09,-0.09,0,1,109.0,2.052868,-2e-06,2e-06,1924.8188861060505,1924.8188861060505,1924.8188861060505,0.0347894864174443,5201028219.407932,5201028219.407932,5201028219.407932,0.3,2.3,9850.404393665003,0.77,1,80.2,-0.6,0.6,0.0,,,0,,,,7007.777900000103,0.0004,-0.0004,0,7008.804334000103,9850.404393665003,1,0.916,0.026,-0.026,1,2016,0,0,0,4.0,1.0,46.0,8.0,90.0,15.0,Eclipse,1.0,8.0,15.0,2
WASP-15,1.18,-0.93,0.93,6300.0,-100.0,100.0,1.48,-0.38,0.38,282.091,-3.294,3.371,4.35,-0.15,0.15,Gaia DR2 6171009049549197824,9.713,9.956,9.693,10.972,10.797,9.645001,9.667,9.633,8.452,0,-0.17,,,[Fe/H],2.4,-0.7,0.6,F7,208.9280111,-32.1597118,WASP-15 b,15.80466283062354,4.035233063137925,-4.035233063137925,1.41,0.36,-0.36,172.26299637431376,17.16273395611244,-16.84490554951776,0.542,0.054,-0.053,0,1,63.5,3.7521,-1e-05,1e-05,1599.2708748228274,1599.2708748228274,1599.2708748228274,0.0499728048465449,7470934324.558467,7470934324.558467,7470934324.558467,0.3,2.3,13788.186501516007,0.525,1,85.96,-0.35,0.35,0.0,,,0,240.0,-200.0,79.0,6036.760509999935,0.00015,-0.00015,0,6038.636559999934,13788.186501516007,1,0.97,0.012,-0.012,1,2009,0,0,0,1.0,1.0,4.0,2.0,7.0,3.0,Eclipse,1.0,2.0,3.0,3
WASP-147,1.04,-0.07,0.07,5702.0,-100.0,100.0,1.43,-0.08,0.14,436.098,-8.973,9.35,4.21,-0.07,0.07,Gaia DR2 2340919358581488768,10.907,11.174,10.857,12.681,12.1832,10.79,10.844,10.797,8.998,0,0.092,-0.071,0.069,[Fe/H],8.47,-0.78,0.78,G4,359.1915117,-22.1532316,WASP-147 b,12.498013514996629,1.5692573023314156,-1.0424352079772974,1.115,0.14,-0.093,87.40281181353558,8.899195384650895,-8.58136697805622,0.275,0.028,-0.027,0,1,32.7,4.60273,-2.7e-05,2.7e-05,1357.3971480073772,1357.3971480073772,1357.3971480073772,0.0549049583756209,8208291277.155325,8208291277.155325,8208291277.155325,0.3,2.3,15926.888612581615,0.31,1,87.9,-1.6,1.5,0.0,,,0,,,,6562.595000000205,0.0013,-0.0013,0,6564.896365000205,15926.888612581615,1,0.64,0.062,-0.059,1,2018,0,0,0,1.0,2.0,11.0,14.0,21.0,29.0,Transit,1.0,11.0,21.0,2
WASP-148,0.95,-0.05,0.03,5555.0,-90.0,90.0,0.91,-0.01,0.01,246.353,-1.555,1.575,4.5,-0.03,0.02,Gaia DR2 1358355738906114816,10.585,10.938,10.506,12.036,12.0845,10.466,10.519,10.476,8.942,0,0.099,-0.078,0.078,[Fe/H],3.6,-2.7,4.0,G,254.1305022,44.3025361,WASP-148 b,8.473989432589642,0.1457167495022028,-0.1905526724259575,0.756,0.013,-0.017,91.21675269267166,6.992224945082845,-5.085254505514797,0.287,0.022,-0.016,0,1,30.1,8.803809,-4.3e-05,4.3e-05,862.7461799209661,958.7622720529872,798.238247332752,0.0820877584874205,12272119893.86937,9939938131.379768,14339713915.38551,0.3,2.3,11042.102297702111,0.199,1,89.3,-0.24,0.24,0.208,-0.025,0.02,0,60.6,-6.0,5.0,7957.487600000109,0.006,-0.006,0,7961.889504500109,15929.735767026112,1,0.836,0.000259,-0.000259,1,2020,0,0,0,4.0,24.0,43.0,172.0,86.0,349.0,Transit,4.0,43.0,86.0,1
WASP-145 A,0.76,-0.04,0.04,4900.0,-150.0,150.0,0.68,-0.07,0.07,91.299,-0.2403,0.2415,4.65,-0.1,0.1,Gaia DR2 6458529931463278848,9.292,9.843,9.194,11.636,11.3583,9.078,9.121,9.064,8.286,0,-0.04,-0.1,0.1,,6.99,-4.4,4.4,K2 V,322.2537644,-58.8361466,WASP-145 A b,10.088082657844812,4.483592292375472,-4.483592292375472,0.9,0.4,-0.4,282.8672818692606,12.713136263786993,-12.713136263786993,0.89,0.04,-0.04,0,1,178.0,1.7690381,-8e-07,8e-07,1165.7129807924005,1165.7129807924005,1165.7129807924005,0.0261428406399761,3908354675.6764345,3908354675.6764345,3908354675.6764345,0.3,2.3,3509.0315371309885,0.97,1,83.3,-1.3,1.3,0.0,,,0,,,,6844.165260000154,0.00026,-0.00026,0,6845.049779050154,3509.0315371309885,1,1.16,0.26,-0.26,1,2018,0,0,0,2.0,1.0,26.0,3.0,53.0,5.0,Eclipse,1.0,3.0,5.0,2
WASP-156,0.84,-0.05,0.05,4910.0,-61.0,61.0,0.76,-0.03,0.03,122.066,-0.641,0.648,4.6,-0.07,0.04,Gaia DR2 2514360548993901312,9.473,9.906,9.339,11.559,11.3227,9.312,9.377,9.33,8.653,0,0.24,-0.12,0.12,[Fe/H],6.4,-4.0,4.0,K3,32.782085,2.4181937,WASP-156 b,5.716580172778727,0.2241796146187736,-0.2241796146187736,0.51,0.02,-0.02,40.68203604411838,3.178284065946748,-2.860455659352073,0.128,0.01,-0.009,0,1,19.0,3.836169,-3e-06,3e-06,938.2781160335732,938.2781160335732,938.2781160335732,0.045284374170219,6770013938.447753,6770013938.447753,6770013938.447753,0.3,2.3,8692.961691597233,0.18,1,89.1,-0.9,0.6,0.0,,,1,,,,4677.706999999937,0.002,-0.002,0,4679.625084499937,8692.961691597233,1,0.529857,0.006145,-0.006145,1,2017,0,0,0,2.0,9.0,23.0,64.0,46.0,131.0,Transit,2.0,23.0,46.0,1
WASP-151,1.08,-0.05,0.05,5871.0,-57.0,57.0,1.18,-0.02,0.02,453.099,-9.633,10.052,4.35,-0.03,0.02,Gaia DR2 2657135741633337088,11.259,11.545,11.187,12.821,12.6278,11.164,11.205,10.942,8.476,0,0.1,-0.1,0.1,[Fe/H],5.5,-1.3,1.3,G1,349.0634651,0.3066895,WASP-151 b,13.305060127624214,0.2353885953497123,-0.2353885953497123,1.187,0.021,-0.021,100.43377648391724,9.85268060443492,-9.85268060443492,0.316,0.031,-0.031,0,1,0.0,4.5334775,-2.3e-06,2.3e-06,1268.0247399234129,1268.0247399234129,1268.0247399234129,0.0550409196994742,8228617495.071403,8228617495.071403,8228617495.071403,0.3,2.3,13224.178963694374,0.304,1,88.25,-0.14,0.14,0.0,,,0,-50.0,-30.0,120.0,7763.676241000183,4e-05,-4e-05,0,7765.9429797501825,13224.178963694374,1,1.0664,0.0048,-0.0048,1,2017,0,0,0,1.0,3.0,10.0,16.0,20.0,32.0,Transit,1.0,10.0,20.0,2
WASP-150,1.39,-0.05,0.07,6218.0,-45.0,49.0,1.65,-0.03,0.02,527.995,-5.694,5.817,4.15,-0.02,0.03,Gaia DR2 1416731285125373184,10.789,11.058,10.747,12.026,11.9151,10.695,10.723,10.755,9.38,0,0.156,-0.089,0.1,[Fe/H],2.95,-0.229,0.229,F8,264.2630197,53.0212751,WASP-150 b,11.993609382104388,0.2690155375425283,-0.280224518273467,1.07,0.024,-0.025,2688.828319790949,88.99195384650895,-63.56568131893496,8.46,0.28,-0.2,0,1,0.0,5.644207,-4e-06,3e-06,1415.3972120679175,1415.3972120679175,1415.3972120679175,0.0692889014689803,10358690769.612564,10358690769.612564,10358690769.612564,0.3,2.3,12994.742959327685,0.758,1,84.01,-0.2,0.25,0.3775,-0.0029,0.0038,0,,,,7217.261400000192,0.0004,-0.0004,0,7220.083503500192,12994.742959327685,1,0.44,0.01,-0.01,1,2020,0,0,0,1778.0,5.0,25058.0,35.0,49696.0,72.0,Eclipse,5.0,35.0,72.0,1
WASP-153,1.34,-0.09,0.09,5914.0,-64.0,64.0,1.73,-0.09,0.1,610.176,-8.762,9.017,4.1,-0.06,0.06,Gaia DR2 2110106372987465216,11.138,11.408,11.051,12.591,12.4967,10.978,11.022,10.815,9.126,0,0.34,-0.11,0.11,[Fe/H],4.0,-0.8,0.8,G0,279.2624729,40.0186905,WASP-153 b,17.373920132954954,1.120898073093868,-0.8967184584750945,1.55,0.1,-0.08,123.9530785719232,6.356568131893496,-6.356568131893496,0.39,0.02,-0.02,0,1,44.0,3.332609,-2e-06,2e-06,1653.1586790331944,1653.1586790331944,1653.1586790331944,0.0481742129987264,7202044843.309603,7202044843.309603,7202044843.309603,0.3,2.3,15173.635852549662,0.48,1,84.1,-0.7,0.7,0.0,,,1,,,,3142.5419999998994,0.003,-0.003,0,3144.2083044998994,15173.635852549662,1,0.831051,0.009633,-0.009633,1,2017,0,0,0,1.0,1.0,6.0,6.0,12.0,11.0,Eclipse,1.0,6.0,11.0,2
WASP-157,1.06,-0.04,0.04,5772.0,-86.0,86.0,1.1,-0.03,0.03,334.037,-6.27,6.51,4.38,-0.03,0.03,Gaia DR2 3630269399833507200,10.799,11.11,10.764,12.397,12.1818,10.708,10.754,10.676,9.154,0,0.25,-0.06,0.06,[Fe/H],1.6,-0.8,2.5,G2 V,201.6551525,-8.3176353,WASP-157 b,11.186562769476804,0.280224518273467,-0.280224518273467,0.998,0.025,-0.025,182.43350538534327,29.558041813304754,-29.558041813304754,0.574,0.093,-0.093,0,1,61.6,3.951623,-1.8e-05,1.8e-05,1263.9666340708663,1263.9666340708663,1263.9666340708663,0.049912471888687,7461914547.358708,7461914547.358708,7461914547.358708,0.3,2.3,7411.448191378703,0.87,1,85.09,-0.277,0.304,0.0,,,0,,,,7222.238630000036,0.00019,-0.00019,0,7224.214441500037,7411.448191378703,1,0.7628,0.0037,-0.0038,1,2016,0,0,0,5.0,4.0,73.0,24.0,146.0,48.0,Eclipse,4.0,24.0,48.0,1
WASP-159,1.41,-0.12,0.12,6120.0,-140.0,140.0,2.11,-0.1,0.1,715.383,-10.466,10.775,3.94,-0.04,0.04,Gaia DR2 4864759888238232320,11.02,11.309,11.017,12.836,12.2951,10.939,10.974,10.971,9.327,0,0.22,-0.12,0.12,,3.4,-0.95,0.95,F9,68.1364792,-38.9682973,WASP-159 b,15.468393408695375,1.0088082657844812,-1.0088082657844812,1.38,0.09,-0.09,174.80562362707116,25.426272527573985,-25.426272527573985,0.55,0.08,-0.08,0,1,57.0,3.840401,-7e-06,7e-06,1786.8428693910405,1786.8428693910405,1786.8428693910405,0.0538576674980104,8051721290.952562,8051721290.952562,8051721290.952562,0.3,2.3,20392.93264454005,0.18,1,88.1,-1.4,1.4,0.0,,,0,,,,7668.084900000133,0.0009,-0.0009,0,7670.005100500132,20392.93264454005,1,0.453,0.018,-0.018,1,2018,0,0,0,3.0,2.0,29.0,10.0,57.0,19.0,Eclipse,2.0,10.0,19.0,2
WASP-158,1.38,-0.14,0.14,6350.0,-150.0,150.0,1.39,-0.18,0.18,524.993,-12.01,12.575,4.3,-0.11,0.05,Gaia DR2 2424621502311961344,10.957,11.178,10.881,12.044,12.0911,10.855,10.899,10.942,8.871,0,0.24,-0.1,0.1,,1.93,-0.93,0.93,F6 V,4.1463468,-10.9764226,WASP-158 b,11.993609382104388,1.681347109640802,-1.681347109640802,1.07,0.15,-0.15,886.7412543991427,73.10053351677522,-73.10053351677522,2.79,0.23,-0.23,0,1,295.0,3.656333,-4e-06,4e-06,1535.1180824676244,1535.1180824676244,1535.1180824676244,0.0517503920272949,7736683608.0806,7736683608.0806,7736683608.0806,0.3,2.3,12999.542316000912,0.32,1,87.7,-1.5,1.5,0.0,,,0,,,,7619.9194999998435,0.001,-0.001,0,7621.747666499844,12999.542316000912,1,0.63,0.05,-0.05,1,2018,0,0,0,113.0,3.0,1619.0,20.0,3214.0,40.0,Eclipse,3.0,20.0,40.0,2
WASP-16,1.78,-0.54,0.54,5700.0,-150.0,150.0,1.14,-0.09,0.09,194.134,-1.907,1.944,4.49,-0.04,0.04,Gaia DR2 6283723285046532864,9.659,9.984,9.589,11.288,11.1247,9.544,9.578,9.5,9.11,0,0.01,,,[Fe/H],8.6,-2.8,3.4,,214.6830109,-20.2754374,WASP-16 b,13.67495649174519,1.120898073093868,-1.120898073093868,1.22,0.1,-0.1,288.5881931879647,14.302278296760369,-22.56581686822191,0.908,0.045,-0.071,0,1,123.8,3.1186,-1.4e-05,1.4e-05,1261.22667205743,1261.22667205743,1261.22667205743,0.0506644389414559,7574333621.747669,7574333621.747669,7574333621.747669,0.3,2.3,6846.521515450096,0.81,1,85.22,-0.35,0.35,0.0,,,0,97.0,-20.0,44.0,5732.075840000063,0.00022,-0.00022,0,5733.635140000063,6846.521515450096,1,1.2,0.045,-0.045,1,2009,0,0,0,2.0,1.0,21.0,4.0,42.0,8.0,Eclipse,1.0,4.0,8.0,2
WASP-160 B,0.87,-0.07,0.07,5298.0,-99.0,99.0,0.87,-0.03,0.03,288.326,-2.008,2.036,4.5,-0.09,0.09,Gaia DR2 2910755484609597312,11.172,11.591,11.055,13.04,12.8842,11.021,11.067,11.038,8.403,0,0.27,-0.1,0.1,[Fe/H],9.75,-2.28,2.28,K0 V,87.679561,-27.6233218,WASP-160 B b,12.21778899672316,0.526822094354118,-0.4595682099684859,1.09,0.047,-0.041,88.3562970333196,13.98444989016569,-14.302278296760369,0.278,0.044,-0.045,0,1,39.9,3.7684952,-3.5e-06,3.5e-06,1083.3068095672174,1083.3068095672174,1083.3068095672174,0.0452767434340326,6768873143.387876,6768873143.387876,6768873143.387876,0.3,2.3,10313.6989351326,0.2,1,88.97,-0.57,0.63,0.0,,,0,,,,7383.654939999804,0.00021,-0.00021,0,7385.539187599804,10313.6989351326,1,1.663,0.043,-0.038,1,2018,0,0,0,1.0,2.0,6.0,13.0,11.0,26.0,Transit,1.0,6.0,11.0,2
WASP-161,1.39,-0.14,0.14,6400.0,-100.0,100.0,1.71,-0.07,0.08,343.08,-4.046,4.142,4.11,-0.03,0.02,Gaia DR2 5751177095877066496,9.906,10.09,9.837,11.079,10.8987,9.818,9.846,9.789,8.756,0,0.16,-0.09,0.09,[Fe/H],,,,,126.3378248,-11.5009889,WASP-161 b,12.811864975462912,0.7285837475110143,-0.6501208823944434,1.143,0.065,-0.058,791.3927324207402,66.7439653848817,-66.7439653848817,2.49,0.21,-0.21,0,1,230.0,5.4060425,-4.8e-06,4.8e-06,1504.5437964495425,1504.5437964495425,1504.5437964495425,0.0673257744254788,10065203276.609083,10065203276.609083,10065203276.609083,0.3,2.3,18669.728892708736,0.14,1,89.01,-1.0,0.69,0.0,,,0,,,,7416.528899999801,0.0011,-0.0011,0,7419.231921249801,18669.728892708736,1,0.45092,0.00023,-0.00023,1,2018,0,0,0,33.0,1.0,374.0,6.0,737.0,13.0,Eclipse,1.0,6.0,13.0,2
WASP-162,0.95,-0.04,0.04,5300.0,-100.0,100.0,1.11,-0.05,0.05,310.841,-4.017,4.122,4.33,-0.03,0.03,Gaia DR2 3558354604869150208,10.559,10.89,10.466,12.213,12.0652,10.424,10.475,10.163,8.102,0,0.28,-0.13,0.13,,12.97,-2.35,2.35,K0,168.2929079,-17.6577794,WASP-162 b,11.20898073093868,0.560449036546934,-0.560449036546934,1.0,0.05,-0.05,1652.707714292309,63.56568131893496,-63.56568131893496,5.2,0.2,-0.2,0,1,507.0,9.62468,-1e-05,1e-05,882.4912652261424,972.6134150329864,986.7108435338632,0.0871141803950032,13023569969.052986,10724825666.50466,10420557403.169245,0.3,2.3,16926.65547903059,0.18,1,89.3,-0.5,0.5,0.434,-0.005,0.005,0,-1.9,-2.2,2.2,7701.381599999964,0.0006,-0.0006,0,7706.193939999965,16926.65547903059,1,0.87,0.03,-0.03,1,2018,0,0,0,316.0,5.0,4257.0,34.0,8576.0,67.0,Eclipse,5.0,34.0,67.0,1
WASP-163,0.97,-0.15,0.15,5500.0,-200.0,200.0,1.01,-0.07,0.07,261.386,-3.564,3.663,4.41,-0.04,0.04,Gaia DR2 4334991786994866304,10.288,10.673,10.147,12.663,12.2511,10.024,10.03,10.08,8.239,0,-0.34,-0.21,0.21,[Fe/H],,,,,256.5375549,-10.4130071,WASP-163 b,13.473194838588295,1.087271130901052,-1.087271130901052,1.202,0.097,-0.097,594.339120332042,66.7439653848817,-66.7439653848817,1.87,0.21,-0.21,0,1,329.0,1.6096884,-1.5e-06,1.5e-06,1580.0466384903823,1580.0466384903823,1580.0466384903823,0.0266282060065056,3980916797.972592,3980916797.972592,3980916797.972592,0.3,2.3,8111.565807649774,0.448,1,85.42,-0.85,1.1,0.0,,,0,,,,7918.461999999825,0.0004,-0.0004,0,7919.266844199825,8111.565807649774,1,1.417,0.067,-0.067,1,2018,0,0,0,6.0,1.0,80.0,2.0,160.0,4.0,Eclipse,1.0,2.0,4.0,2
