TIC ID,Star Name,Star Temperature [K],Star Temperature Error Upper [K],Star Temperature Error Lower [K],Star Radius [Rs],Star Radius Error Upper [Rs],Star Radius Error Lower [Rs],Star Mass [Ms],Star Mass Error Upper [Ms],Star Mass Error Lower [Ms],Star log(g),Star log(g) Error Upper,Star log(g) Error Lower,Star Distance [pc],Star Distance Error Upper [pc],Star Distance Error Lower [pc],Star Metallicity [Fe/H],Star Metallicity Error Upper [Fe/H],Star Metallicity Error Lower [Fe/H],Star TESS Mag,Star V Mag,Star T Mag,Star J Mag,Star H Mag,Star Ks Mag,Star W1 Mag,Star W2 Mag,Star W3 Mag,Star RA,Star Dec,TFOPWG Disposition,Comments,TFOP Master,TFOP SG1b,TFOP SG2,TFOP SG3,TFOP SG4,TFOP SG5,Imaging Observations,Spectroscopy Observations,Time Series Observations,TESS SNR,Planet Number,Planet Name,Rp/Rs,Planet Radius [Re],Planet Radius Error Upper [Re],Planet Radius Error Lower [Re],Planet Radius [Rjup],Planet Radius Error Upper [Rjup],Planet Radius Error Lower [Rjup],Planet Mass [Me],Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Planet Mass [Mjup],Planet Mass Error Upper [Mjup],Planet Mass Error Lower [Mjup],Mass Flag,Expected Radial Velocity Amplitude [m/s],Expected Radial Velocity Amplitude Error Upper [m/s],Expected Radial Velocity Amplitude Error Lower [m/s],Planet Period [days],Planet Period Error Upper [days],Planet Period Error Lower [days],Planet Semi-major Axis [au],Planet Semi-major Axis [m],a/Rs,Eccentricity,Inclination,Periastron,Impact Parameter,Planet Insolation Flux [W/m2],Planet Insolation Flux [Earth],Planet Temperature [K],Transit Mid Time,Transit Mid Time Error Upper [days],Transit Mid Time Error Lower [days],Transit Depth [%],Transit Depth Error Upper [%],Transit Depth Error Lower [%],Transit Duration [hr],Transit Duration Error Upper [hr],Transit Duration Error Lower [days],Transit Duration T14 [s],Eclipse Duration E14 [s],Eclipse Mid Time,Available Transits,Available Eclipses,Planet Albedo,Heat Redistribution Factor,Mean Molecular Weight,Assumed Parameters,Tier 1 Transits,Tier 2 Transits,Tier 3 Transits,Tier 1 Eclipses,Tier 2 Eclipses,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS1_Flag,FGS2_Flag,FGS_Flag,Max Tier
278683844,TOI-119,5130.0,184.0,184.0,0.819657,0.05,0.05,0.86,0.102503,0.102503,4.5453,0.272717,0.272717,66.6187,0.1003,0.1003,,,,9.2789,10.07,9.2789,8.539,8.125,8.032,7.972,8.045,7.982,99.238421,-58.016153,PC,Potential multi; slight depth aperture correlation with no offset,1.0,5.0,5.0,3.0,1.0,4.0,1.0,45.0,4.0,54.0,1.0,TOI-119b,0.0251594912508182,2.2493896184919624,0.124447,0.124447,0.2006774453883453,0.011102436785934,0.011102436785934,8.46,4.069999999999999,-2.750000000000001,0.0266181367821819,0.0128056520926099,-0.0086524676301418,True,3.4,1.6,1.1,5.5411114,4.6e-06,4.6e-06,0.0582777438901489,8718226395.166222,15.288820685133931,0.0,90,0.0,0.0,167842.1772076595,123.30691608258245,927.71669842539,2460189.428472,0.0008946,0.0008946,0.0633,0.00117683,0.00117683,2.467,0.438,0.438,8881.2,8881.2,2460192.1990277003,224.0,225.0,0.2,0.8,2.3,,10.0,91.0,179.0,175.0,920.0,1895.0,Transit,10.0,91.0,179.0,0,0,0,1
69068526,TOI-1196,6689.0,154.1,154.1,2.05935,0.1,0.1,1.417,0.236016,0.236016,3.96198,0.09,0.09,424.442,10.406,10.406,,,,10.4318,10.922,10.4318,9.734,9.551,9.557,9.283,9.267,9.377,291.707693,17.808736,PC,multiple stars in pixel; evolved host,4.0,4.0,4.0,4.0,4.0,4.0,5.0,2.0,4.0,59.0,1.0,TOI-1196b,0.0734166193719106,16.491312672666723,4.37239,4.37239,1.4712589011013208,0.3900791789151234,0.3900791789151234,347.22,385.6,-182.86,1.0924762947410431,1.213233279339169,-0.5753419021264534,True,99.5,110.5,52.400000000000006,5.5376617,9.5e-06,9.5e-06,0.0688200709906258,10295336081.620462,7.18601899556384,0.0,90,0.0,0.0,2197262.9279113766,1614.2409492706056,1764.4201858348952,2459785.498161,0.0009139,0.0009139,0.539,0.0360176,0.0360176,2.517,0.394,0.394,9061.2,9061.2,2459788.26699185,84.0,85.0,0.2,0.8,2.3,,4.0,50.0,98.0,1.0,5.0,10.0,Eclipse,1.0,5.0,10.0,0,0,0,2
92677094,TOI-1197,7649.0,290.1,290.1,2.1241,0.07,0.07,1.788,0.296602,0.296602,4.03608,0.08,0.08,405.634,6.408,6.408,,,,10.4247,11.079,10.4247,9.82,9.592,9.517,9.433,9.464,9.446,293.26832,15.736136,PC,variable host; multiple stars in pixel,3.0,3.0,3.0,4.0,4.0,4.0,5.0,5.0,6.0,18.0,1.0,TOI-1197b,0.0707106781186547,16.38289471837996,2.56736,2.56736,1.4615864824497735,0.2290449115425502,0.2290449115425502,348.04,392.13999999999993,-183.97000000000003,1.095056303270758,1.2338104205395788,-0.5788343526971652,True,90.9,102.29999999999998,48.0,4.5960377,9.3e-06,9.3e-06,0.0656745671193598,9824775400.20046,6.648530549600306,0.0,90,0.0,0.0,4389819.437932141,3225.0242820735148,2097.620065527324,2459787.132209,0.0011302,0.0011302,0.5,0.0115009,0.0115009,4.744,0.155,0.155,17078.399999999998,17078.399999999998,2459789.43022785,98.0,98.0,0.2,0.8,2.3,,1.0,15.0,30.0,1.0,2.0,4.0,Eclipse,1.0,2.0,4.0,0,0,0,2
453260209,TOI-1215,3693.0,68.0,68.0,0.518,0.077,0.077,0.469565828732332,,,4.75718,0.346969,0.346969,34.6633,0.02245,0.02245,,,,10.42,12.314,10.42,8.383,7.743,7.525,7.346,7.32,7.252,146.87585,-77.296816,PC,visual binary consisting of 2 M dwarfs; high proper motion star,4.0,4.0,4.0,3.0,4.0,4.0,3.0,0.0,4.0,13.484019,1.0,TOI-1215b,0.0223895326243957,1.2650435215249527,0.99191,0.99191,0.112859817666848,0.0884924351116208,0.0884924351116208,2.55,1.0100000000000002,-0.7199999999999998,0.0080231972570406,0.0031778153841612,-0.0022653733431644,True,2.5,1.0,0.7000000000000002,1.2124493353358,7.1753134e-06,7.1753134e-06,0.0172959586382973,2587438584.0045614,7.179898205370113,0.0,90,0.0,0.0,204068.07048698925,149.92062699199414,974.552334888796,2458570.395929,0.00076643657,0.00076643657,0.050129117113888,0.0044898006,0.0044898006,0.99846530192019,0.20612851,0.20612851,3594.475086912684,3594.475086912684,2458571.002153668,1027.0,1028.0,0.2,0.8,2.3,"Star Mass, ",9.0,107.0,212.0,176.0,1253.0,2330.0,Transit,9.0,107.0,212.0,0,0,0,1
288132261,TOI-1258,6124.0,126.553,126.553,1.49192,0.07,0.07,1.157,0.159362,0.159362,4.15391,0.0809288,0.0809288,154.944,0.521,0.521,,,,9.13619,9.634,9.13619,8.589,8.378,8.35,8.274,8.315,8.282,209.484313,79.583322,PC,possible depth-aperture correlation,2.0,2.0,2.0,3.0,4.0,4.0,2.0,13.0,2.0,37.0,1.0,TOI-1258b,0.0269443871706149,4.384746857817537,0.183384,0.183384,0.3911815858256313,0.0163604527835282,0.0163604527835282,20.72,20.950000000000003,-10.4,0.0651924106532872,0.0659160715823537,-0.0327220594012638,True,5.5,5.6,2.8000000000000007,10.2613397,2.91e-05,2.91e-05,0.0970188222178909,14513809221.61833,13.983435091781534,0.0,90,0.0,0.0,407631.58038375445,299.4705735543585,1158.0125037965015,2460333.648786,0.0025738,0.0025738,0.0726,0.00190249,0.00190249,4.855,0.798,0.798,17478.0,17478.0,2460338.77945585,109.0,111.0,0.2,0.8,2.3,,7.0,49.0,94.0,44.0,231.0,453.0,Transit,7.0,49.0,94.0,0,0,0,1
406672232,TOI-1263,5098.0,125.822,125.822,0.818229,0.05,0.05,0.86,0.0985563,0.0985563,4.54682,0.0834493,0.0834493,46.5539,0.0783,0.0783,,,,8.5325,9.358,8.5325,7.636,7.203,7.102,6.919,7.066,7.032,309.353641,22.654366,PC,L1 candidate,3.0,4.0,3.0,4.0,4.0,4.0,5.0,7.0,2.0,27.0,1.0,TOI-1263b,0.0178605710994917,1.5940461424290118,0.101085,0.101085,0.1422115159881732,0.0090182151639344,0.0090182151639344,5.2,2.04,-1.4700000000000002,0.0163610297006319,0.0064185578056325,-0.004625137242294,True,3.7,1.3999999999999997,1.0,1.0214555,1.4e-06,1.4e-06,0.0188762677489576,2823849462.0071435,4.960719486931892,0.0,90,0.0,0.0,1554825.4439717073,1142.2678955461863,1618.4992348651842,2460557.928454,0.0011461,0.0011461,0.0319,0.00169886,0.00169886,1.252,0.091,0.091,4507.2,4507.2,2460558.43918175,454.0,454.0,0.2,0.8,2.3,,10.0,89.0,174.0,37.0,250.0,487.0,Transit,10.0,89.0,174.0,0,0,0,1
416195870,TOI-1264,5040.0,134.474,134.474,0.974457,0.06,0.06,0.84,0.0988493,0.0988493,4.38482,0.0895632,0.0895632,141.755,0.5485,0.5485,,,,10.634,11.471,10.634,9.648,9.258,9.106,8.958,9.034,9.004,287.242092,57.344126,PC,2 stars in pixel,3.0,3.0,3.0,4.0,4.0,4.0,6.0,3.0,12.0,190.0,1.0,TOI-1264b,0.0751664818918645,7.98946287175136,0.519602,0.519602,0.7127733612476549,0.0463558652184859,0.0463558652184859,64.6,113.29,-41.22,0.2032543305116968,0.3564502028431909,-0.1296926238961632,True,33.1,58.2,21.2,2.7441672,1e-06,1e-06,0.0361966149366833,5414936521.075642,7.987459824098713,0.0,90,0.0,0.0,572877.1364098066,420.8698561954217,1260.9887013625244,2459765.819264,0.0002532,0.0002532,0.565,1.81862e-05,1.81862e-05,1.418,0.168,0.168,5104.8,5104.8,2459767.1913476,453.0,454.0,0.2,0.8,2.3,,1.0,16.0,31.0,2.0,14.0,28.0,Eclipse,2.0,14.0,28.0,0,0,0,2
459969957,TOI-1274,4684.0,172.4,172.4,0.80494,0.06,0.06,0.747,0.0899751,0.0899751,4.49986,0.1,0.1,178.141,0.957,0.957,,,,11.8994,12.784,11.8994,10.997,10.505,10.322,10.321,10.398,10.313,254.816154,65.747438,PC,,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,7.0,192.0,1.0,TOI-1274b,0.1179406630471441,10.355182412124472,0.690442,0.690442,0.9238290849713408,0.0615972153555642,0.0615972153555642,221.68,397.8,-142.63,0.6974832815454018,1.2516187720983436,-0.4487641665771412,True,64.2,115.1,41.3,19.3203478,1.26e-05,1.26e-05,0.1278930221355679,19132523788.86893,34.165418844922904,0.0,90,0.0,0.0,23352.99990860134,17.156512432770388,566.6416767902887,2459736.340774,0.0004208,0.0004208,1.391,6.55116e-05,6.55116e-05,4.215,0.074,0.074,15174.0,15174.0,2459746.0009479,63.0,64.0,0.2,0.8,2.3,,6.0,78.0,158.0,55.0,371.0,708.0,Transit,6.0,78.0,158.0,0,0,0,1
153949511,TOI-1277,5544.0,120.311,120.311,0.857648,0.04,0.04,0.976,0.122166,0.122166,4.5609,0.0776004,0.0776004,100.772,0.2265,0.2265,,,,9.76775,10.366,9.76775,9.14,8.784,8.725,8.671,8.726,8.676,172.747799,66.796529,PC,variable host,2.0,2.0,2.0,4.0,4.0,4.0,6.0,6.0,5.0,17.0,2.0,TOI-1277c,0.033570820663189,3.140521106150623,0.161429,0.161429,0.2801790083805081,0.0144017555097073,0.0144017555097073,13.24,8.94,-5.34,0.0416576986993013,0.0281283856776249,-0.0168015189618028,True,3.5,2.4000000000000004,1.4000000000000004,14.8559691,4.58e-05,4.58e-05,0.1173160803667266,17550235821.732376,29.41385003646768,0.0,90,0.0,0.0,61866.643004041616,45.4509413791274,722.8235386004982,2460319.121018,0.0029606,0.0029606,0.1127,0.0052720399999999,0.0052720399999999,3.711,0.795,0.795,13359.6,13359.6,2460326.54900255,44.0,43.0,0.2,0.8,2.3,,8.0,74.0,147.0,443.0,2506.0,4829.0,Transit,8.0,74.0,147.0,0,0,0,1
230017324,TOI-1280,4665.0,128.1,128.1,0.746003,0.0567136,0.0567136,0.74,0.0884118,0.0884118,4.56182,0.0958392,0.0958392,92.4381,0.1706,0.1706,,,,10.6355,11.5833,10.6355,9.682,9.181,9.107,,,,291.465322,61.776153,PC,multiple stars in pixel; match to TIC 230017324.01 (TOI-1280.01) which has been retired as TFOP NPC (nearby planet candidate) as this is the true source,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,6.0,51.13625,1.0,TOI-1280b,0.0428746668186576,3.4887673664883314,0.38319993,0.38319993,0.3112475121719804,0.0341868666918396,0.0341868666918396,15.25,11.68,-6.630000000000001,0.0479818659489686,0.0367493897891117,-0.0208603128683057,True,5.6,4.300000000000001,2.4000000000000004,9.6926392457203,7.772611e-06,7.772611e-06,0.080472707732359,12038545726.224342,23.19591183458393,0.0,90,0.0,0.0,49845.46376886976,36.61946311886224,684.905928683419,2458691.302548,0.00065694324,0.00065694324,0.18382370548109,0.0036813053,0.0036813053,3.0182304324686,0.113947555,0.113947555,10865.62955688696,10865.62955688696,2458696.148867623,127.0,128.0,0.2,0.8,2.3,,5.0,54.0,108.0,257.0,1596.0,3093.0,Transit,5.0,54.0,108.0,0,0,0,1
198186769,TOI-1291,6229.0,123.8,123.8,1.8109,0.08,0.08,1.2,0.181195,0.181195,4.00146,0.08,0.08,428.123,4.5455,4.5455,,,,10.8722,11.516,10.8722,10.345,10.114,10.083,10.031,10.077,9.981,245.818009,62.925121,PC,radius may be underestimated due to detrending,3.0,3.0,3.0,4.0,4.0,4.0,4.0,6.0,0.0,31.0,1.0,TOI-1291b,0.0282842712474619,5.586890267975009,0.244184,0.244184,0.4984298217726655,0.0217846747943825,0.0217846747943825,28.73,38.25999999999999,-16.42,0.0903946890959914,0.120379422374265,-0.0516630976316108,True,8.4,11.3,4.9,7.16199,3.16e-05,3.16e-05,0.0772729834547839,11559873787.472,9.175645373779195,0.0,90,0.0,0.0,1013368.7556517551,744.4813824076133,1454.0690243473837,2459734.427241,0.0030353,0.0030353,0.08,1.7083300000000003e-05,1.7083300000000003e-05,7.668,0.348,0.348,27604.8,27604.8,2459738.008236,173.0,174.0,0.2,0.8,2.3,,8.0,95.0,188.0,32.0,234.0,472.0,Transit,8.0,95.0,188.0,0,0,0,1
233953967,TOI-1350,6415.0,152.8,152.8,3.39292,0.15,0.15,1.291,0.208573,0.208573,3.48785,0.09,0.09,598.635,7.655,7.655,,,,10.3589,11.028,10.3589,9.792,9.567,9.475,9.427,9.445,9.443,305.395161,56.462656,PC,star is a pulsator,3.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,0.0,34.0,1.0,TOI-1350b,0.0520576603392814,19.26588414921361,0.874591,0.874591,1.718790014156819,0.0780259169851172,0.0780259169851172,311.01,263.62,-142.45999999999998,0.9785468936910656,0.8294412787847295,-0.4482292867600051,True,94.8,80.39999999999999,43.39999999999999,5.5402372,3.34e-05,3.34e-05,0.0667370097520108,9983714555.785954,4.229573072745967,0.0,90,0.0,0.0,5365144.087689899,3941.5561856853183,2205.6337399659988,2459851.288394,0.0026763,0.0026763,0.271,0.00915963,0.00915963,7.713,0.605,0.605,27766.8,27766.8,2459854.0585126,224.0,224.0,0.2,0.8,2.3,,2.0,19.0,37.0,1.0,2.0,4.0,Eclipse,1.0,2.0,4.0,0,0,0,2
277447970,TOI-1361,7050.0,166.7,166.7,1.6635,0.07,0.07,1.558,0.270324,0.270324,4.18859,0.09,0.09,339.994,3.1195,3.1195,,,,10.2202,10.42,10.2202,9.832,9.696,9.651,9.449,9.461,9.422,320.829517,52.8147,PC,rapidly rotating variable host star; multiple stars in pixel,3.0,3.0,3.0,4.0,4.0,4.0,2.0,5.0,10.0,54.0,1.0,TOI-1361b,0.0654293512118223,11.872060425192574,0.533092,0.533092,1.0591561097454367,0.0475593644771442,0.0475593644771442,418.33,704.97,-262.39,1.3162133758971848,2.218083674625866,-0.8255712659901568,True,152.2,256.40000000000003,95.4,2.237462,1.16e-05,1.16e-05,0.0388219498186393,5807681029.290694,5.01831533323465,0.0,90,0.0,0.0,5560107.98927011,4084.788344915119,2225.3337032218,2460608.708763,0.0022335,0.0022335,0.4281,0.0210488,0.0210488,2.991,0.332,0.332,10767.6,10767.6,2460609.827494,435.0,436.0,0.2,0.8,2.3,,9.0,110.0,218.0,1.0,3.0,6.0,Eclipse,1.0,3.0,6.0,0,0,0,2
26880783,TOI-1364,9598.0,143.1,143.1,3.22588,0.1,0.1,2.45,0.324978,0.324978,3.80994,0.06,0.06,595.288,12.256,12.256,,,,9.2118,9.24,9.2118,9.024,9.005,8.982,8.954,8.977,8.96,293.44357,53.464527,PC,two stars in pixel; close neighbor TIC 1883302922,3.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,0.0,69.0,1.0,TOI-1364b,0.0296310647800581,10.426202248647574,0.312483,0.312483,0.9301650612949574,0.0278779139246349,0.0278779139246349,228.57,409.72,-146.82999999999998,0.7191616458987391,1.289123286335177,-0.4619788444122669,True,66.4,119.1,42.69999999999999,1.7753644,1.1e-06,1.1e-06,0.0386861317627591,5787362937.328409,2.5787575196538457,0.0,90,0.0,0.0,72351505.574633,53153.74940174832,4226.301676419837,2460530.034744,0.0005012,0.0005012,0.0878,0.00126595,0.00126595,2.034,0.024,0.024,7322.4,7322.4,2460530.9224262,701.0,702.0,0.2,0.8,2.3,,17.0,203.0,405.0,2.0,19.0,38.0,Eclipse,2.0,19.0,38.0,0,0,0,2
275722992,TOI-1381,9976.0,352.0,352.0,2.62216,0.08,0.08,2.55,0.362462,0.362462,4.00729,0.06,0.06,737.108,18.431,18.431,,,,10.379,10.548,10.379,10.059,10.007,9.985,9.948,9.968,9.835,318.784961,44.899679,PC,pulsating host; multiple stars in pixel; possible ~300 ppm secondary,3.0,3.0,3.0,4.0,4.0,4.0,4.0,1.0,1.0,34.0,1.0,TOI-1381b,0.0497393204617835,14.226226370912691,6.81709,6.81709,1.2691810890214044,0.6081810794074862,0.6081810794074862,384.61,539.23,-224.32,1.2101183909923177,1.6966073164368776,-0.705789650470338,True,70.4,98.7,41.0,6.5601782,2.26e-05,2.26e-05,0.093710969616756,14018961515.899094,7.684836854603929,0.0,90,0.0,0.0,9508446.80517115,6985.474520092396,2544.626915707993,2460552.174345,0.0022706,0.0022706,0.2474,0.4598319999999999,0.4598319999999999,4.058,1.211,1.211,14608.8,14608.8,2460555.4544341,109.0,109.0,0.2,0.8,2.3,,10.0,121.0,240.0,2.0,15.0,30.0,Eclipse,2.0,15.0,30.0,0,0,0,2
352239069,TOI-1404,6164.0,118.3,118.3,1.02659,0.04,0.04,1.174,0.158696,0.158696,4.48494,0.08,0.08,247.074,1.2355,1.2355,,,,10.9425,11.202,10.9425,10.389,10.147,10.115,10.077,10.095,10.024,292.196087,58.614764,PC,potential multi; variable host,3.0,3.0,3.0,4.0,4.0,4.0,9.0,3.0,8.0,30.0,2.0,TOI-1404c,0.0410731055558257,4.599231287253034,0.188441,0.188441,0.4103166378507886,0.0168116088807139,0.0168116088807139,22.11,23.75,-11.45,0.0695658397463408,0.0747258568057709,-0.0360257288600453,True,5.2,5.6000000000000005,2.7,14.431887,5.13e-05,5.13e-05,0.1223810051538768,18307937785.145702,25.634236989807565,0.0,90,0.0,0.0,124500.03143331244,91.46517987092552,860.8697246558538,2459908.522961,0.0020763,0.0020763,0.1687,0.0055546799999999,0.0055546799999999,3.265,0.29,0.29,11754.0,11754.0,2459915.7389045,86.0,86.0,0.2,0.8,2.3,,10.0,128.0,253.0,291.0,2144.0,4445.0,Transit,10.0,128.0,253.0,0,0,0,1
148782377,TOI-1415,6383.0,130.424,130.424,1.41048,0.0649246,0.0649246,1.276,0.192886,0.192886,4.24518,0.0861785,0.0861785,112.152,0.3305,0.3305,,,,8.39816,8.86,8.39816,7.909,7.739,7.71,7.634,7.691,7.679,219.037047,42.378458,PC,variable star,1.0,1.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,24.004503,1.0,TOI-1415b,0.0325806560642645,5.01253521764709,0.37343425,0.37343425,0.447189208186579,0.033315629579883,0.033315629579883,24.82,29.29,-13.44,0.0780924533018624,0.0921566461406749,-0.0422869690724025,True,5.5,6.6,3.0,14.420489610654,0.00013366269,0.00013366269,0.1257611214300713,18813595982.782818,19.17268237809381,0.0,90,0.0,0.0,255928.1697141032,188.02016198265628,1030.7857540818743,2458745.710132,0.0012723141,0.0012723141,0.10614991495779,0.0041824129999999,0.0041824129999999,5.1737619000589,0.16458076,0.16458076,18625.54284021204,18625.54284021204,2458752.9203768056,40.0,41.0,0.2,0.8,2.3,,3.0,18.0,34.0,32.0,118.0,230.0,Transit,3.0,18.0,34.0,0,0,0,2
418959198,TOI-1424,4528.99,104.619,104.619,0.799965,0.0529221,0.0529221,0.71,0.0819022,0.0819022,4.48318,0.0859122,0.0859122,86.8203,0.2944,0.2944,-0.0636122,0.0225416,0.0225416,10.5152,11.308,10.5152,9.586,9.035,8.955,8.88,8.966,8.889,344.907267,36.517666,PC,L1 candidate; multiple stars in pixel; slightly asymmetric transit shape,2.0,2.0,2.0,4.0,4.0,4.0,10.0,3.0,2.0,11.5034075,1.0,TOI-1424b,0.0344387716468909,3.0050335022849097,0.32920432,0.32920432,0.2680915931981674,0.0293696927403345,0.0293696927403345,12.48,8.05,-4.87,0.0392664712815166,0.0253281325173244,-0.0153227335850149,True,5.9,3.799999999999999,2.299999999999999,4.8962483678637,1.614971e-05,1.614971e-05,0.0503427691473846,7531171069.590398,13.532234750503909,0.0,90,0.0,0.0,130094.01022870211,95.57485173866736,870.565800783916,2459827.504099,0.003595862,0.003595862,0.11860289925467,0.010618893,0.010618893,2.3624180129156,0.20173548,0.20173548,8504.70484649616,8504.70484649616,2459829.952223184,91.0,93.0,0.2,0.8,2.3,,7.0,75.0,150.0,100.0,655.0,1263.0,Transit,7.0,75.0,150.0,0,0,0,1
356158613,TOI-1449,5780.0,,,0.604385,0.0249697,0.0249697,0.591652,0.0246673,0.0246673,4.64751,0.0177883,0.0177883,56.3228,0.0867,0.0867,,,,10.745,12.52,10.745,9.518,8.831,8.71,8.635,8.658,8.517,300.708664,39.668371,PC,potential multi; crowded field,1.0,1.0,2.0,4.0,4.0,4.0,5.0,2.0,17.0,11.532655,2.0,TOI-1449c,0.0264444954613248,1.743330153196181,2.003733,2.003733,0.155529766268961,0.1787613921459743,0.1787613921459743,6.01,2.43,-1.7400000000000002,0.0189095747116919,0.0076456350331799,-0.0054746522459806,True,4.1,1.6000000000000003,1.2000000000000002,2.3691848773674,8.631766e-06,8.631766e-06,0.0291984778796519,4368030118.47699,10.388430620813509,0.0,90,0.0,0.0,586028.271341568,430.5314675877424,1268.0543515493916,2458683.580594,0.001140328,0.001140328,0.069931134020403,0.0083682495,0.0083682495,1.6840374313705,0.55001986,0.55001986,6062.5347529338,6062.5347529338,2458684.765186439,326.0,326.0,0.2,0.8,2.3,,5.0,55.0,108.0,48.0,345.0,683.0,Transit,5.0,55.0,108.0,0,0,0,1
265612438,TOI-145,5507.0,64.5,64.5,1.585,0.08,0.08,0.97,0.117664,0.117664,4.02478,2.0,2.0,438.421,8.695,8.695,,,,11.6789,12.342,11.6789,11.041,10.709,10.61,10.563,10.64,10.665,333.174716,-55.978803,PC,Some confusion about whether source is this star or the close pair of equal brightness stars to the NE (260985864)- but difference image seems to indicate source is more likely to be this star.,3.0,4.0,3.0,3.0,4.0,4.0,3.0,1.0,10.0,22.0,1.0,TOI-145b,0.0581033561853358,10.045259601377982,0.524885,0.524885,0.896179576225996,0.0468271837198567,0.0468271837198567,191.28,346.77,-123.35,0.6018341848340151,1.0910604364015652,-0.3881025026101827,True,72.4,131.2,46.69999999999999,5.13002,3e-05,3e-05,0.0576354976787339,8622147729.473387,7.819233633440379,0.0,90,0.0,0.0,852300.0409218679,626.1506575496111,1392.5730423324942,2459060.6424,0.00377,0.00377,0.3376,0.000201525,0.000201525,4.78,0.69,0.69,17208.0,17208.0,2459063.20741,95.0,93.0,0.2,0.8,2.3,,15.0,205.0,412.0,4.0,31.0,66.0,Eclipse,4.0,31.0,66.0,0,0,0,1
294179385,TOI-1454,6075.0,137.6,137.6,1.14394,0.0547236,0.0547236,1.136,0.159092,0.159092,4.37664,0.08,0.08,289.372,2.668,2.668,,,,11.1612,11.241,11.1612,10.63,10.32,10.291,,,,300.842307,53.294181,PC,match to FP TOI 1310.01; this is the correct source,3.0,4.0,3.0,4.0,4.0,4.0,7.0,20.0,8.0,123.13828,1.0,TOI-1454b,0.1165261549614377,14.539763471390009,0.6610956,0.6610956,1.2971530436534522,0.0589791004078778,0.0589791004078778,379.14,514.52,-218.24,1.1929078462879992,1.6188609618402208,-0.6866598311280606,True,160.3,217.6,92.29999999999998,2.679416818208,1.9578429e-06,1.9578429e-06,0.03940630552653,5895099398.922534,7.4074014584523376,0.0,90,0.0,0.0,1406701.7643252355,1033.4473687878065,1578.331932183505,2459422.312812,0.0001975931,0.0001975931,1.3578344790097,0.010518082,0.010518082,2.9888009579319,0.02203985,0.02203985,10759.68344855484,10759.68344855484,2459423.6525204093,444.0,443.0,0.2,0.8,2.3,,2.0,21.0,42.0,1.0,2.0,3.0,Eclipse,1.0,2.0,3.0,0,0,0,3
431514478,TOI-1475,10012.0,185.641,185.641,1.88016,0.0501608,0.0501608,2.565,0.341555,0.341555,4.29876,0.0639379,0.0639379,294.237,3.405,3.405,,,,8.77994,8.79,8.77994,8.695,8.708,8.687,8.691,8.701,8.652,357.001275,49.790533,PC,Significant scattered light; only two transits; period could be doubled; second transit deeper than the first one; low priority,1.0,1.0,3.0,4.0,4.0,4.0,5.0,1.0,3.0,8.222785,1.0,TOI-1475b,0.0268046067829593,5.497116344919525,5.2599535,5.2599535,0.4904207150384829,0.4692624268218822,0.4692624268218822,28.04,36.8,-15.9,0.0882237063087922,0.115785748650626,-0.0500269946615476,True,4.7,6.1000000000000005,2.6,8.4953513263453,0.0012701285,0.0012701285,0.1115379061695813,16685833265.305763,12.75648689612818,0.0,90,0.0,0.0,3500861.836390045,2571.9427849316708,1982.1672644449768,2458767.618296,0.0017830785,0.0017830785,0.071848694478907,0.00962614,0.00962614,0.90605545859811,0.4871705,0.4871705,3261.799650953196,3261.799650953196,2458771.8659716635,61.0,57.0,0.2,0.8,2.3,,9.0,113.0,227.0,66.0,531.0,1059.0,Transit,9.0,113.0,227.0,0,0,0,1
252616865,TOI-1482,6720.0,174.1,174.1,1.79401,0.07,0.07,1.43,0.239364,0.239364,4.08576,0.09,0.09,318.277,2.953,2.953,,,,10.0687,10.547,10.0687,9.572,9.405,9.349,9.315,9.346,9.292,345.994881,52.562695,PC,Possible companion detected in Speckle imaging (0.55 arcsec),3.0,4.0,3.0,4.0,4.0,4.0,8.0,5.0,5.0,145.0,1.0,TOI-1482b,0.0869195029898353,17.00876469852359,0.684563,0.684563,1.517422958144314,0.0610727252042186,0.0610727252042186,338.99,357.88,-174.01000000000002,1.0665818188879277,1.1260164056273383,-0.547496688116724,True,95.5,100.9,49.1,5.7121916,2.92e-05,2.92e-05,0.0704722180133971,10542493758.310398,8.446883213753317,0.0,90,0.0,0.0,1619946.9080375573,1190.1100234209207,1634.9558530847469,2459872.298444,0.0016023,0.0016023,0.7555,0.0215162,0.0215162,4.775,0.937,0.937,17190.0,17190.0,2459875.1545398,105.0,106.0,0.2,0.8,2.3,,1.0,10.0,20.0,1.0,1.0,3.0,Eclipse,1.0,1.0,3.0,0,0,0,3
