Star Name,Star Mass [Ms],Star Mass Error Lower [Ms],Star Mass Error Upper [Ms],Star Temperature [K],Star Temperature Error Lower [K],Star Temperature Error Upper [K],Star Radius [Rs],Star Radius Error Lower [Rs],Star Radius Error Upper [Rs],Star Distance [pc],Star Distance Error Lower [pc],Star Distance Error Upper [pc],Star log(g),Star log(g) Error Lower,Star log(g) Error Upper,Gaia ID,Star H Mag,Star J Mag,Star K Mag,Star V Mag,Star Gaia Mag,Star W1 Mag,Star W2 Mag,Star W3 Mag,Star W4 Mag,Star T Mag,Star Metallicity,Star Metallicity Error Lower,Star Metallicity Error Upper,Metallicity Ratio,Star Age [Gyr],Star Age Error Lower [Gyr],Star Age Error Upper [Gyr],Star Spectral Type,Star RA,Star Dec,Planet Name,Planet Radius [Re],Planet Radius Error Upper [Re],Planet Radius Error Lower [Re],Planet Radius [Rj],Planet Radius Error Upper [Rj],Planet Radius Error Lower [Rj],Planet Mass [Me],Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Planet Mass [Mj],Planet Mass Error Upper [Mj],Planet Mass Error Lower [Mj],Mass Flag,RV Flag,RV Amplitude [m/s],Planet Period [days],Planet Period Error Lower [days],Planet Period Error Upper [days],Planet Temperature [K],Transit Temperature [K],Eclipse Temperature [K],Planet Semi-major Axis [AU],Planet Semi-major Axis [m],Planet-Star Separation Transit [m],Planet-Star Separation Eclipse [m],Planet Albedo,Molecular Weight,Transit Duration [s],Impact Parameter,Heat Redistribution Factor,Inclination,Inclination Error Upper,Inclination Error Lower,Eccentricity,Eccentricity Error Upper,Eccentricity Error Lower,Eccentricity Flag,Periastron,Periastron Error Upper,Periastron Error Lower,Transit Mid Time [JD - 2450000],Transit Mid Time Error Upper [days],Transit Mid Time Error Lower [days],Transit Mid Time Flag,Eclipse Mid Time [JD - 2450000],Eclipse Duration [s],Transit Flag,Transit Depth [%],Transit Depth Error Upper [%],Transit Depth Error Lower [%],"Known (Y=1,N=0)",Discovery Year,FGS1_Flag,FGS2_Flag,FGS_Flag,Tier 1 Transits,Tier 1 Eclipses,Tier 2 Transits,Tier 2 Eclipses,Tier 3 Transits,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,Max Tier
Qatar-7,1.41,-0.03,0.03,6387,-38,38,1.56,-0.02,0.02,705.981,-24.305,26.066,4.2,-0.03,0.03,Gaia DR2 2878923523472328704,11.599,11.85900021,11.56099987,13.02999973,12.9275,11.481,11.504,11.252,8.969,0,0.276,-0.071,0.071,[Fe/H],1.69,-0.25,0.25,F4 V,358.5151344,37.0218242,Qatar-7 b,19.05526724,0.336269422,-0.336269422,1.7,0.03,-0.03,597.5174044,79.45710165,-79.45710165,1.88,0.25,-0.25,0,1,239,2.032046,-1.40E-05,9.70E-06,1982.442541,1982.442541,1982.442541,0.035233207,5267364519,5267364519,5267364519,0.3,2.3,12886.78324,0.08,1,89,-1,1,0,,,0,,,,8043.32075,0.00016,-0.00016,0,8044.336773,12886.78324,1,1.227301,0.016869,-0.016869,1,2019,1,0,1,5,1,68,3,135,6,Eclipse,1,3,6,2
Qatar-8,1.03,-0.05,0.05,5738,-51,51,1.32,-0.02,0.02,281.498,-2.543,2.588,4.21,-0.02,0.02,Gaia DR2 1076515002779544960,10.005,10.29599953,9.937000275,11.71000004,11.3494,9.898,9.926,9.88,8.881,0,0.025,-0.071,0.071,[Fe/H],8.3,-2.1,2.1,G0 V,157.4123405,70.5270835,Qatar-8 b,14.40354024,0.246597576,-0.246597576,1.285,0.022,-0.022,117.9143388,19.70536121,-19.70536121,0.371,0.062,-0.062,0,1,47.7,3.71495,-0.001,0.001,1411.820244,1411.820244,1411.820244,0.047442894,7092712724,7092712724,7092712724,0.3,2.3,14546.19841,0.096,1,89.29,-0.7,0.7,0,,,0,,,,8210.8398,0.00085,-0.00085,0,8212.697275,14546.19841,1,1.262,1.30E-05,-1.30E-05,1,2019,0,0,0,1,1,3,3,6,5,Eclipse,1,3,5,2
Qatar-9,0.72,-0.02,0.02,4309,-31,31,0.7,-0.01,0.01,213.771,-0.834,0.84,4.61,-0.01,0.01,Gaia DR2 1048109222955337600,11.235,11.83500004,11.10400009,14.023,13.6871,11.037,11.122,11.01,9.005,0,0.252,-0.076,0.076,[Fe/H],7.5,-4.5,4.5,K5 V,160.748095,60.9641194,Qatar-9 b,11.30986156,0.15692573,-0.15692573,1.009,0.014,-0.014,378.2158038,50.85254506,-50.85254506,1.19,0.16,-0.16,0,1,259,1.540731,-3.80E-05,3.80E-05,1098.964292,1098.964292,1098.964292,0.02341633,3500741362,3500741362,3500741362,0.3,2.3,6772.896866,0.097,1,89.23,-0.64,0.64,0,,,0,,,,8227.75643,0.00027,-0.00027,0,8228.526796,6772.896866,1,2.731,0.00011,-0.00011,1,2019,1,0,1,8,1,107,7,218,13,Eclipse,1,7,13,2
TIC 257060897,1.32,-0.04,0.04,5988,-140,140,1.82,-0.05,0.05,505.703,-5.025,5.126,3.93,-0.08,0.08,Gaia DR2 1697129530714536320,10.446,10.6960001,10.38700008,11.81000042,11.6659,10.348,10.375,10.399,9.518,0,,,,,3.47,-0.32,0.32,,227.5321527,72.7103128,TIC 257060897 b,16.70138129,0.448359229,-0.448359229,1.49,0.04,-0.04,212.9450324,9.534852198,-9.534852198,0.67,0.03,-0.03,0,1,74,3.660028,-6.00E-06,6.00E-06,1668.205127,1677.728252,1660.601162,0.051023593,7628027126,7543758382,7700170302,0.3,2.3,16639.92862,0.42,1,86,-0.7,0.7,0.03,-0.02,0.02,0,20,-72,72,8708.9983,0.0003,-0.0003,0,8710.828314,16984.94009,1,0.774972,0.003676,-0.003676,2,2021,0,0,0,2,1,14,4,27,8,Eclipse,1,4,8,2
TIC 237913194,1.03,-0.06,0.06,5788,-80,80,1.09,-0.01,0.01,306.063,-2.025,2.051,4.38,-0.02,0.02,Gaia DR2 4715813347286590080,10.571,10.8579998,10.48499966,12.05700016,11.9371,10.463,10.518,10.408,8.572,0,0.14,-0.05,0.05,[Fe/H],5.7,-1.7,1.7,G3,22.4458116,-60.7399096,TIC 237913194 b,12.52043148,0.605284959,-0.526822094,1.117,0.054,-0.047,617.2227656,29.24021341,-28.922385,1.942,0.092,-0.091,0,1,191.3,15.168865,-1.80E-05,1.80E-05,809.6679758,1099.837971,865.8097442,0.121200549,18119482040,9822502730,15850196056,0.3,2.3,7433.66442,0.9,1,87,-1.7,1.5,0.575,-0.011,0.011,0,24.1,-2.4,2.4,8319.15055,0.00077,-0.00077,0,8326.734982,11995.41926,1,0.781855,0.039222,-0.039222,2,2020,0,0,0,32,9,454,72,904,141,Eclipse,9,72,141,1
TOI-1064,0.75,-0.03,0.03,4734,-67,67,0.73,-0.01,0.01,68.0726,-0.3601,0.3639,4.6,-0.06,0.06,Gaia DR2 6683371847364921088,8.628,9.097000122,8.470000267,10.94999981,10.6491,8.41,8.477,8.406,8.141,0,0.05,-0.08,0.08,[Fe/H],9.4,-3.8,3.8,,296.0039349,-47.5620305,TOI-1064 c,2.656528433,0.044835923,-0.044835923,0.237,0.004,-0.004,2.50130956,1.798908781,-1.999140677,0.00787,0.00566,-0.00629,0,1,0.85,12.226574,-4.30E-05,4.60E-05,653.762121,668.4933164,644.0773522,0.094438061,14118490137,13506831970,14550287670,0.1,2.3,8224.858214,0.753,1,88.455,-0.056,0.058,0.088,-0.064,0.081,0,25,-16,22,9043.51289,0.00069,-0.00067,0,9049.626177,8860.260742,1,0.124506,0.010974,-0.010974,2,2022,0,0,0,1,861,6,5173,11,9141,Transit,1,6,11,2
TOI-1130,0.68,-0.02,0.02,4250,-67,67,0.69,-0.02,0.02,58.2609,-0.1691,0.17,4.6,-0.02,0.02,Gaia DR2 6715688452614516736,8.493,9.055000305,8.350999832,11.59000015,10.9028,8.266,8.339,8.244,8.472,0,0.2,,,[Fe/H],8.2,-4.9,3.8,K7,286.3760037,-41.4376399,TOI-1130 c,16.8134711,3.026424797,-2.465975761,1.5,0.27,-0.22,309.564868,13.66662148,-13.98444989,0.974,0.043,-0.044,0,1,125.9,8.350381,-3.30E-05,3.20E-05,658.6202821,652.1240316,666.6755673,0.070886568,10597541964,10812716347,10345849141,0.1,2.3,7413.333859,0.995,1,87.43,-0.16,0.16,0.047,-0.027,0.04,0,-28,-55,24,8657.90461,0.00021,-0.00022,0,8662.079801,7413.333859,1,1.668,0.001514,-0.001514,2,2020,0,0,0,1,1,2,2,3,3,Either,1,2,3,3
TOI-1107,1.35,-0.08,0.08,6311,-98,98,1.81,-0.06,0.06,281.314,-2.003,2.031,4.05,-0.04,0.04,Gaia DR2 5192364501633274880,9.322,9.545000076,9.204999924,10.55000019,10.3745,9.156,9.18,9.158,9.053001,0,-0.1,-0.09,0.09,[Fe/H],2.6,-0.2,0.2,F6 V,155.6078632,-82.2188693,TOI-1107 b,14.57167495,0.560449037,-0.560449037,1.3,0.05,-0.05,1064.725162,57.20911319,-57.20911319,3.35,0.18,-0.18,0,0,349,4.0782387,-2.50E-06,2.40E-06,1684.922964,1705.601019,1665.525531,0.055252229,8260208258,8063360483,8456066320,0.3,2.3,17826.41538,0.154,1,88.63,-0.96,0.89,0.025,-0.016,0.023,0,71.97,-42.43,20.48,9385.0123,0.0002,-0.0002,0,9387.051419,18694.60643,1,0.60032,0.0041,-0.0041,2,2022,0,0,0,20,1,195,2,383,4,Eclipse,1,2,4,2
TOI-1130,0.68,-0.02,0.02,4250,-67,67,0.69,-0.02,0.02,58.2609,-0.1691,0.17,4.6,-0.02,0.02,Gaia DR2 6715688452614516736,8.493,9.055000305,8.350999832,11.59000015,10.9028,8.266,8.339,8.244,8.472,0,0.2,,,[Fe/H],8.2,-4.9,3.8,K7,286.3760037,-41.4376399,TOI-1130 b,3.654127718,0.100880827,-0.100880827,0.326,0.009,-0.009,13.24390858,0,0,0.041669996,0,0,1,0,0,4.066499,-4.50E-05,4.60E-05,786.1598444,786.1598444,786.1598444,0.043877331,6559661022,6559661022,6559661022,0.3,2.3,7640.241452,0.48,1,87.98,-0.46,0.86,0.22,-0.11,0.11,0,,,,8658.74627,0.00072,-0.00068,0,8660.77952,7640.241452,1,0.21529,0.000198,-0.000198,2,2020,0,0,0,2,32,14,187,28,366,Transit,2,14,28,2
TOI-1136,1.02,-0.03,0.03,5770,-50,50,0.97,-0.04,0.04,84.5362,-0.1577,0.1583,4.47,-0.04,0.04,Gaia DR2 1677343097418015488,8.088,8.362999916,8.034000397,9.529999733,9.36789,7.954,7.986,7.961,8.041,0,0.07,-0.06,0.06,[Fe/H],0.7,-0.15,0.15,,192.1848981,64.8552755,TOI-1136 b,1.905526724,0.212970634,-0.14571675,0.17,0.019,-0.013,4.297036567,0,0,0.013519989,0,0,1,0,0,4.17278,-0.00018,0.00024,1172.669364,1186.186045,1160.463313,0.051098384,7639208482,7468162758,7802909397,0.3,2.3,7300.910631,0.705,1,86.44,-0.21,0.27,0.031,-0.021,0.038,0,45,-99,26,8486.157705,,,1,8488.244095,7628.160502,1,,,,2,2022,0,0,0,10,269,92,1636,181,3263,Transit,10,92,181,1
TOI-1136,1.02,-0.03,0.03,5770,-50,50,0.97,-0.04,0.04,84.5362,-0.1577,0.1583,4.47,-0.04,0.04,Gaia DR2 1677343097418015488,8.088,8.362999916,8.034000397,9.529999733,9.36789,7.954,7.986,7.961,8.041,0,0.07,-0.06,0.06,[Fe/H],0.7,-0.15,0.15,,192.1848981,64.8552755,TOI-1136 f,3.878307333,0.112089807,-0.112089807,0.346,0.01,-0.01,14.66491251,0,0,0.046140975,0,0,1,0,0,26.3162,-0.0013,0.0017,675.8689058,678.6130433,673.3986276,0.174423754,26076351265,25873025944,26275269280,0.1,2.3,17617.09843,0.42,1,89.38,-0.17,0.22,0.012,-0.0097,0.019,0,140,-88,89,9594.183463,0.002909,-0.002909,0,9607.341563,17890.98833,1,0.08,4.40E-05,-4.40E-05,2,2022,0,0,0,4,343,21,1480,39,2513,Transit,4,21,39,1
TOI-1136,1.02,-0.03,0.03,5770,-50,50,0.97,-0.04,0.04,84.5362,-0.1577,0.1583,4.47,-0.04,0.04,Gaia DR2 1677343097418015488,8.088,8.362999916,8.034000397,9.529999733,9.36789,7.954,7.986,7.961,8.041,0,0.07,-0.06,0.06,[Fe/H],0.7,-0.15,0.15,,192.1848981,64.8552755,TOI-1136 d,4.629309042,0.078462865,-0.067253884,0.413,0.007,-0.006,19.42527568,0,0,0.061118752,0,0,1,0,0,12.51937,-0.00041,0.00037,813.0612258,819.0020548,807.5124649,0.106294753,15891065594,15665685808,16114651769,0.3,2.3,14648.70285,0.24,1,89.41,-0.28,0.28,0.016,-0.01,0.013,0,118,-44,36,9612.447691,0.001448,-0.001448,0,9618.707376,15068.52289,1,0.232,0.000447,-0.000447,2,2022,0,0,0,2,47,10,208,20,396,Transit,2,10,20,2
TOI-1136,1.02,-0.03,0.03,5770,-50,50,0.97,-0.04,0.04,84.5362,-0.1577,0.1583,4.47,-0.04,0.04,Gaia DR2 1677343097418015488,8.088,8.362999916,8.034000397,9.529999733,9.36789,7.954,7.986,7.961,8.041,0,0.07,-0.06,0.06,[Fe/H],0.7,-0.15,0.15,,192.1848981,64.8552755,TOI-1136 c,2.880708048,0.056044904,-0.067253884,0.257,0.005,-0.006,8.760746018,0,0,0.02756439,0,0,1,0,0,6.25725,-0.00025,0.00017,1024.525816,974.6116046,1085.892416,0.066944132,10008147754,11062575264,8911397063,0.3,2.3,11801.47118,0.15,1,89.42,-0.55,0.39,0.117,-0.028,0.028,0,-113,-4,7.3,9627.527738,0.001895,-0.001895,0,9630.656363,11801.47118,1,0.058,3.40E-05,-3.40E-05,2,2022,0,0,0,4,56,31,304,59,571,Transit,4,31,59,1
TOI-1136,1.02,-0.03,0.03,5770,-50,50,0.97,-0.04,0.04,84.5362,-0.1577,0.1583,4.47,-0.04,0.04,Gaia DR2 1677343097418015488,8.088,8.362999916,8.034000397,9.529999733,9.36789,7.954,7.986,7.961,8.041,0,0.07,-0.06,0.06,[Fe/H],0.7,-0.15,0.15,,192.1848981,64.8552755,TOI-1136 e,2.634110472,0.067253884,-0.089671846,0.235,0.006,-0.008,7.5190196,0,0,0.023657481,0,0,1,0,0,18.7992,-0.0015,0.0017,710.0206056,692.5086531,729.5587985,0.139385123,20838075917,21911342427,19742347682,0.3,2.3,16006.53661,0.37,1,89.31,-0.18,0.26,0.057,-0.013,0.01,0,-66,-11,8,8697.755807,0.00257,-0.00257,0,8707.155407,16006.53661,1,0.062859,0.006171,-0.006171,2,2022,0,0,0,9,896,57,3965,109,6929,Transit,9,57,109,1
TOI-1181,1.19,-0.18,0.18,5990,-95,95,1.75,-0.09,0.09,302.819,-3.462,3.542,3.9,-0.15,0.15,Gaia DR2 2241587416546520320,9.327,9.546999931,9.220000267,10.57999992,10.4776,9.214,9.244,9.236,8.701,0,0.05,-0.1,0.1,[Fe/H],2.59,-0.51,0.43,F9 IV,297.2158166,64.3543506,TOI-1181 b,14.57167495,0.896718458,-0.896718458,1.3,0.08,-0.08,375.0375198,44.49597692,-44.49597692,1.18,0.14,-0.14,0,1,165.6,2.103195,-1.10E-05,1.20E-05,2002.55259,2002.55259,2002.55259,0.034068954,5093308641,5093308641,5093308641,0.3,2.3,14830.03238,0.19,1,87,-1.3,1.3,0,,,0,,,,8684.4058,0.0017,-0.0017,0,8685.457397,14830.03238,1,0.7117,0.002222,-0.002222,2,2022,0,0,0,3,1,24,1,48,2,Eclipse,1,1,2,3
TOI-122,0.31,-0.01,0.01,3403,-100,100,0.33,-0.01,0.01,62.118,-0.2151,0.2165,4.88,-0.05,0.05,Gaia DR2 6411096106487783296,11.02,11.53100014,10.77099991,15.526,14.3357,10.64,10.455,10.259,9.185,0,,,,,2,,,M3 V,332.9482355,-58.946085,TOI-122 b,2.723782318,0.179343692,-0.179343692,0.243,0.016,-0.016,7.916908832,0,0,0.024909381,0,0,1,0,0,5.07803,-1.50E-05,1.50E-05,490.6842186,490.6842186,490.6842186,0.039159836,5854395423,5854395423,5854395423,0.1,2.3,4379.161371,0.72,1,88.4,-0.4,0.6,0,,,0,,,,8425.602564,0.00063,-0.000633,0,8428.141579,4379.161371,1,0.56,,,2,2020,1,0,1,5,1985,63,15519,125,26811,Transit,5,63,125,1
TOI-1201,0.51,-0.02,0.02,3476,-51,51,0.51,-0.02,0.02,37.8871,-0.0516,0.0516,4.8,-0.04,0.04,Gaia DR2 5157183324996790272,8.876,9.527999878,8.645999908,12.26,12.0966,7.721,7.693,7.918,7.709,0,0.05,-0.16,0.16,[Fe/H],,,,M2.0 V,42.2476999,-14.5372835,TOI-1201 b,2.409930857,0.089671846,-0.089671846,0.215,0.008,-0.008,6.280289314,0.839066993,-0.880384686,0.01976,0.00264,-0.00277,0,1,4.65,2.4919863,-3.10E-06,3.00E-06,682.7740921,682.7740921,682.7740921,0.028761439,4299835148,4299835148,4299835148,0.3,2.3,5448.613281,0.404,1,88.11,-0.4,0.42,0,,,0,90,,,9169.23222,0.00052,-0.00054,0,9170.478213,5448.613281,1,0.209396,0.013435,-0.013435,2,2021,0,0,0,3,107,24,682,47,1255,Transit,3,24,47,1
TOI-1231,0.49,-0.02,0.02,3553,-52,51,0.48,-0.01,0.02,27.6227,-0.0609,0.0609,4.77,-0.04,0.03,Gaia DR2 5357465071715078016,8.285,8.876000404,8.069000244,12.30200005,11.36,,,,,0,0.041,-0.063,0.069,[Fe/H],,,,M3 V,156.74726,-52.4678724,TOI-1231 b,3.654127718,0.15692573,-0.14571675,0.326,0.014,-0.013,15.3987863,3.29905886,-3.29905886,0.04845,0.01038,-0.01038,0,1,5.6,24.245586,-6.60E-05,6.40E-05,339.9753729,342.350588,340.2791927,0.1293433,19336823358,19074702137,19307637387,0.1,2.3,11804.09631,0.27,1,89.73,-0.18,0.18,0.087,-0.061,0.12,0,176,-90,81,8685.1163,0.00048,-0.00049,0,8697.239093,11948.24483,1,0.492,0.027,-0.024,2,2021,0,0,0,2,10653,11,57145,20,147053,Transit,2,11,20,2
TOI-1246,0.87,-0.03,0.03,5151,-100,100,0.86,-0.05,0.05,169.422,-0.669,0.673,4.4,-0.1,0.1,Gaia DR2 1650110904522335744,10.003,10.294,9.906999588,11.8579998,11.7291,9.749,9.793,9.791,9.067,0,0.17,-0.06,0.06,[Fe/H],,,,K V,251.1158702,70.4299917,TOI-1246 b,3.015215817,0.056044904,-0.056044904,0.269,0.005,-0.005,8.101446084,1.099686287,-1.099686287,0.02549,0.00346,-0.00346,0,1,3.44,4.30744,-2.00E-05,2.00E-05,1001.544487,1001.544487,1001.544487,0.049496675,7399752973,7399752973,7399752973,0.3,2.3,8714.744784,0.49,1,87.9,-0.4,0.4,0,,,0,,,,8686.5658,0.001,-0.001,0,8688.71952,8714.744784,1,0.109484,0.002999,-0.002999,2,2022,0,0,0,7,205,86,1769,172,3382,Transit,7,86,172,1
TOI-1246,0.87,-0.03,0.03,5151,-100,100,0.86,-0.05,0.05,169.422,-0.669,0.673,4.4,-0.1,0.1,Gaia DR2 1650110904522335744,10.003,10.294,9.906999588,11.8579998,11.7291,9.749,9.793,9.791,9.067,0,0.17,-0.06,0.06,[Fe/H],,,,K V,251.1158702,70.4299917,TOI-1246 d,3.508410969,0.089671846,-0.089671846,0.313,0.008,-0.008,5.301377822,1.700381975,-1.700381975,0.01668,0.00535,-0.00535,0,1,1.66,18.6559,-0.00048,0.00048,654.2705507,654.2705507,654.2705507,0.131514612,19661434499,19661434499,19661434499,0.1,2.3,15554.14788,0.29,1,89.5,-0.2,0.2,0,,,0,,,,8688.9653,0.009,-0.009,0,8698.29325,15554.14788,1,0.149544,0.014862,-0.014862,2,2022,0,0,0,2,1335,20,8542,40,16914,Transit,2,20,40,2
TOI-1259 A,0.74,-0.06,0.06,4775,-100,100,0.71,-0.02,0.02,118.106,-0.372,0.375,4.61,-0.01,0.01,Gaia DR2 2294170838587572736,9.715,10.22599983,9.619000435,12.14400005,11.8104,9.535,9.605,9.536,9.568,0,-0.5,-0.5,0.5,[Fe/H],4.8,-0.8,0.7,,282.1001665,79.2564761,TOI-1259 A b,11.45557831,0.336269422,-0.30264248,1.022,0.03,-0.027,140.1623273,15.57359192,-14.93793511,0.441,0.049,-0.047,0,1,72,3.477978,-1.70E-06,1.90E-06,930.7022072,930.7022072,930.7022072,0.040664794,6079386761,6079386761,6079386761,0.3,2.3,8919.926807,0.065,1,89.7,-0.26,0.2,0,,,0,,,,8686.700531,9.70E-05,-0.000104,0,8688.43952,8919.926807,1,2.6759,0.0099,-0.01,2,2021,0,0,0,1,1,4,4,7,7,Either,1,4,7,2
TOI-125,0.86,-0.04,0.04,5320,-39,39,0.85,-0.01,0.01,111.059,-0.44,0.444,4.52,-0.02,0.02,Gaia DR2 4698692744355471616,9.112001,9.465999603,8.994999886,11.02000046,10.718,8.945,9.006,8.944,8.613,0,-0.02,-0.03,0.03,[Fe/H],6.8,-4.1,4.4,K0 V,23.5934253,-66.6763495,TOI-125 b,2.723782318,0.078462865,-0.078462865,0.243,0.007,-0.007,9.499891073,0.880384686,-0.880384686,0.02989,0.00277,-0.00277,0,1,4.11,4.65382,-0.00031,0.00033,1004.131481,962.1042627,1081.830515,0.051915375,7761348502,8456564134,6688361986,0.3,2.3,9697.655623,0.27,1,88.92,-0.6,0.71,0.194,-0.036,0.041,0,-37,-14,12,8355.35529,0.001,-0.001,0,8357.6822,9697.655623,1,0.087,0.0043,-0.004,2,2019,0,0,0,8,77,86,557,171,1106,Transit,8,86,171,1
TOI-125,0.86,-0.04,0.04,5320,-39,39,0.85,-0.01,0.01,111.059,-0.44,0.444,4.52,-0.02,0.02,Gaia DR2 4698692744355471616,9.112001,9.465999603,8.994999886,11.02000046,10.718,8.945,9.006,8.944,8.613,0,-0.02,-0.03,0.03,[Fe/H],6.8,-4.1,4.4,K0 V,23.5934253,-66.6763495,TOI-125 c,2.75740926,0.100880827,-0.100880827,0.246,0.009,-0.009,6.629900562,0.988446345,-0.988446345,0.02086,0.00311,-0.00311,0,1,2.25,9.15059,-0.00082,0.0007,801.5133212,827.9134349,778.0643137,0.081480872,12181390383,11420059438,12930259212,0.3,2.3,10194.89285,0.522,1,88.54,-0.19,0.41,0.066,-0.047,0.07,0,70,-110,100,8361.9085,0.0013,-0.0013,0,8366.483795,11543.0754,1,0.0891,0.006,-0.0057,2,2019,0,0,0,5,518,50,3114,100,6267,Transit,5,50,100,1
TOI-1260,0.68,-0.06,0.1,4227,-85,85,0.67,-0.01,0.01,73.5977,-0.1601,0.1607,4.57,-0.05,0.05,Gaia DR2 1053809778428567680,9.105,9.697999954,8.949999809,11.97299957,11.5743,8.891,8.964,8.88,9.215,0,-0.1,-0.07,0.07,[Fe/H],6.7,-5.2,5.1,K6 V,157.1440712,65.8541986,TOI-1260 d,3.116096643,0.078462865,-0.078462865,0.278,0.007,-0.007,11.83910815,7.789974246,-7.789974246,0.03725,0.02451,-0.02451,0,1,3.9,16.608164,-8.30E-05,8.30E-05,513.2782126,513.2782126,513.2782126,0.112109094,16760309488,16760309488,16760309488,0.1,2.3,11408.13365,0.53,1,89.14,-0.1,0.1,0,,,0,0,,,9062.017406,0.001309,-0.001309,0,9070.321488,11408.13365,1,0.1808,0.0078,-0.0078,2,2022,0,0,0,7,2285,67,16072,136,26968,Transit,7,67,136,1
TOI-1260,0.68,-0.06,0.1,4227,-85,85,0.67,-0.01,0.01,73.5977,-0.1601,0.1607,4.57,-0.05,0.05,Gaia DR2 1053809778428567680,9.105,9.697999954,8.949999809,11.97299957,11.5743,8.891,8.964,8.88,9.215,0,-0.1,-0.07,0.07,[Fe/H],6.7,-5.2,5.1,K6 V,157.1440712,65.8541986,TOI-1260 b,2.409930857,0.044835923,-0.044835923,0.215,0.004,-0.004,8.55911899,1.541467772,-1.541467772,0.02693,0.00485,-0.00485,0,1,4.93,3.127463,-5.00E-06,5.00E-06,840.9623007,840.9623007,840.9623007,0.036831653,5506332140,5506332140,5506332140,0.3,2.3,7388.913635,0.2,1,89.03,-0.61,0.61,0,,,0,0,,,9065.564269,0.000396,-0.000396,0,9067.128001,7388.913635,1,0.1082,0.0037,-0.0037,2,2021,0,0,0,8,151,93,1019,190,1980,Transit,8,93,190,1
TOI-1272,0.85,-0.05,0.05,4985,-121,121,0.79,-0.03,0.03,137.572,-0.401,0.403,4.55,-0.1,0.1,Gaia DR2 1556242405699527424,9.793,10.21800041,9.701000214,11.87800026,11.6,9.632,9.698,9.613,8.634,0,0.17,-0.06,0.06,[Fe/H],3.65,-0.98,4.17,,199.1962036,49.8610591,TOI-1272 b,4.13611389,0.212970634,-0.212970634,0.369,0.019,-0.019,24.59991867,2.301077664,-2.301077664,0.0774,0.00724,-0.00724,0,1,12.6,3.31599,-2.00E-05,2.00E-05,1017.560501,1224.128672,916.5754846,0.041254555,6167555930,4262842728,7603559987,0.3,2.3,5659.977692,0.45,1,87.70243573,,,0.338,-0.062,0.056,0,123.6,-11.5,11.5,8713.0253,0.0006,-0.0006,0,8714.683295,10095.60583,1,0.277,0.000487,-0.000487,2,2022,0,0,0,6,46,71,333,142,680,Transit,6,71,142,1
TOI-1268,0.96,-0.04,0.04,5300,-100,100,0.92,-0.06,0.06,109.557,-0.54,0.545,4.55,-0.1,0.1,Gaia DR2 1675923005135391488,9.034,9.399999619,8.911000252,10.92000008,10.692,8.886,8.941,8.846,8.878,0,0.36,-0.06,0.06,[Fe/H],0.245,-0.135,0.135,K1-K2,198.3885831,62.3053799,TOI-1268 b,9.101692354,0.605284959,-0.605284959,0.812,0.054,-0.054,96.400534,8.19997289,-8.298499696,0.30331,0.0258,-0.02611,0,1,31.7,8.1577094,-4.50E-06,4.50E-06,847.469853,822.6636204,880.9363142,0.078293556,11704886618,12424846036,10835440580,0.3,2.3,12343.21328,0.423,1,88.63,-0.3,0.32,0.105,-0.039,0.04,0,-40.6,-19.5,20.7,8711.7477,0.00021,-0.00021,0,8715.826555,12343.21328,1,0.8186,0.0205,-0.0192,2,2022,0,0,0,1,3,8,13,16,25,Transit,1,8,16,2
TOI-1266,0.45,-0.03,0.03,3600,-150,150,0.42,-0.02,0.02,36.0118,-0.0295,0.0295,4.85,-0.05,0.05,Gaia DR2 1678074272650459008,9.065,9.706000328,8.840000153,12.95100021,12.1222,8.715,8.612001,8.504,8.233,0,-0.5,-0.5,0.5,[Fe/H],7.9,-5.2,4.2,M3,197.9965833,65.8336973,TOI-1266 c,1.558048322,0.14571675,-0.134507769,0.139,0.013,-0.012,2.199372574,1.999140677,-1.500150079,0.00692,0.00629,-0.00472,0,1,0,18.80151,-0.00069,0.00067,355.7427228,356.0767975,356.0767975,0.106118095,15864655204,15839271756,15839271756,0.1,2.3,7945.826266,0.61,1,89.3,-0.1,0.1,0.04,-0.03,0.03,0,0,,,8821.5706,0.0034,-0.0029,0,8830.971355,7945.826266,1,0.12,0.017,-0.017,2,2020,0,0,0,6,237770,59,1670776,116,4284021,Transit,6,59,116,1
