TIC,Star Name,Planet Name,Star Temperature [K],Star Temperature Error Lower [K],Star Temperature Error Upper [K],Star Radius [Rs],Star Radius Error Lower [Rs],Star Radius Error Upper [Rs],Star log(g),Star log(g) Error Lower,Star log(g) Error Upper,Star Distance [pc],Star Distance Error Lower [pc],Star Distance Error Upper [pc],Star TESS Mag,Star RA,Star Dec,TFOPWG Disposition,Creation Date,Planet Radius [Re],Planet Radius Error Lower [Re],Planet Radius Error Upper [Re],Transit Mid Time,Transit Mid Time Error Lower [days],Transit Mid Time Error Upper [days],Transit Depth [%],Transit Depth Error Lower [%],Transit Depth Error Upper [%],Transit Duration [hr],Transit Duration Error Lower [hr],Transit Duration Error Upper [hr],Planet Period [days],Planet Period Error Lower [days],Planet Period Error Upper [days],Rp/Rs,TOI Disposition,EXOFOP Disposition,TFOP Master,TFOP SG1a,TFOP SG1b,TFOP SG2,TFOP SG3,TFOP SG4,TFOP SG5,Alerted,Updated,Public Comment,Sectors,FP_Flag,Known,EB,VS,NASA PC,Assumed Parameters,Star Mass [Ms],Star Metallicity,Star V Mag,Star T Mag,Star J Mag,Star H Mag,Star Ks Mag,Star W1 Mag,Star W2 Mag,Star W3 Mag,Mass Flag,Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Planet Mass [Me],Planet Mass [Mjup],Planet Mass Error Upper [Mjup],Planet Mass Error Lower [Mjup],Planet Radius [Rjup],Planet Radius Error Upper [Rjup],Planet Radius Error Lower [Rjup],Planet Semi-major Axis [au],Planet Semi-major Axis [m],a/Rs,Eccentricity,Inclination,Periastron,Impact Parameter,Planet Albedo,Heat Redistribution Factor,Mean Molecular Weight,Expected Radial Velocity Amplitude [m/s],Expected Radial Velocity Amplitude Error Upper [m/s],Expected Radial Velocity Amplitude Error Lower [m/s],Transit Duration T14 [s],Eclipse Duration E14 [s],Planet Insolation Flux [W/m2],Planet Insolation Flux [Earth],Eclipse Mid Time,Available Transits,Available Eclipses,Planet Temperature [K],Tier 1 Transits,Tier 2 Transits,Tier 3 Transits,Tier 1 Eclipses,Tier 2 Eclipses,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS1_Flag,FGS2_Flag,FGS_Flag,Max Tier
259165246,TOI-2831,TOI-2831.01,9669.0,-213.4,213.4,2.11264,-0.13,0.13,4.18111,-0.08,0.08,1402.73,-79.375,79.375,12.0778,113.519372,-15.933992,PC,04/06/2021 00:47,14.84500082,-0.925572,0.925572,2459251.166,-0.002239,0.002239,0.415,-0.000226816,0.000226816,3.101,-0.186,0.186,2.6926692,-1.03e-05,1.03e-05,0.064420494,PC,PC,3,4,3,3,4,4,4,2021-06-04 00:47:26+00,2021-06-04 00:47:26+00,found in faint-star QLP search,"[7, 34]",0,0,0,0,True,,2.47,,12.113,12.0778,11.836,11.848,11.815,11.78,11.818,11.848,True,490.12,-212.86,374.2,1.177364868,1.542089976,-0.669732458,1.324384543,0.082574145,-0.082574145,0.051209974,7660903114.0,5.212336776,0,90,0,0,0.2,0.8,2.3,94.1,123.3,53.6,11163.6,11163.6,18239310.24,13399.68972,2459252.513,168,168,2994.679353,17.0,249.0,497.0,4.0,36.0,72.0,Eclipse,4.0,36.0,72.0,0,0,0,1
238335094,TOI-2833,TOI-2833.02,5725.296454,,,1.0,,,,,,448.289,,,13.0718,120.662363,-49.593238,PC,15/06/2023 21:19,7.10827986,-1.2643977,1.2643977,2459964.103,-0.002708,0.002708,0.424685739,-0.033210052,0.033210052,2.1094288,-0.3179739,0.3179739,1.8947564,-0.0003977,0.0003977,0.065167917,PC,PC,3,4,3,3,4,4,4,2023-06-15 21:19:44+00,2023-06-15 16:49:41+00,no stellar radius; two stars within 1 sigma of centroid,[61],0,0,0,0,True,"Star Temperature, Star Mass, ",0.940237164,,13.594,13.0718,12.15,11.748,11.661,11.584,11.633,11.626,True,65.86,-24.87,39.97,0.125759684,0.207218734,-0.078249771,0.634159343,0.112802201,-0.112802201,0.029358527,4391973078.0,6.313027278,0,90,0,0,0.2,0.8,2.3,21.5,35.5,13.4,7593.94368,7593.94368,1527618.984,1122.280401,2459965.051,531,530,1611.254519,4.0,55.0,110.0,12.0,90.0,179.0,Transit,4.0,55.0,110.0,1,0,1,1
156172268,TOI-2834,TOI-2834.01,6122.0,-149.0,149.0,1.14568,-0.05,0.05,4.3829,-0.41,0.41,317.232,-2.935,2.935,11.288,124.385982,-28.046133,PC,04/06/2021 00:47,14.83896352,-0.683011,0.683011,2459245.467,-0.001042,0.001042,1.41,-0.000310085,0.000310085,3.239,-0.13,0.13,4.6391531,-7.3e-06,7.3e-06,0.118743421,PC,PC,3,4,3,3,4,4,4,2021-06-04 00:47:26+00,2021-06-04 00:47:26+00,found in faint-star QLP search,"[7, 8, 34]",0,0,0,0,True,,1.156,,12.066,11.288,10.744,10.51,10.412,10.383,10.448,10.408,True,491.58,-212.43,373.79,1.176074864,1.54668365,-0.668379527,1.32384593,0.060934265,-0.060934265,0.057150494,8549592174.0,10.72655006,0,90,0,0,0.2,0.8,2.3,130.1,171.1,74.0,11660.4,11660.4,691843.3356,508.2695514,2459247.786,109,109,1321.746885,2.0,30.0,59.0,1.0,4.0,8.0,Eclipse,1.0,4.0,8.0,0,0,0,2
144628120,TOI-2836,TOI-2836.01,6480.0,-88.9,88.9,1.18841,-0.05,0.05,4.40937,-0.48,0.48,388.876,-4.164,4.164,11.4675,121.482329,-30.93849,PC,04/06/2021 00:47,11.83804543,-0.556533,0.556533,2459251.668,-0.001089,0.001089,0.834,-0.000351279,0.000351279,3.112,-0.325,0.325,3.2379325,-5.9e-06,5.9e-06,0.0913236,PC,PC,3,4,3,3,4,4,4,2021-06-04 00:47:27+00,2021-06-04 00:47:27+00,found in faint-star QLP search,"[7, 8, 34]",0,0,0,0,True,,1.322,,11.878,11.4675,10.938,10.731,10.715,10.606,10.668,10.588,True,700.26,-260.57,415.04,1.305861878,2.203264357,-0.819844906,1.05612149,0.049650634,-0.049650634,0.047024751,7034802569.0,8.508707857,0,90,0,0,0.2,0.8,2.3,148.9,251.3,93.5,11203.2,11203.2,1380280.036,1014.036385,2459253.287,173,171,1570.826437,11.0,161.0,320.0,1.0,8.0,17.0,Eclipse,1.0,8.0,17.0,0,0,0,2
79930628,TOI-2841,TOI-2841.01,9394.0,-196.8,196.8,1.92086,-0.07,0.07,4.24948,-0.07,0.07,1246.64,-39.675,39.675,12.6313,120.820607,-42.411054,PC,04/06/2021 00:47,16.13443415,-0.696734,0.696734,2459964.5,-0.003279,0.003279,0.593,-0.000380898,0.000380898,4.258,-0.273,0.273,2.1663502,-1.19e-05,1.19e-05,0.077006493,PC,PC,3,4,3,3,4,4,4,2021-06-04 00:47:27+00,2023-08-10 09:58:29+00,found in faint-star QLP search,"[7, 8, 34, 61]",0,0,0,0,True,,2.39,,12.968,12.6313,12.141,12.063,11.981,11.886,11.918,12.521,True,407.78,-188.59,351.77,1.106792196,1.283019364,-0.593370498,1.439420277,0.062158551,-0.062158551,0.04381439,6554539498.0,4.904835751,0,90,0,0,0.2,0.8,2.3,97.3,112.7,52.1,15328.8,15328.8,18352461.74,13482.81759,2459965.584,407,408,2999.323593,5.0,66.0,131.0,1.0,12.0,23.0,Eclipse,1.0,12.0,23.0,0,0,0,2
175604949,TOI-2847,TOI-2847.01,5329.0,-125.5,125.5,0.872571,-0.05,0.05,4.52025,-0.08,0.08,259.399,-2.244,2.244,12.2224,116.689433,-39.131536,PC,04/06/2021 00:47,12.32531381,-0.697666,0.697666,2459250.188,-0.000478,0.000478,1.677,-0.000710379,0.000710379,2.131,-0.202,0.202,2.648845,-2.1e-06,2.1e-06,0.129499035,PC,PC,3,4,3,3,4,4,4,2021-06-04 00:47:28+00,2021-06-04 00:47:28+00,found in faint-star QLP search; CTOI from Olmschenk et al. (2021),"[7, 8, 34]",0,0,0,0,True,,0.92,,13.012,12.2224,11.401,11.03,10.891,10.83,10.913,10.871,True,698.29,-264.34,425.81,1.339748088,2.197066044,-0.831706652,1.099592738,0.062241699,-0.062241699,0.036456009,5453741327.0,8.984041656,0,90,0,0,0.2,0.8,2.3,208.0,341.2,129.2,7671.6,7671.6,566062.6148,415.8635005,2459251.512,289,288,1257.172417,6.0,92.0,185.0,1.0,6.0,11.0,Eclipse,1.0,6.0,11.0,0,0,0,2
174206540,TOI-2851,TOI-2851.01,7141.0,-122.0,122.0,1.65591,,,4.20139,,,926.193,-16.2915,16.2915,13.0923,113.85425,-40.877509,PC,04/06/2021 00:47,15.79785508,,,2459247.745,-0.002871,0.002871,0.765,-0.000291448,0.000291448,4.145,-0.21,0.21,4.8257226,-2.17e-05,2.17e-05,0.087464278,PC,PC,3,4,3,3,4,4,4,2021-06-04 00:47:29+00,2021-06-04 00:47:29+00,found in faint-star QLP search,"[7, 8, 34]",0,0,0,0,True,,1.59,,13.797,13.0923,12.325,12.04,11.971,11.892,11.922,12.29,True,427.7,-194.74,358.1,1.126708603,1.345694693,-0.612720562,1.409392653,,,0.065243846,9760340386.0,8.472395707,0,90,0,0,0.2,0.8,2.3,99.5,118.8,54.1,14922.0,14922.0,2053395.871,1508.547592,2459250.158,186,186,1734.766071,10.0,143.0,286.0,3.0,25.0,50.0,Eclipse,3.0,25.0,50.0,1,0,1,1
50989813,TOI-2854,TOI-2854.01,9267.0,-180.1,180.1,2.45768,-0.22,0.22,4.02808,-0.1,0.1,1961.51,-173.31,173.31,12.5461,109.100834,-4.730664,PC,04/06/2021 00:47,13.48392335,-1.35697,1.35697,2459227.231,-0.002666,0.002666,0.253,-0.000649645,0.000649645,1.419,-0.259,0.259,0.9008643,-4.6e-06,4.6e-06,0.050299105,PC,PC,3,4,3,3,4,4,4,2021-06-04 00:47:29+00,2021-06-04 00:47:29+00,found in faint-star QLP search,"[7, 33]",0,0,0,0,True,,2.35,,12.677,12.5461,12.321,12.269,12.251,12.206,12.22,12.242,True,596.0,-239.2,399.56,1.257156351,1.875225712,-0.752607366,1.202957135,0.121060963,-0.121060963,0.024273766,3631303717.0,2.123807918,0,90,0,0,0.2,0.8,2.3,149.7,223.2,89.6,5108.4,5108.4,92696679.8,68100.53294,2459227.682,444,443,4496.416651,104.0,1543.0,3080.0,6.0,85.0,175.0,Eclipse,6.0,85.0,175.0,1,0,1,1
419148828,TOI-2857,TOI-2857.01,8038.0,-141.3,141.3,1.50848,-0.0535025,0.0535025,4.37103,-0.08,0.08,802.97,-16.0935,16.0935,12.4644,120.614522,-35.485708,APC,04/06/2021 00:47,7.967222195,-0.9599996,0.9599996,2459962.906,-0.002518,0.002518,0.234462498,-0.036359625,0.036359625,1.1570716,-0.1381888,0.1381888,0.6216031,-0.0001083,0.0001083,0.048421328,PC,APC,3,4,3,3,4,4,4,2021-06-04 00:47:30+00,2023-07-12 13:24:08+00,found in faint-star QLP search; possible secondary; period updated to 2x alerted period (0.3 days) with spoc-s61-b0A,"[7, 8, 34, 61]",0,0,0,0,True,,1.95,,12.899,12.4644,11.897,11.651,11.572,11.028,11.071,10.954,True,111.77,-40.57,63.68,0.200359687,0.351667748,-0.127647495,0.710789178,0.085645575,-0.085645575,0.017808837,2664164134.0,2.538630055,0,90,0,0,0.2,0.8,2.3,30.6,53.6,19.4,4165.45776,4165.45776,36719008.82,26975.98312,2459963.217,1019,1019,3567.247936,8.0,116.0,232.0,6.0,80.0,159.0,Eclipse,6.0,80.0,159.0,0,0,0,1
157655504,TOI-2859,TOI-2859.01,6551.0,-133.0,133.0,1.72664,-0.08,0.08,4.0972,-0.09,0.09,1047.94,-20.155,20.155,12.9395,107.27446,-39.164377,PC,04/06/2021 00:47,21.62991809,-0.960825,0.960825,2459253.079,-0.000836,0.000836,1.319,-0.00019361,0.00019361,3.5,-0.108,0.108,3.9589903,-6.1e-06,6.1e-06,0.114847725,PC,PC,3,4,3,3,4,4,4,2021-06-04 00:47:30+00,2021-06-04 00:47:30+00,found in faint-star QLP search,"[6, 7, 33, 34]",0,0,0,0,True,,1.36,,13.529,12.9395,12.386,12.114,12.036,12.026,12.063,12.135,True,210.05,-120.81,286.29,0.900769076,0.660891209,-0.380110769,1.929695358,0.085719212,-0.085719212,0.054274414,8119336764.0,6.759222672,0,90,0,0,0.2,0.8,2.3,94.3,69.1,39.8,12600.0,12600.0,2284747.524,1678.512373,2459255.059,230,229,1781.739568,2.0,28.0,55.0,1.0,10.0,21.0,Eclipse,1.0,10.0,21.0,1,0,1,2
2758565,TOI-287,TOI-287.01,5807.0,-121.5,121.5,1.17009,-0.0698894,0.0698894,4.31866,-0.08,0.08,486.856,-17.7495,17.7495,12.3611,356.283058,-17.449264,PC,20/12/2018 19:42,15.63244573,-2.395861,2.395861,2459089.656,-0.000479,0.000479,1.500216596,-0.05035232,0.05035232,2.0137346,-0.0558842,0.0558842,3.7815683,-3.1e-06,3.1e-06,0.122483329,PC,PC,3,4,3,3,4,4,4,2018-12-20 19:42:35+00,2024-02-28 13:24:38+00,synchronized with stellar rotation; ~3000 ppm secondary in spoc-s1-s69,"[2, 29, 69]",0,0,0,0,True,,1.04,,13.064,12.3611,11.701,11.331,11.249,11.212,11.209,11.271,True,437.5,-198.21,360.5,1.134259848,1.376528941,-0.623638403,1.394635793,0.213744769,-0.213744769,0.048144214,7202271873.0,8.847656231,0,90,0,0,0.2,0.8,2.3,144.1,175.0,79.3,7249.44456,7249.44456,823117.9534,604.7117483,2459091.547,90,91,1380.456443,6.0,86.0,172.0,2.0,12.0,24.0,Eclipse,2.0,12.0,24.0,1,0,1,2
14709225,TOI-2870,TOI-2870.01,5409.0,-339.9,339.9,2.0,-0.24,0.24,,,,423.114,,,12.5266,111.797558,14.957871,PC,04/06/2021 00:47,19.40210795,-2.53078,2.53078,2459577.91,-0.001018,0.001018,0.791,-0.00171647,0.00171647,1.757,-0.406,0.406,5.7655904,-1.05e-05,1.05e-05,0.088938181,PC,PC,3,4,3,3,4,4,4,2021-06-04 00:47:31+00,2022-03-11 10:25:22+00,found in faint-star QLP search,"[7, 33, 44, 45, 46]",0,0,0,0,True,"Star Mass, ",2.092524354,,12.972,12.5266,11.711,11.357,11.274,11.231,11.277,11.034,True,257.96,-141.34,309.49,0.973764439,0.811632927,-0.444705373,1.730943109,0.225781457,-0.225781457,0.080497929,12042318763.0,8.654821592,0,90,0,0,0.2,0.8,2.3,67.5,56.2,30.8,6325.2,6325.2,647430.7095,475.6413763,2459580.793,62,61,1300.088521,3.0,47.0,94.0,1.0,12.0,24.0,Eclipse,1.0,12.0,24.0,0,0,0,2
151930063,TOI-2872,TOI-2872.01,11632.0,-397.3,397.3,1.95222,-0.07,0.07,4.34556,-0.07,0.07,1142.16,-20.515,20.515,12.8919,119.619171,-35.664564,PC,04/06/2021 00:47,16.54923436,-0.763,0.763,2459963.999,-0.006022,0.006022,0.604,-0.000620624,0.000620624,2.584,-0.216,0.216,5.2201338,-2.86e-05,2.86e-05,0.077717437,PC,PC,3,4,3,3,4,4,4,2021-06-04 00:47:32+00,2023-07-12 13:25:04+00,found in faint-star QLP search,"[7, 8, 34, 61]",0,0,0,0,True,,3.08,,13.536,12.8919,11.982,11.843,11.7,11.586,11.587,11.881,True,383.04,-181.71,346.11,1.088983844,1.205178619,-0.571723597,1.476426337,0.068070418,-0.068070418,0.085694818,12819762351.0,9.439070142,0,90,0,0,0.2,0.8,2.3,60.3,66.7,31.6,9302.4,9302.4,11650243.6,8558.966724,2459966.609,122,123,2677.162845,5.0,68.0,135.0,3.0,23.0,46.0,Eclipse,3.0,23.0,46.0,0,0,0,1
385658469,TOI-2875,TOI-2875.01,8573.0,-166.5,166.5,2.71938,-0.28,0.28,3.89954,-0.11,0.11,1833.11,-181.87,181.87,12.5365,110.778713,-11.990525,PC,04/06/2021 00:47,17.2957754,-1.76604,1.76604,2459245.62,-0.004788,0.004788,0.34,-0.000500577,0.000500577,4.212,-0.397,0.397,3.4142143,-2.9e-05,2.9e-05,0.058309519,PC,PC,3,4,3,3,4,4,4,2021-06-04 00:47:32+00,2021-06-04 00:47:32+00,found in faint-star QLP search,"[7, 34]",0,0,0,0,True,,2.14,,12.726,12.5365,12.129,12.069,12.032,11.983,12.029,12.283,True,344.11,-169.98,335.58,1.055852759,1.08269114,-0.53481689,1.543028382,0.157555807,-0.157555807,0.057191874,8555782508.0,4.522388141,0,90,0,0,0.2,0.8,2.3,85.8,88.0,43.5,15163.2,15163.2,14973167.86,11000.18591,2459247.327,124,126,2850.584433,16.0,227.0,452.0,5.0,44.0,88.0,Eclipse,5.0,44.0,88.0,0,0,0,1
10827386,TOI-2876,TOI-2876.01,5137.0,-125.6,125.6,0.922991,-0.05,0.05,4.44519,-0.08,0.08,225.744,-1.5105,1.5105,11.7038,110.247353,-21.114638,PC,04/06/2021 00:47,9.82821381,-0.582738,0.582738,2459248.364,-0.000677,0.000677,0.953,-0.000340232,0.000340232,1.918,-0.158,0.158,6.2996307,-8.6e-06,8.6e-06,0.097621719,PC,PC,3,4,3,3,4,4,4,2021-06-04 00:47:32+00,2021-06-04 00:47:32+00,found in faint-star QLP search,"[7, 33, 34]",0,0,0,0,True,,0.866,,12.401,11.7038,10.937,10.55,10.443,10.379,10.485,10.325,True,313.08,-110.9,172.35,0.542273744,0.985059842,-0.348930422,0.876816014,0.051988492,-0.051988492,0.063640988,9520556307.0,14.82664388,0,90,0,0,0.2,0.8,2.3,65.7,119.3,42.2,6904.8,6904.8,179446.0426,131.8318106,2459251.514,82,77,943.3506212,7.0,99.0,199.0,7.0,62.0,122.0,Eclipse,7.0,62.0,122.0,0,0,0,1
140019355,TOI-2885,TOI-2885.01,9608.0,-286.3,286.3,2.28057,-0.12,0.12,4.11115,-0.07,0.07,1301.56,-58.995,58.995,11.7507,115.517784,-18.889988,PC,04/06/2021 00:47,16.04429918,-1.11963,1.11963,2459241.058,-0.003212,0.003212,0.416,-0.000953769,0.000953769,2.37,-0.526,0.526,6.3350651,-3.15e-05,3.15e-05,0.064498062,PC,PC,3,4,3,3,4,4,4,2021-06-04 00:47:33+00,2021-06-04 00:47:33+00,found in faint-star QLP search,"[7, 34]",0,0,0,0,True,,2.45,,12.07,11.7507,11.509,11.532,11.519,11.438,11.463,11.632,True,412.1,-190.58,353.91,1.113525389,1.296611604,-0.599631739,1.431378959,0.09988687,-0.09988687,0.090341353,13514874115.0,8.518175712,0,90,0,0,0.2,0.8,2.3,67.3,78.4,36.2,8532.0,8532.0,6658625.783,4891.82531,2459244.226,72,74,2327.79483,20.0,288.0,574.0,8.0,68.0,136.0,Eclipse,8.0,68.0,136.0,0,0,0,1
318796593,TOI-2886,TOI-2886.01,6141.0,-168.1,168.1,1.21724,-0.06,0.06,4.33327,-0.09,0.09,413.673,-6.706,6.706,11.7858,110.007657,-10.569841,PC,04/06/2021 00:47,19.47726747,-0.936438,0.936438,2459251.74,-0.000272,0.000272,2.152,-0.000178771,0.000178771,2.625,-0.046,0.046,1.6020002,-1.3e-06,1.3e-06,0.146696967,PC,PC,3,4,3,3,4,4,4,2021-06-04 00:47:33+00,2021-06-04 00:47:33+00,found in faint-star QLP search,"[7, 33, 34]",0,0,0,0,True,,1.164,,12.265,11.7858,11.206,10.977,10.918,10.853,10.892,10.89,True,256.72,-140.41,308.71,0.971310284,0.807731451,-0.441779265,1.737648403,0.083543546,-0.083543546,0.028193069,4217623103.0,4.980461059,0,90,0,0,0.2,0.8,2.3,152.5,126.8,69.3,9450.0,9450.0,3249183.383,2387.044719,2459252.541,266,265,1945.760242,1.0,4.0,9.0,1.0,1.0,1.0,Eclipse,1.0,1.0,1.0,0,0,0,3
134183038,TOI-2887,TOI-2887.01,7185.0,-122.0,122.0,1.1499,,,4.52357,,,781.709,-11.117,11.117,13.3009,121.985508,-39.014522,PC,04/06/2021 00:47,18.01099301,-0.3699572,0.3699572,2459966.388,-0.001571,0.001571,2.062024443,-0.053202606,0.053202606,3.7931445,-0.1162211,0.1162211,4.9182798,-0.0002914,0.0002914,0.143597508,PC,PC,3,4,3,3,4,4,4,2021-06-04 00:47:34+00,2024-01-16 20:46:24+00,found in faint-star QLP search,"[7, 8, 34, 61, 62]",0,0,0,0,True,,1.61,,13.876,13.3009,12.662,12.409,12.309,12.259,12.314,12.846,True,310.3,-158.97,325.99,1.025679245,0.976312984,-0.500175556,1.606835933,0.033005427,-0.033005427,0.066349834,9925793860.0,12.4074683,0,90,0,0,0.2,0.8,2.3,89.2,85.0,43.6,13655.3202,13655.3202,981279.4882,720.9066846,2459968.847,141,142,1442.348435,2.0,33.0,65.0,2.0,15.0,29.0,Eclipse,2.0,15.0,29.0,1,0,1,2
342167886,TOI-2891,TOI-2891.01,6693.0,-139.8,139.8,1.81199,-0.16,0.16,4.07404,-0.11,0.11,627.007,-44.5875,44.5875,11.7498,122.890573,-57.315237,PC,04/06/2021 01:29,18.6248575,-1.54523,1.54523,2460015.955,-0.001628,0.001628,0.888,-0.000113094,0.000113094,4.843,-0.122,0.122,17.3076615,-3.05e-05,3.05e-05,0.094233752,PC,PC,3,4,3,3,4,4,4,2021-06-04 01:29:21+00,2023-10-02 15:14:38+00,found in faint-star QLP search,"[8, 9, 10, 34, 35, 36, 37, 62, 63]",0,0,0,0,True,,1.42,,11.878,11.7498,11.114,10.898,10.843,10.782,10.806,10.701,True,285.0,-150.46,318.32,1.001546726,0.896710282,-0.473400102,1.661601349,0.137856424,-0.137856424,0.147215496,22023124801.0,17.47033126,0,90,0,0,0.2,0.8,2.3,62.3,55.8,29.4,17434.8,17434.8,372645.0339,273.767361,2460024.609,71,71,1132.283705,3.0,46.0,92.0,4.0,29.0,57.0,Eclipse,4.0,29.0,57.0,0,0,0,1
310537530,TOI-2896,TOI-2896.01,5434.0,-122.0,122.0,3.36039,,,,,,1362.17,-24.81,24.81,12.8047,128.916062,-62.114976,PC,04/06/2021 01:29,18.58176334,,,2460042.381,-0.002721,0.002721,0.257,-0.000835241,0.000835241,1.589,-0.418,0.418,1.3475728,-5.6e-06,5.6e-06,0.050695167,PC,PC,3,4,3,3,4,4,4,2021-06-04 01:29:22+00,2023-10-02 11:07:25+00,found in faint-star QLP search,"[8, 9, 10, 11, 35, 36, 37, 62, 63, 64]",0,0,0,0,True,"Star Mass, ",5.120362032,,13.55,12.8047,11.928,11.542,11.41,11.369,11.4,11.28,True,287.39,-151.19,319.14,1.004126734,0.904230063,-0.475696939,1.657756739,,,0.041155687,6156803204.0,2.63356223,0,90,0,0,0.2,0.8,2.3,62.2,56.0,29.5,5720.4,5720.4,7122589.937,5232.681167,2460043.055,924,924,2367.733636,49.0,732.0,1467.0,7.0,55.0,109.0,Eclipse,7.0,55.0,109.0,1,0,1,1
295093397,TOI-2901,TOI-2901.01,8097.0,-145.3,145.3,1.7218,-0.07,0.07,4.26057,-0.08,0.08,808.284,-19.375,19.375,11.9357,140.609503,-52.043622,PC,04/06/2021 01:29,22.21376842,-0.858242,0.858242,2459303.995,-0.001022,0.001022,1.399,-0.000328565,0.000328565,4.283,-0.121,0.121,4.6086828,-1e-05,1e-05,0.11827933,PC,PC,3,4,3,3,4,4,4,2021-06-04 01:29:23+00,2021-11-09 14:23:25+00,found in faint-star QLP search,"[9, 10, 35, 36]",0,0,0,0,True,,1.97,,12.355,11.9357,11.491,11.408,11.367,,,,True,202.11,-117.59,280.99,0.884093411,0.635909176,-0.369979516,1.981783086,0.076567354,-0.076567354,0.067952119,10165492378.0,8.486404185,0,90,0,0,0.2,0.8,2.3,68.7,49.4,28.8,15418.8,15418.8,3383369.331,2485.625754,2459306.299,191,192,1965.383408,1.0,5.0,11.0,1.0,3.0,6.0,Eclipse,1.0,3.0,6.0,0,0,0,2
268125229,TOI-2903,TOI-2903.01,5594.0,-127.9,127.9,0.925553,-0.05,0.05,4.5009,-0.08,0.08,381.002,-1.739,1.739,12.7318,116.065365,-51.874845,PC,04/06/2021 01:29,5.59372562,-0.341297,0.341297,2459964.22,-0.002788,0.002788,0.307,-0.000491927,0.000491927,1.81,-0.184,0.184,3.5947639,-2.01e-05,2.01e-05,0.055407581,PC,PC,3,4,3,3,4,4,4,2021-06-04 01:29:23+00,2023-10-02 17:10:52+00,found in faint-star QLP search; low SNR,"[7, 8, 9, 34, 35, 36, 61]",0,0,0,0,True,,0.99,,13.517,12.7318,11.931,11.563,11.435,11.438,11.502,11.59,True,38.27,-16.45,28.75,0.090457616,0.120410886,-0.051757488,0.499039632,0.030448531,-0.030448531,0.045772608,6847484633.0,10.63427214,0,90,0,0,0.2,0.8,2.3,12.1,16.1,6.9,6516.0,6516.0,490626.1296,360.4433403,2459966.018,345,346,1212.97983,10.0,151.0,300.0,79.0,547.0,1160.0,Transit,10.0,151.0,300.0,1,0,1,1
267536225,TOI-2904,TOI-2904.01,5673.0,-125.5,125.5,1.31169,-0.06,0.06,4.20673,-0.08,0.08,519.895,-3.389,3.389,12.5519,114.184839,-53.204584,PC,04/06/2021 01:29,7.224902274,-0.608834,0.608834,2459292.343,-0.007483,0.007483,0.255,-0.00120342,0.00120342,3.977,-1.172,1.172,7.5010022,-9.29e-05,9.29e-05,0.050497525,PC,PC,3,4,3,3,4,4,4,2021-06-04 01:29:23+00,2021-11-09 14:37:42+00,found in faint-star QLP search,"[7, 8, 9, 34, 35, 36]",0,0,0,0,True,,1.01,,13.288,12.5519,11.795,11.448,11.336,11.314,11.362,11.314,True,69.21,-26.01,41.62,0.130951165,0.217759013,-0.081836612,0.644563716,0.054316625,-0.054316625,0.075244071,11256352806.0,12.33515144,0,90,0,0,0.2,0.8,2.3,13.5,22.5,8.4,14317.2,14317.2,385702.1506,283.359901,2459296.094,166,166,1142.156309,9.0,127.0,252.0,65.0,483.0,983.0,Transit,9.0,127.0,252.0,1,0,1,1
192259856,TOI-2906,TOI-2906.01,6524.0,-121.0,121.0,1.09262,-0.05,0.05,4.48824,-0.09,0.09,591.529,-5.899,5.899,12.7318,137.390723,-37.796842,PC,04/06/2021 01:29,14.05605313,-0.596572,0.596572,2459277.553,-0.001512,0.001512,1.391,-0.000287436,0.000287436,3.008,-0.123,0.123,3.7062792,-8.9e-06,8.9e-06,0.117940663,PC,PC,3,4,3,3,4,4,4,2021-06-04 01:29:23+00,2021-06-04 01:29:23+00,found in faint-star QLP search,"[8, 9, 35]",0,0,0,0,True,,1.34,,13.183,12.7318,12.157,11.892,11.86,11.833,11.895,11.683,True,549.09,-227.91,388.62,1.222735262,1.727630346,-0.717085054,1.253999223,0.05322268,-0.05322268,0.051687728,7732374120.0,10.17235972,0,90,0,0,0.2,0.8,2.3,132.1,186.7,77.5,10828.8,10828.8,992227.1813,728.9495157,2459279.406,147,149,1446.398957,10.0,145.0,288.0,3.0,18.0,35.0,Eclipse,3.0,18.0,35.0,1,0,1,2
191671884,TOI-2908,TOI-2908.01,6788.0,-138.7,138.7,1.05703,-0.04,0.04,4.55425,-0.09,0.09,554.906,-5.5215,5.5215,12.6467,135.94385,-39.21708,PC,04/06/2021 01:29,6.388327618,-0.346715,0.346715,2459275.143,-0.005008,0.005008,0.307,-0.000440887,0.000440887,4.067,-0.502,0.502,5.4631023,-4.47e-05,4.47e-05,0.055407581,PC,PC,3,4,3,3,4,4,4,2021-06-04 01:29:24+00,2021-06-04 01:29:24+00,found in faint-star QLP search,"[8, 9, 35]",0,0,0,0,True,,1.46,,13.123,12.6467,12.052,11.781,11.716,11.311,11.363,11.31,True,51.87,-20.65,34.31,0.107951333,0.163201271,-0.064972166,0.569929396,0.030931894,-0.030931894,0.068868682,10302608228.0,14.0099914,0,90,0,0,0.2,0.8,2.3,9.7,14.6,5.8,14641.2,14641.2,613075.5914,450.4020489,2459277.874,105,106,1282.353913,6.0,92.0,183.0,63.0,434.0,864.0,Transit,6.0,92.0,183.0,1,0,1,1
