Star Name,Planet Name,FGS1_Signal,FGS2_Signal,Ch0_E1,Ch0_T1,Ch1_E1,Ch1_T1,Ch0_E2,Ch0_T2,Ch1_E2,Ch1_T2,Ch0_E3,Ch0_T3,Ch1_E3,Ch1_T3,Tier 1 Transits,Tier 2 Transits,Tier 3 Transits,Tier 1 Eclipses,Tier 2 Eclipses,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS1_Flag,FGS2_Flag,FGS_Flag,Star Mass [Ms],Star Mass Error Lower [Ms],Star Mass Error Upper [Ms],Star Temperature [K],Star Temperature Error Lower [K],Star Temperature Error Upper [K],Star Radius [Rs],Star Radius Error Lower [Rs],Star Radius Error Upper [Rs],Star Distance [pc],Star Distance Error Lower [pc],Star Distance Error Upper [pc],Star log(g),Star log(g) Error Lower,Star log(g) Error Upper,Gaia ID,Star H Mag,Star J Mag,Star K Mag,Star V Mag,Star Gaia Mag,Star W1 Mag,Star T Mag,Star Metallicity,Star Metallicity Error Lower,Star Metallicity Error Upper,Metallicity Ratio,Star Age [Gyr],Star Age Error Lower [Gyr],Star Age Error Upper [Gyr],Star Spectral Type,Star RA,Star Dec,Planet Radius [Re],Planet Radius Error Upper [Re],Planet Radius Error Lower [Re],Planet Radius [Rj],Planet Radius Error Upper [Rj],Planet Radius Error Lower [Rj],Planet Mass [Me],Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Planet Mass [Mj],Planet Mass Error Upper [Mj],Planet Mass Error Lower [Mj],Mass Flag,Planet Period [days],Planet Period Error Lower [days],Planet Period Error Upper [days],Planet Temperature [K],Planet Semi-major Axis [m],Planet Semi-major Axis [AU],Planet Albedo,Molecular Weight,Transit Duration [s],Impact Parameter,Heat Redistribution Factor,Inclination,Inclination Error Upper,Inclination Error Lower,Eccentricity,Eccentricity Error Upper,Eccentricity Error Lower,Eccentricity Flag,Periastron,Periastron Error Upper,Periastron Error Lower,Transit Mid Time [JD - 2450000],Transit Mid Time Error Upper [days],Transit Mid Time Error Lower [days],Transit Mid Time Flag,Eclipse Mid Time [JD - 2450000],Eclipse Duration [s]
175662091 b,175662091 b,229746.67568659154,362721.0376660021,619.8925030585261,9.143156056090042,78.77917099279054,15.021381514784977,7896.379270370424,125.2379547587409,565.8552473866474,138.96848325068973,16011.245162100446,244.43494145945536,1134.8323257154264,275.80695879401503,9.143156056090042,125.2379547587409,244.43494145945536,78.77917099279054,565.8552473866474,1134.8323257154264,Transit,9.0,125.0,244.0,0,0,0,1.14023,-0.156331,0.156331,6037.333333333333,-5896.5,6009.945,2.0262836666666666,-1.648143,1.712172,310.8813103578918,-9.64188365569738,9.64188365569738,3.812,-0.410837,0.410837,2469.0,0.0,9.63,9.246,10.737,10.5098,0.0,10.137,,,,,,,,,289.18517533700003,2.4782122688,6.262399869371582,0.0,0.0,0.5706934469220344,0.0,0.0,32.522058187001626,0.0,0.0,0.1023296793955604,0.0,0.0,1.0,14.453369726255875,,,1150.5246266309898,18149926715.94294,0.1214041920798858,0.3,2.3,22061.752520398142,0.7396076356842343,1.0,86.70776728232975,0.0,0.0,0.0089226150703653,0.0,0.0,0.0,0.0,0.0,0.0,8485.55901996838,,,1.0,8492.785704831507,22061.752520398142
118398190 b,118398190 b,505772.08509281545,809126.6565600553,9.222893177737328,4.580757935754577,8.097023415896023,6.751995087735288,113.06788719358002,58.741520634254194,68.04390915659326,60.53651965313983,225.16087747235912,114.37720595888717,134.6791461414354,119.84046592441719,4.580757935754577,58.741520634254194,114.37720595888717,8.097023415896023,68.04390915659326,134.6791461414354,Transit,5.0,59.0,114.0,0,0,0,1.09519,-0.135763,0.135763,5927.333333333333,-5791.75,6059.775,2.0252903333333334,-1.191147,1.303943,203.38438113671,-12.040409272927832,12.040409272927832,4.07056,-0.30004,0.30004,4374.0,0.0,9.396,9.006,10.53,10.3223,0.0,9.929,,,,,,,,,272.484476711,-54.37927489720001,3.669669370065237,0.0,0.0,0.3344175245195409,0.0,0.0,13.342422215061864,0.0,0.0,0.041981530805242,0.0,0.0,1.0,0.8538215299526121,,,2919.139218157028,2716267501.292253,0.0181690133865702,0.3,2.3,12805.535855304088,0.1816077079818875,1.0,84.59596826794257,0.0,0.0,0.0114652155016981,0.0,0.0,0.0,0.0,0.0,0.0,8484.731862999965,,,1.0,8485.15877376494,12805.535855304088
138803809 b,138803809 b,50872.03031820894,79300.88871377028,946.7489392402687,27.97108969480611,361.5228354747046,73.45582440904472,13131.41243629363,466.51473371036525,2767.021972538951,698.5040921355766,26297.659409159573,915.7950923150961,5419.54028681633,1388.153959524115,27.97108969480611,466.51473371036525,915.7950923150961,361.5228354747046,2767.021972538951,5419.54028681633,Transit,28.0,467.0,916.0,0,0,0,1.20889619083,-0.196165,0.196165,6103.777666666666,-5583.68,6173.92,1.2704133333333332,-0.9979856,1.220127,427.2915959437165,-40.49299257604605,40.49299257604605,4.2628,-2.00657,2.00657,1309.0,0.0,11.268,10.909,12.542,12.2676,0.0,11.842,,,,,,,,,294.910087096,39.7187875258,3.8918930174789472,0.0,0.0,0.3546687991068412,0.0,0.0,14.751027886474994,0.0,0.0,0.0464136662476441,0.0,0.0,1.0,3.4929568262870103,,,1464.303421148261,7180529344.002541,0.0480302966154016,0.3,2.3,12184.05041331606,0.0140424717272707,1.0,89.9009950022412,0.0,0.0,0.0668246182110307,0.0,0.0,0.0,0.0,0.0,0.0,8486.662267756183,,,1.0,8488.408746169327,12184.05041331606
157892266 b,157892266 b,97156.74878743669,137523.41690267,5344.921872040139,20.69864105539531,578.4128249570742,47.51685919130801,76976.62977377551,337.8312367733693,4002.7374971886034,455.95846193619377,158014.3408835764,661.7946090508448,7953.199730685856,907.0207148480985,20.69864105539531,337.8312367733693,661.7946090508448,578.4128249570742,4002.7374971886034,7953.199730685856,Transit,21.0,338.0,662.0,0,0,0,1.4629987936750002,-0.341558,0.341558,6860.666666666667,-6800.397,7153.333,1.5211563333333336,-1.26921,1.404371,456.6042819268889,-43.12646887924263,43.12646887924263,4.18721,-1.84659,1.84659,1335.0,0.0,10.66,10.432,11.381,11.3045,0.0,11.035,,,,,,,,,280.588792097,40.9052497608,5.469857838767109,0.0,0.0,0.4984689718468517,0.0,0.0,25.93493050992966,0.0,0.0,0.0816034799817175,0.0,0.0,1.0,16.075821459804043,,,1048.8433165148754,21171977249.17937,0.1416185769175877,0.3,2.3,17428.81341740325,0.6670368106969761,1.0,88.08985011278001,0.0,0.0,0.0056456131959239,0.0,0.0,0.0,0.0,0.0,0.0,8488.392237402033,,,1.0,8496.430148131934,17428.81341740325
119677606 b,119677606 b,201402.4358037628,317971.5238857778,194.6022592136365,10.406412744865106,77.78411781618232,18.73672032306837,2666.075595681061,164.90084512577533,647.772912680192,186.27580450370178,5310.376023529522,323.384761216443,1283.03281303013,371.2745627572332,10.406412744865106,164.90084512577533,323.384761216443,77.78411781618232,647.772912680192,1283.03281303013,Transit,10.0,165.0,323.0,0,0,0,1.09771983737,-0.136716,0.136716,5976.333333333333,-5919.333,6142.36,1.328145666666667,-1.469748,1.582588,217.63680722540064,-13.555933216546237,13.555933216546237,4.30896,-2.00387,2.00387,4372.0,0.0,9.671,9.284,10.624,10.5257,0.0,10.163,,,,,,,,,277.650198094,-55.9144644627,3.348344103263978,0.0,0.0,0.3051351043740585,0.0,0.0,11.305642608335514,0.0,0.0,0.0355728649404529,0.0,0.0,1.0,2.422195204294625,,,1683.042665769388,5447550237.01603,0.036438463123853,0.3,2.3,8535.267174136467,0.6920201309062541,1.0,83.26108892979394,0.0,0.0,0.0096537800384856,0.0,0.0,0.0,0.0,0.0,0.0,8485.832198107615,,,1.0,8487.043295709762,8535.267174136467
423084835 b,423084835 b,31670.309737424897,50000.669761416786,193.70493037000182,12.969139730457135,70.97702084549006,39.04873377183218,2629.682141775628,217.63410721628478,522.8036351985974,363.05185110912214,5390.1950320224705,426.9977613618972,1017.9879150971198,719.9315985601459,12.969139730457135,217.63410721628478,426.9977613618972,70.97702084549006,522.8036351985974,1017.9879150971198,Transit,13.0,218.0,427.0,0,0,0,1.131618161665,-0.151927,0.151927,6039.666666666667,-5922.0,6043.0,1.7293823333333334,-2.627556,2.736027,714.6343076122117,-17.40972780222822,17.40972780222822,4.29319,-2.0045,2.0045,377.0,0.0,11.336,11.041,12.334,12.221,0.0,11.845999999999998,,,,,,,,,116.120536314,28.4424793799,8.838676934768436,0.0,0.0,0.8054699654047247,0.0,0.0,58.71132351796744,0.0,0.0,0.1847334162535835,0.0,0.0,1.0,6.587735502088702,,,1383.4141079240508,10722318875.393908,0.0717211964909291,0.3,2.3,20906.11899324422,0.2058789379419636,1.0,88.67664124388503,0.0,0.0,0.1024134250284761,0.0,0.0,0.0,0.0,0.0,0.0,8485.431709646713,,,1.0,8488.725577397758,20906.11899324422
421075539 b,421075539 b,447230.2261026647,706081.2130186968,103.48013747663813,4.014566457306931,24.72093677872678,5.956898841672229,1169.963420154984,50.884077889988625,177.1037012129638,52.979607831153324,2332.2731467245603,99.02891911785073,350.25506921234387,104.83931931699573,4.014566457306931,50.884077889988625,99.02891911785073,24.72093677872678,177.1037012129638,350.25506921234387,Transit,4.0,51.0,99.0,0,0,0,1.33379,-0.275154,0.275154,6048.899333333334,-5789.4,6251.453,1.578134,-0.9454036,1.102331,173.53908115305796,-25.44152100086448,25.44152100086448,4.3614,-0.0098995,0.0098995,2105.0,0.0,9.707,9.401,10.939,10.5681,0.0,10.203,-0.291538,-0.00980581,0.00980581,,,,,,112.322804189,9.04793677121,4.385736096199754,0.0,0.0,0.3996727935359046,0.0,0.0,17.881343537262623,0.0,0.0,0.0562631104344217,0.0,0.0,1.0,4.479505784506364,,,1464.4665023468397,8758179999.76254,0.0585831438111206,0.3,2.3,15796.304866038168,0.1024581216154626,1.0,89.26427909475257,0.0,0.0,0.0059695264326378,0.0,0.0,0.0,0.0,0.0,0.0,8488.35440443037,,,1.0,8490.594157322625,15796.304866038168
423002918 b,423002918 b,80539.52918954275,128845.94050469363,0.3780710421583601,5.066453705616366,0.2850339271787748,11.101486202072286,5.876467618073904,81.35207628103925,2.427351106155215,107.2293506834641,11.655177258094879,159.56789732050294,4.821434378527374,213.41726110738776,5.066453705616366,81.35207628103925,159.56789732050294,1.0,2.427351106155215,4.821434378527374,Eclipse,1.0,2.0,5.0,0,0,0,1.203459198565,-0.136742,0.136742,5941.3,-5757.0,5848.333,1.9323293333333336,-1.944833,2.007031,486.2776732526613,-21.359345525180448,21.359345525180448,3.96,-0.18,0.18,437.0,0.0,11.139,10.784,12.394,12.1419,0.0,11.715,-0.4,-0.12,0.12,,,,,,95.9765528854,54.8217896852,18.006571380007145,0.0,0.0,1.6409415723137348,0.0,0.0,610.604951622563,0.0,0.0,1.9212501428292657,0.0,0.0,1.0,2.096858536988153,,,2085.3688087322557,5102165300.366968,0.0341281959890767,0.3,2.3,16482.92922198628,0.1796289323304748,1.0,87.28799894853199,0.0,0.0,0.0060560504275676,0.0,0.0,0.0,0.0,0.0,0.0,8484.992918079253,,,1.0,8486.041347347747,16482.92922198628
445392997 b,445392997 b,299664.11620200524,486124.43214081845,52.51784617345713,1.5966456729765273,8.438994548384828,2.49504576593789,642.2956539496566,21.377521936103882,59.67582296050649,22.909548906434523,1295.7835165624,41.68978590045479,121.15878409781605,45.433844441218206,1.5966456729765273,21.377521936103882,41.68978590045479,8.438994548384828,59.67582296050649,121.15878409781605,Transit,2.0,21.0,42.0,0,0,0,1.07825,-0.125454,0.125454,5806.900000000001,-5495.701,5734.0,1.449567,-1.423899,1.55006,183.1745555697645,-48.23752920337222,48.23752920337222,4.16489,-0.314671,0.314671,3609.0,0.0,9.276,8.863,10.24,10.2898,0.0,9.859,,,,,,,,,112.486091849,-51.1804237666,6.643641696383468,0.0,0.0,0.6054360722584297,0.0,0.0,35.96933588973326,0.0,0.0,0.1131764351598983,0.0,0.0,1.0,6.349359918069563,,,1242.765984745662,10294954530.185154,0.0688625721082619,0.3,2.3,17174.595479619238,0.2833669696652785,1.0,88.40982982339874,0.0,0.0,0.0823486800452042,0.0,0.0,0.0,0.0,0.0,0.0,8484.958084048238,,,1.0,8488.132764007272,17174.595479619238
461740422 b,461740422 b,157383.33245872334,236087.24083036106,39.86922471596765,2.9339222771803413,11.681254257939237,5.63158407766739,534.2039208337483,46.152645896438386,91.66772465052115,54.932527210493404,1070.2451249206056,90.44322277896653,180.6276518649748,109.39723431798774,2.9339222771803413,46.152645896438386,90.44322277896653,11.681254257939237,91.66772465052115,180.6276518649748,Transit,3.0,46.0,90.0,0,0,0,1.4087,-0.317575,0.317575,6437.717333333334,-5767.0,6262.525,1.6303336666666668,-1.483792,1.749734,338.80072077404174,-40.41289388269415,40.41289388269415,4.16288,-0.444051,0.444051,3189.0,0.0,10.152,9.867,11.229,11.0137,0.0,10.648,,,,,,,,,116.59132277,-86.1080219915,8.008205113774057,0.0,0.0,0.7297889427966203,0.0,0.0,49.32889479558164,0.0,0.0,0.1552118860480577,0.0,0.0,1.0,5.304901603583835,,,1483.7601832067382,9983642932.687298,0.0667802202855337,0.3,2.3,14231.693524147466,0.5972429682275292,1.0,86.110472186773,0.0,0.0,0.0903532548989662,0.0,0.0,0.0,0.0,0.0,0.0,8486.088079883251,,,1.0,8488.740530685043,14231.693524147466
441561363 b,441561363 b,808275.9434213105,1228579.16416259,139.92805395222774,2.8612302451634894,27.49659972212668,4.021978955108928,1507.2372660259755,33.90086708920045,185.4816345075379,34.25414198483428,2992.818647047488,65.79694847673315,370.1483959285732,67.57854745140317,2.8612302451634894,33.90086708920045,65.79694847673315,27.49659972212668,185.4816345075379,370.1483959285732,Transit,3.0,34.0,66.0,0,0,0,1.27103,-0.235574,0.235574,6289.141666666666,-6064.0,6192.1,1.2903563333333332,-1.254494,1.308055,115.26210402333156,-27.541090073646437,27.541090073646437,4.3189,-0.292401,0.292401,527.0,0.0,8.265,8.029,9.269,9.14036,0.0,8.769,,,,,,,,,107.282695561,77.3885381301,3.5743548367005595,0.0,0.0,0.3257314966832009,0.0,0.0,12.738253424619728,0.0,0.0,0.0400805318502787,0.0,0.0,1.0,4.387179737518035,,,1397.593442330042,8499763953.51327,0.0568546083847041,0.3,2.3,12522.967483750295,0.2976076789515907,1.0,88.19929245305782,0.0,0.0,0.1431919551482948,0.0,0.0,0.0,0.0,0.0,0.0,8487.416417234112,,,1.0,8489.61000710287,12522.967483750295
461740422 c,461740422 c,157383.33245872334,236087.24083036106,436.8920754195077,20.821169588253596,179.66983701893804,40.16725797058035,5984.541108611834,330.46036583896057,1467.9674541454488,393.3594834576373,11923.079033548156,647.758296754895,2908.3596517390492,783.5445152099454,20.821169588253596,330.46036583896057,647.758296754895,179.66983701893804,1467.9674541454488,2908.3596517390492,Transit,21.0,330.0,648.0,0,0,0,1.4087,-0.317575,0.317575,6437.717333333334,-5767.0,6262.525,1.6303336666666668,-1.483792,1.749734,338.80072077404174,-40.41289388269415,40.41289388269415,4.16288,-0.444051,0.444051,3189.0,0.0,10.152,9.867,11.229,11.0137,0.0,10.648,,,,,,,,,116.59132277,-86.1080219915,3.576753251926932,0.0,0.0,0.325950064625402,0.0,0.0,12.753456222924903,0.0,0.0,0.0401283669985814,0.0,0.0,1.0,3.5492083819828766,,,1696.467942613515,7637041495.963759,0.0510838896051087,0.3,2.3,12795.788446966197,0.5152818382669182,1.0,85.6122130881111,0.0,0.0,0.0520611445892665,0.0,0.0,0.0,0.0,0.0,0.0,8487.836672216188,,,1.0,8489.61127640718,12795.788446966197
421128484 b,421128484 b,47035.45379041132,76261.6831986918,6996.1607901093,25.273303136481438,907.8677487038336,65.81321877557468,101019.21009416711,422.3096946924799,6284.967062891367,628.5923584736298,207008.3127378974,829.0430310338223,12077.16174572369,1249.6102578018856,25.273303136481438,422.3096946924799,829.0430310338223,907.8677487038336,6284.967062891367,12077.16174572369,Transit,25.0,422.0,829.0,0,0,0,0.9877733021325,-0.0633884,0.0633884,5836.34,-5829.0,5875.0,0.9749757666666669,-0.9040578,0.918383,311.18191253367854,-20.76185050569321,20.76185050569321,4.42765,-0.0145521,0.0145521,2116.0,0.0,10.855,10.492,11.988,11.8187,0.0,11.409,-0.336667,-0.011547,0.011547,,,,,,112.511382594,11.4341425406,3.7226589258583833,0.0,0.0,0.3392464707505794,0.0,0.0,13.678306310587168,0.0,0.0,0.0430383800246715,0.0,0.0,1.0,6.353059847665187,,,1039.2564350755688,10002434253.454325,0.0669059147388249,0.3,2.3,9774.856837643649,0.6252082040936238,1.0,87.57077541432497,0.0,0.0,0.097549858439132,0.0,0.0,0.0,0.0,0.0,0.0,8486.85786933126,,,1.0,8490.034399255092,9774.856837643649
443153889 b,443153889 b,60327.77161650603,86327.96701240173,817.626438352247,46.472416964347204,379.3843165626172,122.55057671155875,11627.680697347729,764.477484725696,2927.9148390677183,1152.4798307576846,23341.187181101344,1497.6525158405022,5765.552340218991,2288.3754277945304,46.472416964347204,764.477484725696,1497.6525158405022,379.3843165626172,2927.9148390677183,5765.552340218991,Transit,46.0,764.0,1498.0,0,0,0,1.530545987615,-0.362104,0.362104,6757.0,-6279.5,6480.22,2.257041,-3.234059,3.444113,839.2111958758209,-25.726187797968667,25.726187797968667,4.17065,-1.76395,1.76395,2020.0,0.0,10.976,10.742,11.628,11.8476,0.0,11.478,,,,,,,,,95.4284224617,-6.03443528214,5.637946756810512,0.0,0.0,0.5137869403618854,0.0,0.0,27.265272376396723,0.0,0.0,0.0857893607122451,0.0,0.0,1.0,7.426715112468887,,,1615.496722798731,12844324943.00015,0.0859152170100344,0.3,2.3,25494.542659837178,0.092869424586178,1.0,89.34966817661851,0.0,0.0,0.0747894148183299,0.0,0.0,0.0,0.0,0.0,0.0,8486.532613849267,,,1.0,8490.245971405502,25494.542659837178
444910849 b,444910849 b,133929.95060230646,198446.51693745994,2.727062380947111,2.4008830631136484,2.2344584157247973,4.800069874739539,39.54222461306799,37.65933954781983,19.40252774502698,46.39641499149494,79.63232591937818,73.77899163666109,38.61944955770684,92.35162094204792,2.4008830631136484,37.65933954781983,73.77899163666109,2.2344584157247973,19.40252774502698,38.61944955770684,Eclipse,2.0,19.0,39.0,0,0,0,1.396553846675,-0.0879705,0.0879705,6459.346666666667,-6303.25,6409.0,2.5245903333333333,-2.163695,2.236905,584.0819244343386,-25.013908295674497,25.013908295674497,4.07196,-0.00947877,0.00947877,441.0,0.0,10.991,10.726,11.973,11.7992,0.0,11.457,-0.0303543,-0.00892841,0.00892841,,,,,,100.117124125,57.8047087074,11.717577087936936,0.0,0.0,1.0678245716303043,0.0,0.0,93.4377143139338,0.0,0.0,0.2939989620035894,0.0,0.0,1.0,2.549575508409508,,,2368.5046086211523,6107954511.245439,0.0408558830183641,0.3,2.3,18065.670302409413,0.5488238545377054,1.0,80.92239496654457,0.0,0.0,0.0321684314575916,0.0,0.0,0.0,0.0,0.0,0.0,8486.870010659099,,,1.0,8488.144798413303,18065.670302409413
445392452 b,445392452 b,96024.92953226037,144044.86442750072,1102.4067582192624,7.525038939970215,95.50739937704118,16.19676370923211,16253.702184566902,118.02408848033885,657.8582657454688,154.58955990941828,33235.14273102792,231.22914596812677,1320.3054633984284,307.46425706657305,7.525038939970215,118.02408848033885,231.22914596812677,95.50739937704118,657.8582657454688,1320.3054633984284,Transit,8.0,118.0,231.0,0,0,0,1.275326828775,-0.238316,0.238316,6360.0,-6275.25,6470.5,1.851735666666667,-1.23858,1.316854,492.6451153586139,-52.26662184514542,52.26662184514542,4.24044,-2.00871,2.00871,3606.0,0.0,11.179,10.936,12.172,12.0049,0.0,11.655,,,,,,,,,112.279404873,-53.6940989587,9.455721653666384,0.0,0.0,0.8617013439302618,0.0,0.0,65.77647234660242,0.0,0.0,0.2069636948650736,0.0,0.0,1.0,22.121274353073865,,,986.7990860129232,25021417327.089947,0.1673673399805347,0.3,2.3,24440.972786985327,0.6977681354403013,1.0,87.94175821089037,0.0,0.0,0.0020029054423973,0.0,0.0,0.0,0.0,0.0,0.0,8496.18485681247,,,1.0,8507.245493989007,24440.972786985327
453094876 b,453094876 b,105385.22237227636,181657.77299490586,7374.297480363816,66.10292691324275,1051.9255712785598,121.14626651128057,96716.42712188001,946.5829819249986,7488.372064189565,1138.5382244776915,196494.55003249695,1849.7368985915077,14737.839134216105,2262.308770357046,66.10292691324275,946.5829819249986,1849.7368985915077,1051.9255712785598,7488.372064189565,14737.839134216105,Transit,66.0,947.0,1850.0,0,0,0,1.276583226825,-0.158616,0.158616,5370.953333333334,-5054.77,5261.57,2.1291193333333336,-2.20016,2.383867,394.4840517704906,-55.89223698175288,55.89223698175288,3.91223,-0.2,0.2,3313.0,0.0,10.771,10.313,12.286,11.975,0.0,11.462,0.340359,-0.1,0.1,,,,,,114.111515904,-66.8237798597,3.579355013457371,0.0,0.0,0.3261871635470371,0.0,0.0,12.769947969370854,0.0,0.0,0.0401802577834998,0.0,0.0,1.0,10.996873142849948,,,1127.8271465192618,15707021368.2385,0.1050636880818628,0.3,2.3,28126.704594977324,0.2464636326649699,1.0,88.66855612446417,0.0,0.0,0.0085539719542462,0.0,0.0,0.0,0.0,0.0,0.0,8490.673786106985,,,1.0,8496.17222267841,28126.704594977324
445720073 b,445720073 b,171779.51213252835,271203.2401417047,1152.294991292963,22.050634955932622,217.12127310940093,38.284735983730506,14325.509877448687,308.9799381654131,1566.5271038226385,356.5871723622334,28779.26540941642,603.5362361733669,3109.8275699488017,708.139057942386,22.050634955932622,308.9799381654131,603.5362361733669,217.12127310940093,1566.5271038226385,3109.8275699488017,Transit,22.0,309.0,604.0,0,0,0,1.181641762325,-0.179594,0.179594,6043.955666666666,-5682.646,5889.333,2.126304,-3.597745,3.864216,377.2755619678518,-17.295016948768165,17.295016948768165,4.27285,-2.00577,2.00577,439.0,0.0,9.503,9.192,10.725,10.4116,0.0,10.026,,,,,,,,,90.5414972308,59.4733117595,4.6085600506840185,0.0,0.0,0.4199787741973063,0.0,0.0,19.29375436602068,0.0,0.0,0.0607072186901346,0.0,0.0,1.0,10.971455268484402,,,1285.7424644897862,15283966657.133757,0.1022338906831689,0.3,2.3,26357.889032161704,0.4765781685559871,1.0,87.35696924295904,0.0,0.0,0.146862112059101,0.0,0.0,0.0,0.0,0.0,0.0,8486.144169326872,,,1.0,8491.629896961114,26357.889032161704
445453040 b,445453040 b,319291.5339590939,526601.1456316349,14.848692893596095,14.615272166611241,9.947298927539801,20.81420822920585,157.95983483327257,159.19530699865456,73.20799072041463,168.20474640183133,309.7894011039457,307.78842914852976,143.94390240568282,330.8034337876713,14.615272166611241,159.19530699865456,307.78842914852976,9.947298927539801,73.20799072041463,143.94390240568282,Eclipse,10.0,73.0,144.0,0,0,0,1.04295,-0.124138,0.124138,5650.108333333334,-5260.925,5374.0,4.621248666666667,-3.554631,3.709075,545.450054255065,-32.434655943849904,32.434655943849904,3.38806,-0.521911,0.521911,3645.0,0.0,9.808,9.37,11.112,10.9946,0.0,10.489,,,,,,,,,112.666350523,-49.3660564012,8.380873988611777,0.0,0.0,0.76375031370522,0.0,0.0,53.49389543293276,0.0,0.0,0.168316935471799,0.0,0.0,1.0,4.709506768392459,,,2398.4084444255755,8342625711.227276,0.0558035164630587,0.3,2.3,32033.60143389412,0.793551122575665,1.0,72.19810014617023,0.0,0.0,0.1011088441128187,0.0,0.0,0.0,0.0,0.0,0.0,8484.677744785324,,,1.0,8487.03249816952,32033.60143389412
436332700 b,436332700 b,254210.2271983293,412387.72342268954,7024.343092477956,45.4149028971048,756.1133246111381,67.36900394800045,77954.29307762579,513.0783930350716,5220.818492228035,558.2720441070325,156151.71589801917,993.6846082537039,10308.740597305261,1100.0587860086514,45.4149028971048,513.0783930350716,993.6846082537039,756.1133246111381,5220.818492228035,10308.740597305261,Transit,45.0,513.0,994.0,0,0,0,1.1536781888199998,-0.163587,0.163587,5831.0,-5131.4,5523.0,2.3604933333333333,-4.09359,4.74223,323.8549169044225,-17.21687930708207,17.21687930708207,4.28387,-2.00502,2.00502,2191.0,0.0,8.718,8.251,10.223,9.87909,0.0,9.385,,,,,,,,,91.5729715516,10.966821758900002,3.63228556921058,0.0,0.0,0.3310107330955158,0.0,0.0,13.105458082235735,0.0,0.0,0.0412359302777196,0.0,0.0,1.0,18.135782243341605,,,1109.7895805894982,21197455662.246872,0.1417890010852633,0.3,2.3,37833.78292673524,0.2664791785885821,1.0,88.8173998692633,0.0,0.0,0.1062578230729677,0.0,0.0,0.0,0.0,0.0,0.0,8500.336422128603,,,1.0,8509.404313250274,37833.78292673524
470957381 b,470957381 b,66417.8103862766,110852.78075210366,589.7035027730685,2.4340918543469776,42.19330531784578,5.456419300368983,9486.359967933446,39.125073773161375,299.8440840628071,52.70957299231513,18868.913009504417,76.74622232545259,606.6272317029184,104.89954157894094,2.4340918543469776,39.125073773161375,76.74622232545259,42.19330531784578,299.8440840628071,606.6272317029184,Transit,2.0,39.0,77.0,0,0,0,1.033585170575,-0.123663,0.123663,5649.599999999999,-5347.667,5544.0,1.0901636666666668,-0.9622447,1.034197,273.7986576736621,-24.66219612241684,24.66219612241684,4.3468,-2.00358,2.00358,422.0,0.0,10.81,10.372,12.218,11.947,0.0,11.463,,,,,,,,,96.848600206,50.3416144983,8.042249159290039,0.0,0.0,0.7328913818116869,0.0,0.0,49.67455441861752,0.0,0.0,0.1562994936712243,0.0,0.0,1.0,9.959538414932982,,,908.8283385097096,13703753679.94693,0.0916639042136918,0.3,2.3,16181.836652797068,0.0308106892391404,1.0,89.90232609614138,0.0,0.0,0.0769367209443371,0.0,0.0,0.0,0.0,0.0,0.0,8492.263263827655,,,1.0,8497.243033035122,16181.836652797068
467120792 b,467120792 b,445297.7125429952,703626.5987452107,1.3130848349758666,2.599073369892337,0.9957429408724369,3.454665246289134,11.860986313746054,24.11946807387688,6.693413504981326,24.929637056192828,22.95421644948288,46.25051790575931,13.050640181967813,48.61584574817866,2.599073369892337,24.11946807387688,46.25051790575931,1.0,6.693413504981326,13.050640181967813,Eclipse,1.0,7.0,13.0,0,0,0,1.13081,-0.151522,0.151522,5972.0,-5742.967,6486.02,4.198316666666667,-2.418786,3.085186,461.0485425983925,-26.59738195828967,26.59738195828967,3.48498,-0.472849,0.472849,423.0,0.0,9.499,9.138,10.597,10.5331,0.0,10.093,,,,,,,,,90.7410163082,48.4168937419,11.237074545252524,0.0,0.0,1.024036302267223,0.0,0.0,87.08538309014159,0.0,0.0,0.2740115425786752,0.0,0.0,1.0,2.8595566506871464,,,2815.239264190809,6145543962.973501,0.0411073174780836,0.3,2.3,39508.76023022478,0.1503888707237428,1.0,85.9024374776215,0.0,0.0,0.0318431871759976,0.0,0.0,0.0,0.0,0.0,0.0,8485.839880078565,,,1.0,8487.26965840391,39508.76023022478
