Star Name,Star Mass [Ms],Star Mass Error Lower [Ms],Star Mass Error Upper [Ms],Star Temperature [K],Star Temperature Error Lower [K],Star Temperature Error Upper [K],Star Radius [Rs],Star Radius Error Lower [Rs],Star Radius Error Upper [Rs],Star log(g),Star log(g) Error Lower,Star log(g) Error Upper,Star Metallicity,Star Metallicity Error Lower,Star Metallicity Error Upper,Metallicity Ratio,Star Age [Gyr],Star Age Error Lower [Gyr],Star Age Error Upper [Gyr],Star Spectral Type,Star Rotational Velocity [km/s],Star Rotational Velocity Error Lower [km/s],Star Rotational Velocity Error Upper [km/s],Star Rotation Period [days],Star Rotation Period Error Lower [days],Star Rotation Period Error Upper [days],Star Distance [pc],Star Distance Error Lower [pc],Star Distance Error Upper [pc],Star Parallax [mas],Star Parallax Error Lower [mas],Star Parallax Error Upper [mas],HD ID,HIP ID,TIC ID,Gaia ID,Star B Mag,Star V Mag,Star H Mag,Star I Mag,Star J Mag,Star Ks Mag,Star u Mag,Star g Mag,Star r Mag,Star i Mag,Star z Mag,Star TESS Mag,Star Kepler Mag,Star Gaia Mag,Star W1 Mag,Star W2 Mag,Star W3 Mag,Star W4 Mag,Star RA,Star Dec,Proper Motion [mas/yr],Total Proper Motion Error Lower [mas/yr],Total Proper Motion Error Upper [mas/yr],RA Proper Motion [mas/yr],RA Proper Motion Error Lower [mas/yr],RA Proper Motion Error Upper [mas/yr],Dec Proper Motion [mas/yr],Dec Proper Motion Error Lower [mas/yr],Dec Proper Motion Error Upper [mas/yr],Planet Name,Planet Radius [Rjup],Planet Radius Error Lower [Rjup],Planet Radius Error Upper [Rjup],Planet Radius [Re],Rp/Rs,Rp/Rs Error Lower,Rp/Rs Error Upper,Msin(i) [Mjup],Msin(i) Error Lower [Mjup],Msin(i) Error Upper [Mjup],Planet Mass [Mjup],Planet Mass Error Lower [Mjup],Planet Mass Error Upper [Mjup],Planet Mass [Me],Planet Mass Error Upper [Me],Planet Mass Error Lower [Me],Mass Flag,Radial Velocity Amplitude [m/s],Radial Velocity Amplitude Error Lower [m/s],Radial Velocity Amplitude Error Upper [m/s],Expected Radial Velocity Amplitude [m/s],Expected Radial Velocity Amplitude Error Upper [m/s],Expected Radial Velocity Amplitude Error Lower [m/s],Planet Density [g/cm3],Planet Density Error Lower [g/cm3],Planet Density Error Upper [g/cm3],Planet Period [days],Planet Period Error Lower [days],Planet Period Error Upper [days],Planet Temperature [K],Planet Transit Temperature [K],Planet Eclipse Temperature [K],Planet Insolation Flux [W/m2],Planet Insolation Flux Error Upper [W/m2],Planet Insolation Flux Error Lower [W/m2],Planet Insolation Flux [Earth],Planet Insolation Flux Error Upper [Earth],Planet Insolation Flux Error Lower [Earth],Planet Semi-major Axis [au],Planet Semi-major Axis Error Lower [au],Planet Semi-major Axis Error Upper [au],Planet Semi-major Axis [m],a/Rs,a/Rs Error Lower,a/Rs Error Upper,Inclination,Inclination Error Lower,Inclination Error Upper,Eccentricity,Eccentricity Error Lower,Eccentricity Error Upper,Periastron,Periastron Error Lower,Periastron Error Upper,Projected Obliquity,Projected Obliquity Error Lower,Projected Obliquity Error Upper,True Obliquity,True Obliquity Error Lower,True Obliquity Error Upper,Transit,Transit Impact Parameter,Transit Mid Time,Transit Mid Time Error Lower [days],Transit Mid Time Error Upper [days],Transit Depth [%],Transit Depth Error Lower [%],Transit Depth Error Upper [%],Transit Duration [hrs],Transit Duration Error Lower [hrs],Transit Duration Error Upper [hrs],Transit Duration T14 [s],Transit Duration T12 [s],Transit Duration T23 [s],Eclipse,Eclipse Impact Parameter,Eclipse Depth [%],Eclipse Depth Error Lower [%],Eclipse Depth Error Upper [%],Eclipse Duration E14 [s],Eclipse Duration E12 [s],Eclipse Duration E23 [s],Eclipse Mid Time,Transit Flag,RV Flag,Survey,Discovery Year,Publication,Publication Date,Controversial Flag,Solution Type,Number of Transmission Spectra,Number of Emission Spectra,TTV Flag,Eclipse Flag,Publication Year,Publication Month,No. Desired Parameters,Prime Source,Inferred Parameters,ExoClock Orbital Parameters,ExoClock Priority,ExoClock Ephemeris,Uniform Stellar Parameters,Calculated Parameters,Planet Albedo,Mean Molecular Weight,Heat Redistribution Factor,Assumed Parameters,Replaced Values,Available Transits,Available Eclipses,Tier 1 Transits,Tier 2 Transits,Tier 3 Transits,Tier 1 Eclipses,Tier 2 Eclipses,Tier 3 Eclipses,Preferred Method,Tier 1 Observations,Tier 2 Observations,Tier 3 Observations,FGS1_Flag,FGS2_Flag,FGS_Flag,Max Tier
WASP-36,1.081,-0.034,0.034,5959.0,-134.0,134.0,0.985,-0.014,0.014,4.486,-0.009,0.009,-0.26,-0.1,0.1,[Fe/H],1.4,-3.4,1.5,,3.3,,1.2,,,,386.346,-5.123,5.261,2.55993,-0.0345167,0.0345167,,,TIC 13349647,Gaia DR2 5750936092375254016,13.376,12.836,11.353,,11.609,11.294,,,,,,12.212,,12.6284,11.152,11.202,11.27,8.902,131.5803897,-8.0269855,9.617265,-0.0436724,0.0436724,-4.07683,-0.0526758,0.0526758,-8.71041,-0.0414397,0.0414397,WASP-36b,1.327,-0.021,0.021,14.87431742995563,0.13677,-0.00056,0.00056,,,,2.361,-0.07,0.07,750.3928679700272,22.24798846162724,-22.24798846162724,False,391.5,-8.3,8.3,,,,1.26,-0.06,0.06,1.537365595,9.4e-08,9.4e-08,1742.4274553256166,1742.4274553256166,1742.4274553256166,2078508.69,188597.53,156709.13,1526.9969734583035,138.55504136079009,115.1279128033301,0.02677,-0.00028,0.00028,4004734998.639,5.848,-0.0542,0.0552,83.15,-0.13,0.13,0.0,,,0.0,,,,,,,,,True,0.6974935856665702,2456848.926095,5.6e-05,5.6e-05,1.9166387812176704,,,,,,6562.812796877581,1427.2610630481925,3708.290670781196,True,0.6974935856665702,,,,6562.812796877581,1427.2610630481925,3708.290670781196,2456849.694777797,1.0,1.0,SuperWASP,2011.0,<a refstr=MANCINI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.459.1393M/abstract target=ref>Mancini et al. 2016</a>,2016-06,0.0,Published Confirmed,1.0,2.0,False,True,2016,6,10,True,,False,low,True,False," Transit Impact Parameter, Transit Depth, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, Eccentricity, Periastron, ","Star Rotational Velocity [km/s], ",248.0,249.0,10.0,146.0,291.0,1.0,3.0,6.0,Eclipse,1.0,3.0,6.0,0,0,0,2
WASP-37,0.925,-0.12,0.12,5800.0,-150.0,150.0,1.003,-0.053,0.053,4.25,-0.15,0.15,-0.4,-0.12,0.12,[Fe/H],11.0,-4.0,3.0,,2.4,,1.6,,,,392.791,-7.526,7.822,2.51833,-0.0493415,0.0493415,,,TIC 368805700,Gaia DR2 3652176997218325888,13.305,12.815,11.181,,11.499,11.093,,,,,,12.1159,,12.542,11.072,11.091,11.182,9.294,221.9438866,1.0650227,33.3651712,-0.0668699,0.0668699,-28.0821,-0.0688852,0.0688852,18.0175,-0.0617008,0.0617008,WASP-37b,1.16,-0.06,0.07,13.00241764788887,0.1188481701653699,-0.0009676211239936,0.0012621145095568,,,,1.8,-0.17,0.17,572.0911318704146,54.030829121094726,-54.030829121094726,False,251.906094226739,,,,,,1.53,-0.2,0.16,3.57747894,4.3e-07,4.3e-07,1326.30781474279,1326.30781474279,1326.30781474279,839702.27,107786.77,90440.75,616.8955805020316,79.18661700127234,66.44319179021527,0.0446,-0.0019,0.0019,6672065033.22,9.561748896217772,,,88.82,-0.86,0.77,0.0,,,0.0,,,,,,,,,True,0.1969092000705164,2458021.72946,0.00018,0.00018,1.427,-0.023,0.03,3.1296,-0.0408,0.0432,11360.572193353824,1254.621922100664,8851.328349152494,True,0.1969092000705164,,,,11360.572193353824,1254.621922100664,8851.328349152494,2458023.51819947,1.0,1.0,SuperWASP,2010.0,<a refstr=SIMPSON_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010arXiv1008.3096S/abstract target=ref> Simpson et al. 2010 </a>,2011-01,0.0,Published Confirmed,0.0,0.0,False,False,2011,1,9,True,,False,medium,True,False," a/Rs, Transit Impact Parameter, Rp/Rs, Radial Velocity Amplitude, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, Eccentricity, Periastron, ","Star Age [Gyr], ",103.0,101.0,15.0,213.0,423.0,2.0,9.0,18.0,Eclipse,2.0,9.0,18.0,1,0,1,2
WASP-4,0.93,-0.053,0.054,5500.0,-100.0,100.0,0.903,-0.019,0.016,4.5,-0.2,0.2,-0.03,-0.09,0.09,[Fe/H],7.0,-2.9,2.9,G8,2.14,-0.35,0.38,22.2,-3.3,3.3,267.206,-3.67,3.771,3.71451,-0.0517115,0.0517115,,,TIC 402026209,Gaia DR2 6535499658122055552,13.514,12.483,10.842,,11.179,10.746,,,,,,11.8295,,12.3162,10.684,10.748,10.721,8.465,353.5629149,-42.0617794,88.072915,-0.0479378,0.0479378,9.87373,-0.052658,0.052658,-87.5177,-0.0478747,0.0478747,WASP-4b,1.341,-0.029,0.023,15.03124316018877,0.15275,-0.00024,0.00014,,,,1.25,-0.051,0.05,397.2855082433435,15.89142032973374,-16.209248736328416,False,242.1,-3.1,2.8,,,,,,,1.338231388,2.2e-08,2.2e-08,1653.6167772278231,1653.6167772278236,1653.6167772278236,1713063.78,120546.16,145625.74,1258.519254687861,88.56042910362835,106.9853906829833,0.0232,-0.00045,0.00044,3470670600.24,5.53128,-0.0113,0.01227,89.47,-0.24,0.51,0.0,,,0.0,,,,,,,,,True,0.0511649656806775,2456139.07356,2.4e-05,2.4e-05,2.3334,-0.0072,0.0044,2.12832,-0.000336,0.00192,7719.406259803779,1034.9327384896274,5649.540782824524,True,0.0511649656806779,,,,7719.406259803779,1034.9327384896274,5649.540782824524,2456139.742675694,1.0,1.0,SuperWASP,2007.0,<a refstr=TRIAUD_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010A&A...524A..25T/abstract target=ref>Triaud et al. 2010</a>,2010-12,0.0,Published Confirmed,3.0,5.0,False,True,2010,12,12,True,,False,low,True,False, ,0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, Eccentricity, Periastron, ","Star Age [Gyr], Star Rotation Period [days], ",317.0,316.0,2.0,16.0,31.0,1.0,1.0,2.0,Eclipse,1.0,1.0,2.0,0,0,0,3
WASP-41,0.81,-0.15,0.15,5545.0,-33.0,33.0,0.83,-0.04,0.04,4.53,-0.05,0.05,0.06,,,[Fe/H],9.8,-3.9,2.3,,1.6,,1.1,18.41,-0.05,0.05,163.371,-1.052,1.067,6.09247,-0.0393944,0.0393944,,,TIC 398943781,Gaia DR2 6160877943251930368,12.361,11.632,9.752,,10.096,9.677,,,,,,10.7875,,11.2823,9.646,9.689,9.64,8.712,190.6188034,-30.6398176,19.0618045,-0.068451,0.068451,14.9002,-0.076243,0.076243,11.8885,-0.0539861,0.0539861,WASP-41b,1.1,-0.05,0.05,12.32987880403255,0.1361915103276409,-0.0003671300793985,0.0003671300793985,,,,0.85,-0.11,0.11,270.1541456054736,34.96112472541423,-34.96112472541423,False,138.0,-2.0,2.0,,,,,,,3.05240175,1.8e-07,1.8e-07,1242.3869571939422,1242.3869571939424,1242.3869571939424,545848.93,39908.46,49480.79,401.013316944782,29.319144985331658,36.35155192655264,0.0384444827529219,,,5751212759.99999,9.96,-0.42,0.42,89.4,-0.3,0.3,0.0,,,0.0,,,6.0,-11.0,11.0,,,,True,0.1042989697978066,2457077.229441,7.1e-05,7.1e-05,1.9,-0.01,0.01,,,,9557.020930053222,1160.1947201075795,7236.631489838063,True,0.1042989697978067,,,,9557.020930053222,1160.1947201075795,7236.631489838063,2457078.755641876,1.0,1.0,SuperWASP,2012.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,2017-03,0.0,Published Confirmed,0.0,0.0,False,False,2017,3,10,True,,False,medium,True,False," Planet Semi-major Axis, Transit Impact Parameter, Rp/Rs, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, Eccentricity, Periastron, ","Star Age [Gyr], Star Rotational Velocity [km/s], Star Rotation Period [days], Projected Obliquity, ",119.0,120.0,1.0,10.0,20.0,1.0,2.0,4.0,Eclipse,1.0,2.0,4.0,0,0,0,2
WASP-42,0.884,,0.086,5200.0,,150.0,0.863,,0.041,,,,,,,,4.4,-3.4,4.4,,2.7,,0.4,,,,177.291,-1.301,1.32,5.612,-0.0413711,0.0413711,,,TIC 248075138,Gaia DR2 6139698733664726784,13.148,12.169,10.103,,10.542,10.033,,,,,,11.3728,,11.9686,9.923,9.986,9.876,9.382,192.981203,-42.0736165,50.0182912,-0.0614107,0.0614107,-49.7811,-0.0613869,0.0613869,4.86534,-0.0638574,0.0638574,WASP-42b,1.08,-0.057,0.057,12.105699189413777,0.1286022014723452,-0.0014385445807456,0.0014385445807456,,,,0.5,-0.035,0.035,158.9142032973374,11.12399423081362,-11.12399423081362,False,64.6847053020873,,,,,,0.528,-0.063,0.072,4.9816816,3.6e-07,3.6e-07,995.0657085808456,1003.5664820270722,990.1114705118516,249175.5,26859.13,21056.31,183.05924636762504,19.7323255933672,15.469226468425214,0.0548,-0.0017,0.0017,8197963314.360001,13.654417300980317,,,88.25,-0.23,0.27,0.06,-0.013,0.013,167.0,-26.0,26.0,,,,,,,True,0.4099513160988115,2456821.262602,7.2e-05,7.2e-05,1.65,-0.037,0.037,2.89032,-0.02232,0.02232,10406.752732212137,1400.053493327007,7606.645745558121,True,0.421168999565411,,,,10646.104452463458,1446.6868475850938,7752.7307572932705,2456823.568122412,1.0,1.0,SuperWASP,2012.0,<a refstr=LENDL_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012A%26A...544A..72L/abstract target=ref> Lendl et al. 2012 </a>,2012-08,0.0,Published Confirmed,0.0,0.0,False,False,2012,8,11,True,,False,low,True,False," a/Rs, Transit Impact Parameter, Rp/Rs, Radial Velocity Amplitude, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, ","Star Age [Gyr], ",83.0,82.0,1.0,8.0,15.0,1.0,7.0,14.0,Eclipse,1.0,7.0,14.0,0,0,0,2
WASP-43,0.688,-0.037,0.037,4500.0,-100.0,100.0,0.6506,-0.0054,0.0054,4.5,-0.2,0.2,-0.01,-0.15,0.15,[Fe/H],7.0,-7.0,7.0,,2.26,-0.54,0.54,15.6,-0.4,0.4,86.7467,-0.3257,0.3281,11.4991,-0.0431134,0.0431134,,,TIC 36734222,Gaia DR2 3767805209112436736,13.796,12.305,9.397,,9.995,9.267,,,,,,11.1184,,11.907,9.152,9.225,9.134,8.469,154.9081869,-9.8064431,56.8007302,-0.0677704,0.0677704,-42.0435,-0.069006,0.069006,-38.1925,-0.0662422,0.0662422,WASP-43b,1.006,-0.017,0.017,11.276234615324311,0.1588,-0.004,0.004,,,,1.998,-0.079,0.079,635.0211563761602,25.108444120979307,-25.108444120979307,False,551.0,-3.2,3.2,,,,2.43,-0.14,0.14,0.813474056,2.1e-08,2.1e-08,1427.3133293149904,1427.3133293149904,1427.3133293149904,952104.66,95598.76,92568.65,699.4731084023264,70.2325748690359,68.00647457823281,0.01504,-0.00029,0.00029,2249951975.328,4.97,-0.14,0.14,82.109,-0.088,0.088,0.0,,,90.0,,,3.5,-6.8,6.8,20.0,,,True,0.6823261087330228,2457202.184881,3.1e-05,3.1e-05,2.5248683027138474,,,1.164,-0.24,0.24,4282.52530347275,1021.4899005717882,2239.545502329174,True,0.6823261087330228,,,,4282.52530347275,1021.4899005717882,2239.545502329174,2457202.591618028,1.0,1.0,SuperWASP,2011.0,<a refstr=ESPOSITO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...601A..53E/abstract target=ref>Esposito et al. 2017</a>,2017-05,0.0,Published Confirmed,12.0,15.0,True,True,2017,5,11,True,,False,low,True,False," Transit Depth, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, Eccentricity, ","Star Age [Gyr], ",418.0,419.0,3.0,34.0,68.0,1.0,1.0,1.0,Eclipse,1.0,1.0,1.0,0,0,0,3
WASP-44,0.935,-0.052,0.054,5420.0,-100.0,100.0,0.906,-0.05,0.053,4.494,-0.044,0.044,-0.003,-0.1,0.1,[Fe/H],10.3,-5.0,2.7,G8 V,3.2,,0.9,,,,364.512,-5.49,5.656,2.71508,-0.0416225,0.0416225,,,TIC 12862099,Gaia DR2 2424406513428936832,13.823,13.096,11.408,,11.702,11.341,15.166,13.6646,13.0208,12.8951,12.7993,12.3993,,12.8964,11.246,11.301,11.345,8.756,3.9032733,-11.9382645,33.7099588,-0.053133,0.053133,15.2812,-0.0790062,0.0790062,-30.0474,-0.0440324,0.0440324,WASP-44b,1.1,-0.076,0.081,12.32987880403255,0.1248,-0.0023,0.0023,0.869,-0.062,0.063,0.87,-0.062,0.063,276.51071373736704,20.02318961546451,-19.70536120886984,False,138.0,-9.0,8.0,,,,0.811,-0.155,0.188,2.42381127,2.1e-07,2.1e-07,1338.373603460194,1338.373603460194,1338.373603460194,712029.4,119970.95,81028.19,523.0994433866581,88.1378453861155,59.52816146022676,0.03453,-0.00065,0.00065,5165614475.271,8.2,-0.42,0.43,86.21,-0.64,0.68,0.0,,,0.0,,,,,,,,,True,0.5420179514960584,2456338.45823,0.00011,0.00011,1.56,-0.06,0.06,2.2368,-0.0456,0.048,8049.200075491554,1222.132212241606,5604.935651008343,True,0.5420179514960584,,,,8049.200075491554,1222.132212241606,5604.935651008343,2456339.670135635,1.0,1.0,SuperWASP,2011.0,<a refstr=ADDISON_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019PASP..131k5003A/abstract target=ref>Addison et al. 2019</a>,2019-11,0.0,Published Confirmed,0.0,0.0,False,False,2019,11,12,True,,False,low,True,False, ,0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, Eccentricity, Periastron, ","Star Age [Gyr], Star Rotational Velocity [km/s], ",139.0,141.0,6.0,74.0,148.0,2.0,10.0,20.0,Eclipse,2.0,10.0,20.0,1,0,1,2
WASP-45,0.85,-0.07,0.076,5150.0,-200.0,200.0,0.855,-0.038,0.039,4.503,-0.029,0.027,-0.03,-0.2,0.2,[Fe/H],12.7,-5.3,1.0,,2.3,,0.7,,,,211.196,-1.737,1.766,4.70643,-0.0389726,0.0389726,,,TIC 120610833,Gaia DR2 2308834780352875904,13.334,11.801,10.365,,10.753,10.294,,,,,,11.5005,,12.0487,10.207,10.275,10.183,8.954001,5.2377567,-35.998465,70.6847173,-0.043815,0.043815,52.8951,-0.0491793,0.0491793,-46.8875,-0.0358452,0.0358452,WASP-45b,0.946,-0.051,0.058,10.603695771467992,0.1137,-0.0022,0.0029,0.961,-0.055,0.058,0.964,-0.056,0.058,306.3865839572665,18.43404758249114,-17.79839076930179,False,149.0,-2.0,2.0,,,,1.418,-0.207,0.207,3.12607728,7.1e-07,7.1e-07,1153.3062672326523,1153.3062672326523,1153.3062672326523,396124.25,65859.59,59919.01,291.016599436705,48.38439939512823,44.02009352321632,0.03963,-0.00112,0.00114,5928563615.841,9.97,-0.31,0.3,85.02,-0.22,0.2,0.0,,,0.0,,,,,,,,,True,0.8654757589575018,2458536.08601,0.00023,0.00023,1.29,-0.05,0.07,1.6824,-0.0312,0.0312,6072.064215236467,2209.3632449461807,1653.3377253441058,True,0.8654757589575018,,,,6072.064215236467,2209.3632449461807,1653.3377253441058,2458537.6490486404,1.0,1.0,SuperWASP,2011.0,<a refstr=ADDISON_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019PASP..131k5003A/abstract target=ref>Addison et al. 2019</a>,2019-11,0.0,Published Confirmed,3.0,0.0,False,False,2019,11,12,True,,False,medium,True,False, ,0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, Eccentricity, Periastron, ","Star Age [Gyr], Star Rotational Velocity [km/s], ",132.0,133.0,8.0,111.0,223.0,2.0,13.0,26.0,Eclipse,2.0,13.0,26.0,0,0,0,2
WASP-46,0.828,-0.076,0.076,5600.0,,,0.858,-0.027,0.027,4.489,-0.014,0.014,-0.3,,,[Fe/H],9.6,-5.5,3.7,G6 V,1.9,,1.2,16.0,-1.0,1.0,375.31,-4.36,4.462,2.63604,-0.0310759,0.0310759,,,TIC 231663901,Gaia DR2 6462994429708755072,13.642,13.043,11.465,,11.753,11.401,,,,,,12.4069,,12.8519,11.351,11.372,10.941,9.243,318.7370122,-55.8718634,20.3996979,-0.0425257,0.0425257,12.6409,-0.0443802,0.0443802,-16.0111,-0.0413277,0.0413277,WASP-46b,1.174,-0.037,0.037,13.159343378122012,0.14075,-0.00035,0.00035,,,,1.91,-0.13,0.13,607.0522565958289,41.317692857307726,-41.317692857307726,False,387.647686872851,,,,,,1.467,-0.069,0.069,1.43037192,1.2e-07,1.2e-07,1637.035057825682,1637.035057825682,1637.035057825682,,,,,,,0.02335,-0.00072,0.00072,3493110280.845,5.851,-0.037,0.038,82.8,-0.17,0.17,0.0,,,0.0,,,,,,,,,True,0.7333247495847443,2457715.24083,0.00012,0.00012,1.9771176120588008,,,,,,5944.183925024138,1453.1928777493997,3037.798169525339,True,0.7333247495847443,,,,5944.183925024138,1453.1928777493997,3037.798169525339,2457715.9560159603,1.0,1.0,SuperWASP,2011.0,<a refstr=CICERI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.456..990C/abstract target=ref>Ciceri et al. 2016</a>,2016-02,0.0,Published Confirmed,4.0,2.0,False,True,2016,2,9,True,,False,low,True,False," Transit Impact Parameter, Transit Depth, Radial Velocity Amplitude, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, Eccentricity, Periastron, ","Star Rotational Velocity [km/s], Star Rotation Period [days], ",317.0,318.0,14.0,205.0,407.0,1.0,5.0,10.0,Eclipse,1.0,5.0,10.0,1,0,1,2
WASP-47,1.11,-0.49,0.89,5576.0,-68.0,68.0,1.16,-0.26,0.26,4.354,-0.084,0.084,0.36,-0.05,0.05,[Fe/H],6.5,-1.2,2.6,,1.8,-0.16,0.24,31.2,-3.5,3.5,264.78,-4.716,4.888,3.74964,-0.0679499,0.0679499,,,TIC 102264230,Gaia DR2 2613413008919918976,12.736,11.936,10.31,,10.613,10.192,,,,,,11.29,11.762,11.7889,10.165,10.236,10.172,8.745,331.203092,-12.019067,43.9557276,-0.0913683,0.0913683,15.0235,-0.0898828,0.0898828,-41.3086,-0.091563,0.091563,WASP-47b,1.15,-0.25,0.25,12.890327840579484,0.10193,-0.00018,0.00018,,,,1.21,-0.39,0.59,384.5723719795565,187.5187598908581,-123.9530785719232,False,142.0,-1.7,1.7,,,,0.98,-0.21,0.21,4.15915035,6.3e-07,6.3e-07,1265.6394327065843,1266.530035252585,1264.7581326664913,580300.05,24797.34,31383.86,426.32317310528174,18.217611170928773,23.05646325464202,0.052,-0.011,0.011,7779089276.4,9.705,-0.047,0.047,89.02,-0.17,0.17,0.0028,-0.002,0.0042,30.0,-79.0,79.0,,,,29.2,-13.3,11.1,True,0.1657550676621439,2457182.61643,0.00015,0.00015,1.0378882347538552,,,,,,12850.76950813518,1223.2399280203272,10404.289652094529,True,0.1662198325224857,,,,12885.890091921909,1226.7433160435355,10432.403459834835,2457184.7024257425,1.0,1.0,SuperWASP,2012.0,<a refstr=ALMENARA_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...595L...5A/abstract target=ref>Almenara et al. 2016</a>,2016-10,0.0,Published Confirmed,0.0,0.0,True,False,2016,10,12,True,,False,low,True,False," Transit Impact Parameter, Transit Depth, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, ","True Obliquity, ",81.0,82.0,5.0,56.0,112.0,1.0,5.0,10.0,Eclipse,1.0,5.0,10.0,0,0,0,2
WASP-48,0.88,-0.36,0.36,5920.0,-150.0,150.0,1.58,-0.21,0.21,4.03,-0.03,0.03,-0.12,,,[Fe/H],7.9,-1.6,2.0,,12.2,,0.7,,,,454.144,-4.381,4.465,2.17324,-0.021284,0.021284,,,TIC 284475976,Gaia DR2 2141754578242371584,12.307,11.647,10.441,,10.627,10.372,,,,,,11.1541,,11.523,10.326,10.368,10.339,9.299,291.1623865,55.4730273,28.635111,-0.0405686,0.0405686,6.14132,-0.0387356,0.0387356,-27.9688,-0.0406549,0.0406549,WASP-48b,1.5,-0.2,0.2,16.813471096408023,0.0975595111380396,-0.0010250153863369,0.0010250153863369,,,,0.8,-0.23,0.23,254.26272527573985,73.10053351677522,-73.10053351677522,False,136.0,-11.3,11.3,,,,,,,2.14363679,2e-07,2e-07,2030.5432480873048,2030.5432480873048,2030.5432480873048,3798596.73,607202.59,520619.07,2790.67667025179,446.08739028463873,382.47795067658666,0.0312278876573608,,,4671625499.999987,4.25,-0.18,0.18,80.09,-0.62,0.62,0.0,,,0.0,,,,,,,,,True,0.7314293846070272,2458106.26314,0.00013,0.00013,0.96,-0.02,0.02,,,,11598.002540849062,2067.303116743049,7463.396307362964,True,0.7314293846070272,,,,11598.002540849062,2067.303116743049,7463.396307362964,2458107.334958395,1.0,1.0,SuperWASP,2011.0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,2017-03,0.0,Published Confirmed,3.0,0.0,False,False,2017,3,10,True,,False,low,True,False," Planet Semi-major Axis, Transit Impact Parameter, Rp/Rs, ",0.2,2.3,0.8,"Planet Albedo, Heat Redistribution Factor, Mean Molecular Weight, Eccentricity, Periastron, ","Star Age [Gyr], Star Rotational Velocity [km/s], ",581.0,581.0,1.0,12.0,23.0,1.0,2.0,3.0,Eclipse,1.0,2.0,3.0,0,0,0,3
